step,loss
223,2.7140453312313184e-05
224,2.1841931811650284e-05
225,2.9608536351588555e-05
226,2.484605647623539e-05
227,2.7126439817948267e-05
228,2.401154961262364e-05
229,2.7066071197623387e-05
230,2.517795655876398e-05
231,2.707976454985328e-05
232,2.4010161723708734e-05
233,2.7077181584900245e-05
234,2.7423859137343243e-05
235,2.556854087742977e-05
236,2.941727143479511e-05
237,2.4024560843827203e-05
238,2.6617486582836136e-05
239,2.245646646770183e-05
240,3.239502620999701e-05
241,2.7699163183569908e-05
242,2.5682693376438692e-05
243,2.4482622393406928e-05
244,2.404850602033548e-05
245,2.5857301807263866e-05
246,2.6980887923855335e-05
247,2.5427527361898683e-05
248,2.7186109946342185e-05
249,2.6607835025060922e-05
250,2.5540915885358118e-05
251,2.352122282900382e-05
252,2.250321449537296e-05
253,2.3356489691650495e-05
254,2.6515011995797977e-05
255,2.9074037229293026e-05
256,2.5320001441286877e-05
257,2.4456570827169344e-05
258,2.7804589990410022e-05
259,2.450707324896939e-05
260,2.67521281784866e-05
261,2.6442685339134187e-05
262,2.4483329980284907e-05
263,2.4603254132671282e-05
264,2.7729867724701762e-05
265,2.5063071007025428e-05
266,2.1828169337823056e-05
267,2.3005317416391335e-05
268,2.5811874365899712e-05
269,2.8267919333302416e-05
270,2.5202576580340974e-05
271,2.371939626755193e-05
272,2.6697072826209478e-05
273,2.2278980395640247e-05
274,2.2519387130159885e-05
275,2.531752033974044e-05
276,2.893757846322842e-05
277,2.65013277385151e-05
278,2.906613372033462e-05
279,2.6197449187748134e-05
280,2.578301246103365e-05
281,2.494517684681341e-05
282,2.316296740900725e-05
283,2.6326626539230347e-05
284,2.4972237952169962e-05
285,3.34104843204841e-05
286,2.5665392968221568e-05
287,2.434076122881379e-05
288,2.445148493279703e-05
289,2.7322350433678366e-05
290,2.427304207230918e-05
291,2.6325149519834667e-05
292,2.302048960700631e-05
293,2.9203842132119462e-05
294,2.399906952632591e-05
295,2.934828444267623e-05
296,2.588851930340752e-05
297,2.4031927750911564e-05
298,2.6343568606534973e-05
299,2.6632338631316088e-05
300,2.3917757062008604e-05
301,2.7639536710921675e-05
302,2.4561846657888964e-05
303,2.5704501240397803e-05
304,2.8007863875245675e-05
305,2.589783434814308e-05
306,2.8524018489406444e-05
307,2.5998917408287525e-05
308,3.155293597956188e-05
309,3.176043537678197e-05
310,2.933511495939456e-05
311,2.6707402867032215e-05
312,3.280225791968405e-05
313,2.6554083888186142e-05
314,2.1611042029689997e-05
315,2.581750595709309e-05
316,2.4600505639682524e-05
317,2.4543252948205918e-05
318,2.1986012143315747e-05
319,2.4937027774285525e-05
320,2.2463154891738668e-05
321,2.7964411856373772e-05
322,2.4556957214372233e-05
323,2.5984129024436697e-05
324,2.5058267056010664e-05
325,2.3515705834142864e-05
326,2.762168151093647e-05
327,2.2473181161331013e-05
328,2.680126272025518e-05
329,2.498143476259429e-05
330,2.7018686523661017e-05
331,2.2675725631415844e-05
332,2.789375139400363e-05
333,2.5608300347812474e-05
334,2.6253466785419732e-05
335,2.5687390007078648e-05
336,2.5302311769337393e-05
337,2.6548648747848347e-05
338,2.5613993784645572e-05
339,2.8994651074754074e-05
340,2.533974839025177e-05
341,2.5778112103580497e-05
342,2.7301579393679276e-05
343,2.5552448278176598e-05
344,2.7601843612501398e-05
345,2.9052705940557644e-05
346,2.6679867005441338e-05
347,2.9023065508226864e-05
348,2.8338276024442166e-05
349,2.4651359126437455e-05
350,2.7473044610815123e-05
351,2.9405196983134374e-05
352,2.2579057258553803e-05
353,2.3722986952634528e-05
354,2.0965242583770305e-05
355,2.791638507915195e-05
356,2.4672277504578233e-05
357,2.5918716346495785e-05
358,2.7113563191960566e-05
359,2.6957066438626498e-05
360,2.7631760531221516e-05
361,2.4718356144148856e-05
362,2.4852846763678826e-05
363,2.3576581952511333e-05
364,2.718219911912456e-05
365,2.8003723855363205e-05
366,2.8157359338365495e-05
367,2.362351915508043e-05
368,2.576764381956309e-05
369,2.599252366053406e-05
370,2.35811312450096e-05
371,2.3193646484287456e-05
372,3.297518560430035e-05
373,2.6470273951417767e-05
374,2.5678127713035792e-05
375,2.676272197277285e-05
376,2.8052967536496e-05
377,2.414852860965766e-05
378,2.8928312531206757e-05
379,2.531441714381799e-05
380,2.5969449779950082e-05
381,2.3241127564688213e-05
382,2.8348873456707224e-05
383,3.0325671104947105e-05
384,2.610401134006679e-05
385,2.499912807252258e-05
386,2.224986019427888e-05
387,2.937998579000123e-05
388,2.624879198265262e-05
389,2.9124252250767313e-05
390,2.387588938290719e-05
391,2.354949538130313e-05
392,3.106559597654268e-05
393,2.4351389583898708e-05
394,2.1125435523572378e-05
395,2.130897337337956e-05
396,2.3055734345689416e-05
397,2.8603095415746793e-05
398,2.6857789634959772e-05
399,2.3863492970122024e-05
400,2.6545103537500836e-05
401,3.100276808254421e-05
402,2.7017526008421555e-05
403,2.6557665478321724e-05
404,2.785689321171958e-05
405,2.6043289835797623e-05
406,2.608661998237949e-05
407,2.1503114112420008e-05
408,2.379907891736366e-05
409,2.6055273337988183e-05
410,2.5996312615461648e-05
411,3.226895205443725e-05
412,2.356251934543252e-05
413,3.048384860449005e-05
414,2.1448244297062047e-05
415,2.7315361876389943e-05
416,2.422946818114724e-05
417,2.7744175895350054e-05
418,3.170555646647699e-05
419,2.480475086485967e-05
420,2.9708657166338526e-05
421,2.6229243303532712e-05
422,2.6336885639466345e-05
423,2.6668491045711562e-05
424,2.158340794267133e-05
425,3.272456888225861e-05
426,2.677124211913906e-05
427,2.443593621137552e-05
428,2.402002974122297e-05
429,2.4354332708753645e-05
430,2.6181223802268505e-05
431,2.7474543458083645e-05
432,2.369337744312361e-05
433,2.6249477741657756e-05
434,2.7594373023021035e-05
435,2.565966860856861e-05
436,2.739680712693371e-05
437,2.7620197215583175e-05
438,2.7779384254245088e-05
439,2.23713977902662e-05
440,2.838923865056131e-05
441,2.1565883798757568e-05
442,3.0061341021792032e-05
443,2.481660521880258e-05
444,2.536824467824772e-05
445,2.6625140890246257e-05
446,3.058033325942233e-05
447,2.856229002645705e-05
448,2.9442700906656682e-05
449,2.439728268655017e-05
450,2.3760807380313054e-05
451,2.6857076591113582e-05
452,2.297611536050681e-05
453,2.6475068807485513e-05
454,2.363783642067574e-05
455,2.551147190388292e-05
456,2.5458932213950902e-05
457,2.6033740141429007e-05
458,3.0404717108467594e-05
459,2.659632264112588e-05
460,2.1485198885784484e-05
461,2.567821866250597e-05
462,2.8150494472356513e-05
463,2.4818538804538548e-05
464,2.6406363758724183e-05
465,2.6826011890079826e-05
466,2.7623660571407527e-05
467,2.6352234272053465e-05
468,2.7027104806620628e-05
469,2.499218680895865e-05
470,3.1337400287156925e-05
471,2.5467750674579293e-05
472,2.542511538194958e-05
473,2.391648740740493e-05
474,2.6871191948885098e-05
475,2.3299224267248064e-05
476,2.7088903152616695e-05
477,2.5837078283075243e-05
478,2.4628556275274605e-05
479,2.747284815995954e-05
480,3.164154622936621e-05
481,2.4157267034752294e-05
482,2.512899663997814e-05
483,2.0726287402794696e-05
484,2.6450765290064737e-05
485,2.403537291684188e-05
486,3.155548620270565e-05
487,2.1782003386761062e-05
488,2.7258658519713208e-05
489,2.3959495592862368e-05
490,2.4251687136711553e-05
491,2.7128895453643054e-05
492,2.4682765797479078e-05
493,2.849635529855732e-05
494,3.1371098884847015e-05
495,2.9746674044872634e-05
496,2.3956246877787635e-05
497,2.8697928428300656e-05
498,2.6511690521147102e-05
499,2.5130266294581816e-05
500,2.5709394321893342e-05
501,2.373346251260955e-05
502,2.497878267604392e-05
503,2.250164106953889e-05
504,2.630212293297518e-05
505,2.773409869405441e-05
506,2.9960872780065984e-05
507,2.2694450308335945e-05
508,2.9755636205663905e-05
509,2.5040646505658515e-05
510,2.7022799258702435e-05
511,2.2588686988456175e-05
512,2.4333021428901702e-05
513,2.2069663828006014e-05
514,2.4063441742327996e-05
515,2.7032983780372888e-05
516,2.6645691832527518e-05
517,2.289762778673321e-05
518,2.746725112956483e-05
519,2.4105635020532645e-05
520,2.727294122450985e-05
521,2.8104059310862795e-05
522,2.4236651370301843e-05
523,2.436455906718038e-05
524,1.9170993255102076e-05
525,2.7135447453474626e-05
526,2.7302798116579652e-05
527,2.4496137484675273e-05
528,2.852625766536221e-05
529,2.1779491362394765e-05
530,2.6630219508660957e-05
531,2.9305343559826724e-05
532,2.6409612473798916e-05
533,2.8386089979903772e-05
534,2.7098343707621098e-05
535,2.220645546913147e-05
536,2.2868558517075144e-05
537,3.0506267648888752e-05
538,2.127763582393527e-05
539,2.485751247149892e-05
540,2.7203361241845414e-05
541,2.5406850909348577e-05
542,2.785052129183896e-05
543,2.446272992528975e-05
544,2.3544525902252644e-05
545,2.31061021622736e-05
546,2.48658634518506e-05
547,2.5721657948452048e-05
548,2.632165706017986e-05
549,2.4394334104727022e-05
550,2.3876445993664674e-05
551,2.515697451599408e-05
552,2.4008968466660008e-05
553,3.05726716760546e-05
554,2.4977460270747542e-05
555,2.3250384401762858e-05
556,2.7362533728592098e-05
557,2.2952361177885905e-05
558,2.420376767986454e-05
559,2.6635943868313916e-05
560,2.4959676011349075e-05
561,2.3579190383316018e-05
562,2.245534778921865e-05
563,2.188325197494123e-05
564,2.8082955395802855e-05
565,2.214649794041179e-05
566,2.4588916858192533e-05
567,2.8218697480042465e-05
568,2.7715257601812482e-05
569,2.6024803446489386e-05
570,2.829271397786215e-05
571,2.8315920644672588e-05
572,2.5391620511072688e-05
573,2.3338492610491812e-05
574,2.5325693059130572e-05
575,2.5145265681203455e-05
576,2.789847167150583e-05
577,2.4535393094993196e-05
578,2.4905613827286288e-05
579,2.4027945983107202e-05
580,2.2306718165054917e-05
581,2.7073776436736807e-05
582,2.646325265232008e-05
583,2.5694873329484835e-05
584,2.4626740923849866e-05
585,2.348317502764985e-05
586,2.5607296265661716e-05
587,2.139844946213998e-05
588,2.6070514650200494e-05
589,2.5901152184815146e-05
590,2.7901240173378028e-05
591,3.2588039175607264e-05
592,2.807293822115753e-05
593,2.5431512767681852e-05
594,2.6922058168565854e-05
595,2.7693840820575133e-05
596,2.9652652301592752e-05
597,2.5281762646045536e-05
598,2.3916376449051313e-05
599,2.225836942670867e-05
600,3.0478664484689943e-05
601,2.5819766960921697e-05
602,3.018832649104297e-05
603,2.7432664865045808e-05
604,2.6436995540279895e-05
605,2.7667278118315153e-05
606,2.671295078471303e-05
607,2.5376788471476175e-05
608,3.0475606763502583e-05
609,2.5389417714904994e-05
610,2.3018017600406893e-05
611,2.3928692826302722e-05
612,2.235932697658427e-05
613,2.6518275262787938e-05
614,3.0897983378963545e-05
615,2.4961223971331492e-05
616,2.4187427698052488e-05
617,2.9879784051445313e-05
618,2.939357000286691e-05
619,2.592651617305819e-05
620,2.5369074137415737e-05
621,3.0096267437329516e-05
622,2.8155205654911697e-05
623,2.650205533427652e-05
624,2.4846496671671048e-05
625,2.7543914256966673e-05
626,2.7656999009195715e-05
627,3.518680023262277e-05
628,2.5173127141897567e-05
629,2.5082717911573127e-05
630,3.052360989386216e-05
631,3.2866802939679474e-05
632,2.5031285986187868e-05
633,2.5442030164413154e-05
634,2.5130564608843997e-05
635,3.232881863368675e-05
636,2.785105971270241e-05
637,3.1335948733612895e-05
638,2.5397035642527044e-05
639,2.657890581758693e-05
640,2.621948442538269e-05
641,3.2653111702529714e-05
642,2.4788056180113927e-05
643,2.431694883853197e-05
644,2.3762953787809238e-05
645,2.4283215680043213e-05
646,2.2934205844649114e-05
647,2.5289878976764157e-05
648,2.3519198293797672e-05
649,2.545150346122682e-05
650,2.8410673621692695e-05
651,2.688562381081283e-05
652,2.7022939320886508e-05
653,2.366630724282004e-05
654,2.7475827664602548e-05
655,2.5025794457178563e-05
656,2.6978999812854454e-05
657,2.3647868147236295e-05
658,2.9279366572154686e-05
659,2.4999048036988825e-05
660,2.677232987480238e-05
661,2.5052671844605356e-05
662,2.50120137934573e-05
663,2.7287087505101226e-05
664,2.364080137340352e-05
665,2.3758100724080577e-05
666,2.9476999770849943e-05
667,2.3174736270448193e-05
668,2.4336774004041217e-05
669,2.6321014956920408e-05
670,2.4672390281921253e-05
671,2.7218320610700175e-05
672,2.4251785362139344e-05
673,2.5309647753601894e-05
674,2.4418844986939803e-05
675,2.4211525669670664e-05
676,2.7757087082136422e-05
677,2.6363108190707862e-05
678,2.3531927581643686e-05
679,2.5689287213026546e-05
680,2.3382068320643157e-05
681,2.6537207304500043e-05
682,2.3990492991288193e-05
683,2.8308146283961833e-05
684,2.5789475330384448e-05
685,2.6278270524926484e-05
686,2.515125561330933e-05
687,2.5893526981235482e-05
688,2.78643929050304e-05
689,2.7060421416535974e-05
690,2.514556581445504e-05
691,2.39975761360256e-05
692,2.5594479666324332e-05
693,2.0380568457767367e-05
694,2.3829365090932697e-05
695,2.636089629959315e-05
696,2.5145989638986066e-05
697,2.4613776986370794e-05
698,2.3852884623920545e-05
699,2.9443990570143797e-05
700,2.24741488636937e-05
701,2.6922556571662426e-05
702,2.72634770226432e-05
703,2.915201912401244e-05
704,2.6135294319828972e-05
705,2.5106546672759578e-05
706,2.1894215024076402e-05
707,2.469102582836058e-05
708,2.3471025997423567e-05
709,2.415114431641996e-05
710,2.286016388097778e-05
711,2.5248162273783237e-05
712,3.280822420492768e-05
713,2.251366458949633e-05
714,2.699547985685058e-05
715,2.1144758648006245e-05
716,2.5078130420297384e-05
717,2.63794918282656e-05
718,2.5231125619029626e-05
719,2.6683163014240563e-05
720,2.3371934730676003e-05
721,2.2812857423559763e-05
722,2.5266572265536524e-05
723,2.254342871310655e-05
724,2.3687825887463987e-05
725,2.6843817977351137e-05
726,2.7440655685495585e-05
727,2.8650028980337083e-05
728,2.383576429565437e-05
729,2.1878986444789916e-05
730,2.7238824259256944e-05
731,2.485297227394767e-05
732,2.6487468858249485e-05
733,2.4853045033523813e-05
734,2.1461011783685535e-05
735,2.6395744498586282e-05
736,2.8989994461880997e-05
737,2.1704456230509095e-05
738,3.2732103136368096e-05
739,2.7470341592561454e-05
740,2.6517011065152474e-05
741,2.265438342874404e-05
742,2.7464626327855512e-05
743,2.4617311282781884e-05
744,2.662738916114904e-05
745,2.426938954158686e-05
746,3.069962258450687e-05
747,2.402929385425523e-05
748,2.246041185571812e-05
749,2.466278601787053e-05
750,2.6074716515722685e-05
751,2.5896082661347464e-05
752,2.4665414457558654e-05
753,2.4771674361545593e-05
754,2.6007795895566233e-05
755,2.504248004697729e-05
756,2.4872928406693973e-05
757,2.6710711608757265e-05
758,2.1671261492883787e-05
759,2.093201874231454e-05
760,2.883781235141214e-05
761,2.7888381737284362e-05
762,2.3290758690563962e-05
763,2.4597105948487297e-05
764,2.3839238565415144e-05
765,2.3840830181143247e-05
766,2.4366057914448902e-05
767,2.3033024262986146e-05
768,2.480786497471854e-05
769,2.441115975670982e-05
770,2.9384602385107428e-05
771,2.959838639071677e-05
772,2.5792694941628724e-05
773,2.6977068046107888e-05
774,2.340490755159408e-05
775,2.5146460757241584e-05
776,2.0864572434220463e-05
777,2.4263214072561823e-05
778,2.264238901261706e-05
779,2.4679748094058596e-05
780,2.6630403226590715e-05
781,2.3533875719294883e-05
782,2.886227230192162e-05
783,3.1632625905331224e-05
784,2.9251681553432718e-05
785,2.8245440262253396e-05
786,2.7038429834647104e-05
787,2.8624308470170945e-05
788,2.526895514165517e-05
789,2.5849949452094734e-05
790,3.307868610136211e-05
791,2.5880774046527222e-05
792,2.7719015633920208e-05
793,2.1342053514672443e-05
794,2.684694845811464e-05
795,2.2330372303258628e-05
796,2.2340482246363536e-05
797,2.587728522485122e-05
798,2.3986422093003057e-05
799,2.4080794901237823e-05
800,2.6786068701767363e-05
801,2.6601363060763106e-05
802,2.542083166190423e-05
803,2.8721433409373276e-05
804,2.4569531888118945e-05
805,2.6170204364461824e-05
806,2.388110624451656e-05
807,2.2318419723887928e-05
808,2.223393130407203e-05
809,2.3277869331650436e-05
810,2.332916483283043e-05
811,2.6030051230918616e-05
812,2.321690226381179e-05
813,2.3703803890384734e-05
814,2.952813883894123e-05
815,2.5725123123265803e-05
816,2.631469033076428e-05
817,2.6836713004740886e-05
818,2.169875915569719e-05
819,2.5828814614214934e-05
820,2.321877946087625e-05
821,2.4289423890877515e-05
822,2.8637441573664546e-05
823,2.629046321089845e-05
824,2.3358177713816985e-05
825,3.0978655559010804e-05
826,2.473980566719547e-05
827,2.5911391276167706e-05
828,2.600755396997556e-05
829,2.6576750315143727e-05
830,2.44322327489499e-05
831,2.5843115508905612e-05
832,2.3037282517179847e-05
833,2.496391061868053e-05
834,2.3443288228008896e-05
835,2.7385187422623858e-05
836,2.5823941541602835e-05
837,2.1004210793762468e-05
838,2.4860237317625433e-05
839,2.477150337654166e-05
840,2.567133924458176e-05
841,2.2296164388535544e-05
842,2.4580023818998598e-05
843,2.488232530595269e-05
844,2.6999867259291932e-05
845,2.5540448405081406e-05
846,2.4695342290215194e-05
847,2.6097375666722655e-05
848,2.563601083238609e-05
849,3.322352495160885e-05
850,2.3200012947199866e-05
851,2.4698743800399825e-05
852,2.1804706193506718e-05
853,2.4025532184168696e-05
854,2.5574381652404554e-05
855,2.498727189959027e-05
856,2.6753044949145988e-05
857,2.3257396605913527e-05
858,2.7689951821230352e-05
859,2.811542435665615e-05
860,2.604198016342707e-05
861,2.237332591903396e-05
862,2.4652748834341764e-05
863,2.8383043172652833e-05
864,2.912416857725475e-05
865,2.3633027012692764e-05
866,2.4510292860213667e-05
867,2.670467074494809e-05
868,2.6373867513029836e-05
869,2.461434996803291e-05
870,2.874047277146019e-05
871,2.6883151804213412e-05
872,2.041166226263158e-05
873,2.683616548893042e-05
874,2.3437418349203654e-05
875,2.4011731511563994e-05
876,2.3944390704855323e-05
877,2.7422773200669326e-05
878,2.915571712946985e-05
879,2.4590794055256993e-05
880,2.6189467462245375e-05
881,2.5430948880966753e-05
882,2.7935297111980617e-05
883,2.4012188077904284e-05
884,2.1560648747254163e-05
885,2.2069089027354494e-05
886,2.6579606128507294e-05
887,2.912290619860869e-05
888,2.3799362679710612e-05
889,2.6948129743686877e-05
890,2.960289566544816e-05
891,2.2383825125871226e-05
892,2.5671904950286262e-05
893,2.1862020730623044e-05
894,2.3041488020680845e-05
895,2.3451490051229484e-05
896,2.33067330555059e-05
897,2.5202012693625875e-05
898,2.4451415811199695e-05
899,2.2440228349296376e-05
900,2.7068272174801677e-05
901,2.478620626789052e-05
902,2.1118765289429575e-05
903,2.737287650234066e-05
904,2.8301354177528992e-05
905,2.577316263341345e-05
906,2.9422586521832272e-05
907,2.3812701329006813e-05
908,2.3500553652411327e-05
909,2.508679790480528e-05
910,2.858828884200193e-05
911,2.8036120056640357e-05
912,2.4536819182685576e-05
913,2.281396336911712e-05
914,2.2152516976348124e-05
915,2.4713062884984538e-05
916,2.4685035896254703e-05
917,2.0655052139773034e-05
918,2.719965596043039e-05
919,2.902714732044842e-05
920,2.5875964638544247e-05
921,2.5178493160638027e-05
922,2.416012648609467e-05
923,2.5270066544180736e-05
924,2.1940257283858955e-05
925,2.359055361011997e-05
926,2.4670873244758695e-05
927,2.492364183126483e-05
928,2.500532900739927e-05
929,2.9890648875152692e-05
930,2.159445284632966e-05
931,2.571868390077725e-05
932,2.2363448806572706e-05
933,2.8921895136591047e-05
934,2.2468386305263266e-05
935,2.34743765759049e-05
936,2.803850657073781e-05
937,2.3660937586100772e-05
938,2.627776120789349e-05
939,2.8101248972234316e-05
940,2.8433436455088668e-05
941,2.7972062525805086e-05
942,2.8275535441935062e-05
943,2.7458008844405413e-05
944,3.0127739591989666e-05
945,2.4327098799403757e-05
946,2.1965712221572176e-05
947,2.44447492150357e-05
948,2.8115451641497202e-05
949,2.9093453122186475e-05
950,2.5258399546146393e-05
951,2.363761632295791e-05
952,2.607750502647832e-05
953,3.183196531608701e-05
954,2.621503153932281e-05
955,2.6346924641984515e-05
956,2.8005779313389212e-05
957,2.288040741404984e-05
958,2.6026429623016156e-05
959,2.854304875654634e-05
960,2.8450042009353638e-05
961,2.59880289377179e-05
962,2.5042565539479256e-05
963,2.4803895939840004e-05
964,2.4998238586704247e-05
965,3.3896594686666504e-05
966,2.658622179296799e-05
967,2.5195202397299e-05
968,2.5294652004959062e-05
969,2.5788185666897334e-05
970,2.4760662199696526e-05
971,2.5098650439758785e-05
972,2.5159039068967104e-05
973,2.7205820515519008e-05
974,2.4384120479226112e-05
975,2.31346748478245e-05
976,2.7127214707434177e-05
977,3.0286037144833244e-05
978,2.4524151740479283e-05
979,2.8555397875607014e-05
980,2.9388542316155508e-05
981,2.9917619031039067e-05
982,2.4648197722854093e-05
983,2.538476837798953e-05
984,2.386656342423521e-05
985,2.4565191779402085e-05
986,2.5390325390617363e-05
987,2.7462745492812246e-05
988,2.581139051471837e-05
989,2.0712692275992595e-05
990,2.4011314962990582e-05
991,2.5014598577399738e-05
992,2.0330606275820173e-05
993,2.427771505608689e-05
994,2.2948868718231097e-05
995,2.5262612325605005e-05
996,2.5539946364006028e-05
997,2.880578722397331e-05
998,2.4689474230399355e-05
999,2.5150646251859143e-05
1000,1.9668861568788998e-05
1001,2.366583612456452e-05
1002,2.246974327135831e-05
1003,2.6836773031391203e-05
1004,2.572221274022013e-05
1005,2.5971461582230404e-05
1006,2.849755037459545e-05
1007,2.2923994038137607e-05
1008,2.4151620891643688e-05
1009,2.2893402274348773e-05
1010,2.5155761250061914e-05
1011,2.2380008886102587e-05
1012,1.971614983631298e-05
1013,2.4499155188095756e-05
1014,3.0797637009527534e-05
1015,2.4168402887880802e-05
1016,2.7216294256504625e-05
1017,2.2610423911828548e-05
1018,2.5356999685755e-05
1019,2.412184767308645e-05
1020,2.231219332315959e-05
1021,2.793229214148596e-05
1022,2.6215860998490825e-05
