step,dirichlet_raw,orthogonality_raw,trivial_raw,loss,dirichlet_per_dim,orthogonality_per_dim,trivial_per_dim
64,0.003126938594505191,92.7809829711914,0.5679714679718018,0.9335207939147949,3.1269385945051906e-05,0.9278098297119141,0.005679714679718018
65,0.003120912006124854,92.75736999511719,0.5452507138252258,0.933057427406311,3.120912006124854e-05,0.9275736999511719,0.005452507138252258
66,0.0032633801456540823,92.71282958984375,0.5238776803016663,0.9323997497558594,3.263380145654082e-05,0.9271282958984375,0.005238776803016662
67,0.0033828753512352705,92.65787506103516,0.497852623462677,0.9315910935401917,3.382875351235271e-05,0.9265787506103516,0.00497852623462677
68,0.0032285023480653763,92.58261108398438,0.48609212040901184,0.9307193160057068,3.228502348065376e-05,0.9258261108398438,0.004860921204090119
69,0.0031934697180986404,92.51492309570312,0.4662569761276245,0.9298437237739563,3.193469718098641e-05,0.9251492309570313,0.004662569761276245
70,0.0032140719704329967,92.43765258789062,0.45501723885536194,0.9289588332176208,3.214071970432997e-05,0.9243765258789063,0.00455017238855362
71,0.003276197239756584,92.3512191772461,0.44869866967201233,0.9280319213867188,3.276197239756584e-05,0.9235121917724609,0.0044869866967201235
72,0.003221240360289812,92.25599670410156,0.4457952678203583,0.9270501136779785,3.221240360289812e-05,0.9225599670410156,0.004457952678203583
73,0.0033622148912400007,92.14803314208984,0.449176549911499,0.9260057210922241,3.362214891240001e-05,0.9214803314208985,0.004491765499114991
74,0.003550149966031313,92.03810119628906,0.446937620639801,0.9248858690261841,3.550149966031313e-05,0.9203810119628906,0.00446937620639801
75,0.003902644384652376,91.92720794677734,0.4463493824005127,0.9237746596336365,3.902644384652376e-05,0.9192720794677735,0.004463493824005127
76,0.0038020391948521137,91.81773376464844,0.45773330330848694,0.9227926731109619,3.8020391948521136e-05,0.9181773376464843,0.004577333033084869
77,0.003973586484789848,91.72705078125,0.46813884377479553,0.9219916462898254,3.973586484789848e-05,0.9172705078125,0.004681388437747955
78,0.004129454493522644,91.65231323242188,0.4784083366394043,0.921348512172699,4.129454493522644e-05,0.9165231323242188,0.004784083366394043
79,0.004129634238779545,91.58369445800781,0.4908878803253174,0.9207870960235596,4.129634238779545e-05,0.9158369445800781,0.004908878803253174
80,0.004229911603033543,91.51382446289062,0.4978109896183014,0.9201586246490479,4.229911603033543e-05,0.9151382446289062,0.004978109896183014
81,0.0041796015575528145,91.4231185913086,0.5055531859397888,0.919328510761261,4.179601557552814e-05,0.9142311859130859,0.005055531859397888
82,0.004504540469497442,91.31985473632812,0.5001640319824219,0.918245255947113,4.5045404694974424e-05,0.9131985473632812,0.005001640319824219
83,0.004727639257907867,91.17936706542969,0.5162338614463806,0.917003333568573,4.7276392579078674e-05,0.9117936706542968,0.005162338614463806
84,0.004425826016813517,91.06694030761719,0.50713711977005,0.915785014629364,4.4258260168135166e-05,0.9106694030761718,0.005071371197700501
85,0.0046649472787976265,90.9349365234375,0.5410212278366089,0.9148061871528625,4.664947278797626e-05,0.909349365234375,0.005410212278366089
86,0.004877435974776745,90.8991470336914,0.5068334937095642,0.9141085743904114,4.877435974776745e-05,0.9089914703369141,0.005068334937095642
87,0.00472954660654068,90.83575439453125,0.5140194892883301,0.9135450720787048,4.72954660654068e-05,0.9083575439453125,0.005140194892883301
88,0.004799081012606621,90.8067398071289,0.4985237419605255,0.9131006598472595,4.7990810126066206e-05,0.9080673980712891,0.004985237419605255
89,0.004915641155093908,90.80020141601562,0.49777013063430786,0.91302889585495,4.915641155093908e-05,0.9080020141601562,0.004977701306343079
90,0.004548660945147276,90.77310180664062,0.5068621635437012,0.9128450751304626,4.548660945147276e-05,0.9077310180664062,0.005068621635437012
91,0.004761483520269394,90.72671508789062,0.4789721667766571,0.9121044874191284,4.761483520269394e-05,0.9072671508789063,0.0047897216677665715
92,0.004860172513872385,90.66281127929688,0.46787676215171814,0.9113554954528809,4.860172513872385e-05,0.9066281127929687,0.004678767621517182
93,0.0048391008749604225,90.57532501220703,0.48238110542297363,0.9106254577636719,4.839100874960422e-05,0.9057532501220703,0.004823811054229736
94,0.005061441566795111,90.45868682861328,0.47965890169143677,0.9094340801239014,5.061441566795111e-05,0.9045868682861328,0.004796589016914368
95,0.0050221821293234825,90.320556640625,0.48981672525405884,0.9081538915634155,5.022182129323482e-05,0.90320556640625,0.004898167252540588
96,0.005189782939851284,90.19775390625,0.5001807808876038,0.907031238079071,5.189782939851284e-05,0.9019775390625,0.005001807808876038
97,0.00543583557009697,90.08670043945312,0.4936507046222687,0.9058578610420227,5.435835570096969e-05,0.9008670043945313,0.004936507046222687
98,0.0053544677793979645,89.96515655517578,0.49411624670028687,0.9046462774276733,5.354467779397965e-05,0.8996515655517578,0.0049411624670028685
99,0.005586074665188789,89.8604736328125,0.49449455738067627,0.9036055207252502,5.586074665188789e-05,0.898604736328125,0.004944945573806763
100,0.005465610418468714,89.76971435546875,0.4867379665374756,0.9026191830635071,5.4656104184687136e-05,0.8976971435546875,0.004867379665374756
101,0.005475654266774654,89.6893310546875,0.4710822105407715,0.9016589522361755,5.475654266774654e-05,0.896893310546875,0.004710822105407715
102,0.005796930752694607,89.62417602539062,0.4551360309123993,0.9008511304855347,5.796930752694607e-05,0.8962417602539062,0.004551360309123993
103,0.005998400971293449,89.5490493774414,0.4469860792160034,0.9000203013420105,5.998400971293449e-05,0.895490493774414,0.004469860792160035
104,0.005937852896749973,89.44731140136719,0.45878881216049194,0.8991203308105469,5.937852896749973e-05,0.8944731140136719,0.00458788812160492
105,0.006082730367779732,89.34295654296875,0.4789302945137024,0.8982796669006348,6.082730367779732e-05,0.8934295654296875,0.004789302945137024
106,0.006187328137457371,89.24024200439453,0.4907810091972351,0.8973721265792847,6.18732813745737e-05,0.8924024200439453,0.004907810091972351
107,0.006184807978570461,89.13955688476562,0.4884033799171448,0.8963415026664734,6.184807978570461e-05,0.8913955688476562,0.004884033799171448
108,0.006092867814004421,89.05643463134766,0.4734414219856262,0.8953597545623779,6.092867814004421e-05,0.8905643463134766,0.004734414219856262
109,0.006588378921151161,88.9668197631836,0.4750639796257019,0.8944847583770752,6.58837892115116e-05,0.8896681976318359,0.004750639796257019
110,0.0063118645921349525,88.88899230957031,0.47776132822036743,0.893730640411377,6.311864592134953e-05,0.8888899230957031,0.0047776132822036745
111,0.006504354532808065,88.8145751953125,0.49369293451309204,0.8931477069854736,6.504354532808066e-05,0.888145751953125,0.00493692934513092
112,0.006620386149734259,88.74826049804688,0.5159326791763306,0.8927081227302551,6.620386149734258e-05,0.8874826049804687,0.005159326791763306
113,0.00667595537379384,88.69149017333984,0.5353971123695374,0.8923356533050537,6.67595537379384e-05,0.8869149017333985,0.005353971123695373
114,0.006823078263550997,88.64527893066406,0.5279879570007324,0.8918008208274841,6.823078263550996e-05,0.8864527893066406,0.005279879570007324
115,0.0069829970598220825,88.58641815185547,0.5135093927383423,0.8910691142082214,6.982997059822083e-05,0.8858641815185547,0.005135093927383423
116,0.006837349385023117,88.51875305175781,0.4968395531177521,0.890224277973175,6.837349385023117e-05,0.8851875305175781,0.004968395531177521
117,0.006949850358068943,88.44596862792969,0.5009434223175049,0.8895386457443237,6.949850358068943e-05,0.8844596862792968,0.005009434223175049
118,0.006975091062486172,88.36886596679688,0.48256486654281616,0.8885840773582458,6.975091062486172e-05,0.8836886596679687,0.0048256486654281614
119,0.007310754153877497,88.25342559814453,0.4950932264328003,0.8875582814216614,7.310754153877497e-05,0.8825342559814453,0.004950932264328003
120,0.007055866532027721,88.10897827148438,0.49405747652053833,0.8861009478569031,7.055866532027721e-05,0.8810897827148437,0.004940574765205383
121,0.007551832124590874,88.03851318359375,0.5201454162597656,0.8856620788574219,7.551832124590873e-05,0.8803851318359375,0.005201454162597656
122,0.007590610533952713,88.0368423461914,0.542507529258728,0.8858694434165955,7.590610533952713e-05,0.880368423461914,0.0054250752925872805
123,0.0076146675273776054,88.02468872070312,0.4943835437297821,0.885266900062561,7.614667527377605e-05,0.8802468872070313,0.004943835437297821
124,0.007622265722602606,87.98998260498047,0.4779480993747711,0.884755551815033,7.622265722602606e-05,0.8798998260498047,0.004779480993747711
125,0.007332416716963053,87.98382568359375,0.49942299723625183,0.8849057555198669,7.332416716963053e-05,0.8798382568359375,0.004994229972362518
126,0.0076028998009860516,87.98475646972656,0.47979459166526794,0.884721577167511,7.602899800986052e-05,0.8798475646972657,0.00479794591665268
127,0.007502813823521137,87.91216278076172,0.48747533559799194,0.8840713500976562,7.502813823521138e-05,0.8791216278076172,0.004874753355979919
128,0.00764186168089509,87.83326721191406,0.5090439319610596,0.8834995031356812,7.64186168089509e-05,0.8783326721191407,0.005090439319610595
129,0.007998389191925526,87.79058074951172,0.51723313331604,0.8831580877304077,7.998389191925526e-05,0.8779058074951172,0.005172331333160401
130,0.007918290793895721,87.70121002197266,0.5205633640289307,0.8822969198226929,7.918290793895721e-05,0.8770121002197265,0.005205633640289306
131,0.007760760374367237,87.65713500976562,0.4893124997615814,0.8815420269966125,7.760760374367237e-05,0.8765713500976563,0.004893124997615814
132,0.007623461075127125,87.61894226074219,0.4688306152820587,0.8809539675712585,7.623461075127124e-05,0.8761894226074218,0.0046883061528205875
133,0.00799754448235035,87.52642822265625,0.4880445897579193,0.8802247047424316,7.997544482350349e-05,0.8752642822265625,0.004880445897579193
134,0.007771475240588188,87.44499206542969,0.5103684067726135,0.8796313405036926,7.771475240588188e-05,0.8744499206542968,0.005103684067726135
135,0.007910329848527908,87.39149475097656,0.49969181418418884,0.8789910078048706,7.910329848527909e-05,0.8739149475097656,0.004996918141841888
136,0.00807105004787445,87.32010650634766,0.501033365726471,0.8782920837402344,8.071050047874451e-05,0.8732010650634766,0.005010333657264709
137,0.008179117925465107,87.23694610595703,0.5116994380950928,0.8775681853294373,8.179117925465107e-05,0.8723694610595704,0.005116994380950928
138,0.007873660884797573,87.17584228515625,0.5059067010879517,0.8768962025642395,7.873660884797572e-05,0.8717584228515625,0.0050590670108795165
139,0.008226754143834114,87.1269760131836,0.4953611493110657,0.8763056397438049,8.226754143834115e-05,0.871269760131836,0.004953611493110657
140,0.008325813338160515,87.06538391113281,0.4908287525177002,0.8756453990936279,8.325813338160515e-05,0.8706538391113281,0.004908287525177002
141,0.008642048574984074,86.99634552001953,0.507843017578125,0.8751283288002014,8.642048574984073e-05,0.8699634552001954,0.00507843017578125
142,0.00870543997734785,86.93399047851562,0.5262669324874878,0.8746896386146545,8.70543997734785e-05,0.8693399047851562,0.005262669324874878
143,0.008692103438079357,86.89804077148438,0.5252724885940552,0.8743200898170471,8.692103438079357e-05,0.8689804077148438,0.005252724885940552
144,0.009089226834475994,86.87845611572266,0.513919472694397,0.8740146160125732,9.089226834475994e-05,0.8687845611572266,0.00513919472694397
145,0.008761443197727203,86.86161804199219,0.5001211166381836,0.8737049698829651,8.761443197727203e-05,0.8686161804199218,0.005001211166381836
146,0.008633477613329887,86.84724426269531,0.4937896430492401,0.8734967112541199,8.633477613329887e-05,0.8684724426269531,0.004937896430492401
147,0.009470312856137753,86.84637451171875,0.4992164969444275,0.8735505938529968,9.470312856137753e-05,0.8684637451171875,0.004992164969444275
148,0.008972219191491604,86.82279968261719,0.5110410451889038,0.8734281063079834,8.972219191491604e-05,0.8682279968261719,0.0051104104518890385
149,0.008807249367237091,86.73848724365234,0.492054283618927,0.8723934888839722,8.80724936723709e-05,0.8673848724365234,0.00492054283618927
150,0.009010249748826027,86.63172912597656,0.48852670192718506,0.8712926506996155,9.010249748826028e-05,0.8663172912597656,0.00488526701927185
151,0.008854500949382782,86.5826644897461,0.5238820910453796,0.8711540102958679,8.854500949382782e-05,0.865826644897461,0.0052388209104537965
152,0.00915285013616085,86.5301513671875,0.48513269424438477,0.8702443838119507,9.15285013616085e-05,0.865301513671875,0.004851326942443847
153,0.00898025557398796,86.47578430175781,0.4617207944393158,0.8694648742675781,8.98025557398796e-05,0.8647578430175781,0.004617207944393158
154,0.009409434162080288,86.33777618408203,0.5125454664230347,0.8685972690582275,9.409434162080288e-05,0.8633777618408203,0.005125454664230347
155,0.00915268063545227,86.26617431640625,0.5219586491584778,0.8679728507995605,9.152680635452271e-05,0.8626617431640625,0.005219586491584778
156,0.00916694849729538,86.23095703125,0.4819261431694031,0.8672205209732056,9.16694849729538e-05,0.8623095703125,0.00481926143169403
157,0.009531538002192974,86.1082763671875,0.4911111295223236,0.8660891652107239,9.531538002192974e-05,0.861082763671875,0.004911111295223236
158,0.00954499002546072,86.03034210205078,0.5292584896087646,0.8656914234161377,9.54499002546072e-05,0.8603034210205078,0.005292584896087646
159,0.009404527023434639,85.98898315429688,0.5010541677474976,0.8649944067001343,9.404527023434639e-05,0.8598898315429687,0.005010541677474976
160,0.009832490235567093,85.90573120117188,0.5013449192047119,0.8641690611839294,9.832490235567093e-05,0.8590573120117188,0.005013449192047119
161,0.009960643947124481,85.84574890136719,0.4955110549926758,0.8635122776031494,9.960643947124482e-05,0.8584574890136719,0.004955110549926758
162,0.010247498750686646,85.80583190917969,0.5163492560386658,0.8633242845535278,0.00010247498750686645,0.8580583190917969,0.005163492560386658
163,0.010771706700325012,85.7745590209961,0.5083604454994202,0.8629369139671326,0.00010771706700325013,0.8577455902099609,0.005083604454994201
164,0.010206876322627068,85.80455017089844,0.5225855112075806,0.8633733987808228,0.00010206876322627068,0.8580455017089844,0.005225855112075806
165,0.01063129398971796,86.20782470703125,0.4904173016548157,0.8670886754989624,0.0001063129398971796,0.8620782470703126,0.0049041730165481565
166,0.010611731559038162,86.08200073242188,0.5846096277236938,0.8667722344398499,0.00010611731559038163,0.8608200073242187,0.0058460962772369385
167,0.010518601164221764,85.87117004394531,0.429156094789505,0.8631084561347961,0.00010518601164221763,0.8587117004394531,0.0042915609478950505
168,0.010543469339609146,85.79267120361328,0.4200473725795746,0.8622325658798218,0.00010543469339609146,0.8579267120361328,0.004200473725795746
169,0.010887779295444489,85.68362426757812,0.44143033027648926,0.8613594174385071,0.00010887779295444488,0.8568362426757813,0.004414303302764893
170,0.010771457105875015,85.52674865722656,0.535332441329956,0.8607285022735596,0.00010771457105875015,0.8552674865722656,0.005353324413299561
171,0.010563375428318977,85.39002990722656,0.5249720811843872,0.8592556715011597,0.00010563375428318978,0.8539002990722656,0.005249720811843872
172,0.010601421818137169,85.32589721679688,0.5159135460853577,0.8585241436958313,0.00010601421818137168,0.8532589721679688,0.005159135460853576
173,0.010755333118140697,85.24332427978516,0.47194069623947144,0.8572602272033691,0.00010755333118140697,0.8524332427978516,0.004719406962394714
174,0.010778947733342648,85.14851379394531,0.5050886869430542,0.8566438555717468,0.00010778947733342648,0.8514851379394531,0.005050886869430542
175,0.011258305981755257,85.01724243164062,0.47364407777786255,0.8550214171409607,0.00011258305981755257,0.8501724243164063,0.004736440777778625
176,0.011385226622223854,85.0250244140625,0.4511944353580475,0.8548760414123535,0.00011385226622223854,0.850250244140625,0.004511944353580475
177,0.01139377523213625,84.85781860351562,0.4590294361114502,0.8532823920249939,0.00011393775232136249,0.8485781860351562,0.004590294361114502
178,0.01205693744122982,84.73204040527344,0.5279226303100586,0.8527202010154724,0.00012056937441229821,0.8473204040527343,0.005279226303100586
179,0.012309340760111809,84.59823608398438,0.5426985025405884,0.8515324592590332,0.0001230934076011181,0.8459823608398438,0.005426985025405884
180,0.012246731668710709,84.530029296875,0.5248219966888428,0.8506709337234497,0.00012246731668710709,0.84530029296875,0.005248219966888428
181,0.012251362204551697,84.46314239501953,0.48879361152648926,0.8496418595314026,0.00012251362204551697,0.8446314239501953,0.004887936115264893
182,0.012743720784783363,84.38591003417969,0.48276767134666443,0.8488141894340515,0.00012743720784783364,0.8438591003417969,0.004827676713466645
183,0.012823568657040596,84.28819274902344,0.4907795190811157,0.847917914390564,0.00012823568657040595,0.8428819274902344,0.004907795190811157
184,0.013233089819550514,84.19483947753906,0.5055312514305115,0.8471360206604004,0.00013233089819550514,0.8419483947753906,0.005055312514305115
185,0.013182668015360832,84.12544250488281,0.5119136571884155,0.8465054035186768,0.00013182668015360833,0.8412544250488281,0.005119136571884155
186,0.013096446171402931,84.07929229736328,0.4986318051815033,0.8459102511405945,0.0001309644617140293,0.8407929229736328,0.004986318051815033
187,0.014209669083356857,84.05606842041016,0.47897422313690186,0.8454924821853638,0.00014209669083356858,0.8405606842041016,0.004789742231369018
188,0.01346814725548029,83.9769287109375,0.49622756242752075,0.8448662757873535,0.0001346814725548029,0.839769287109375,0.004962275624275207
189,0.013316698372364044,83.94987487792969,0.49431946873664856,0.844575047492981,0.00013316698372364043,0.8394987487792969,0.0049431946873664855
190,0.01348033081740141,83.91709899902344,0.49658745527267456,0.844271719455719,0.0001348033081740141,0.8391709899902344,0.004965874552726746
191,0.013767240568995476,83.88522338867188,0.5077172517776489,0.8440670967102051,0.00013767240568995475,0.8388522338867187,0.00507717251777649
192,0.013357768766582012,83.87741088867188,0.4823220670223236,0.8437309265136719,0.00013357768766582013,0.8387741088867188,0.004823220670223236
193,0.014108922332525253,83.84657287597656,0.49169647693634033,0.8435238003730774,0.00014108922332525253,0.8384657287597657,0.004916964769363403
194,0.013645022176206112,83.81977844238281,0.49957337975502014,0.843329906463623,0.00013645022176206112,0.8381977844238281,0.004995733797550202
195,0.013720661401748657,83.81712341308594,0.500704288482666,0.8433154225349426,0.00013720661401748658,0.8381712341308594,0.0050070428848266605
196,0.013614782132208347,83.80511474609375,0.5168896913528442,0.8433562517166138,0.00013614782132208346,0.8380511474609375,0.005168896913528442
197,0.014574667438864708,83.8034439086914,0.5335912704467773,0.8435161113739014,0.00014574667438864707,0.8380344390869141,0.005335912704467773
198,0.013550935313105583,83.76512145996094,0.4582996666431427,0.8423696756362915,0.00013550935313105583,0.8376512145996093,0.004582996666431427
199,0.013567549176514149,83.64057922363281,0.44281989336013794,0.8409696221351624,0.0001356754917651415,0.8364057922363282,0.00442819893360138
200,0.013754279352724552,83.60015106201172,0.5253000855445862,0.8413920402526855,0.00013754279352724553,0.8360015106201172,0.005253000855445862
201,0.013993943110108376,83.5833511352539,0.5325879454612732,0.841299295425415,0.00013993943110108376,0.835833511352539,0.0053258794546127315
202,0.01393277570605278,83.46934509277344,0.4884055256843567,0.8397167921066284,0.0001393277570605278,0.8346934509277344,0.004884055256843567
203,0.013873087242245674,83.44697570800781,0.5179252624511719,0.8397877216339111,0.00013873087242245675,0.8344697570800781,0.005179252624511719
204,0.014241204597055912,83.43267822265625,0.48712560534477234,0.8393405079841614,0.0001424120459705591,0.8343267822265625,0.004871256053447724
205,0.014387891627848148,83.33233642578125,0.46214738488197327,0.8380887508392334,0.00014387891627848148,0.8333233642578125,0.0046214738488197325
206,0.01422850415110588,83.25048828125,0.5122656226158142,0.8377698659896851,0.0001422850415110588,0.8325048828125,0.005122656226158142
207,0.014688970521092415,83.1812744140625,0.5121290683746338,0.8370808959007263,0.00014688970521092414,0.831812744140625,0.005121290683746338
208,0.014674832113087177,83.10792541503906,0.4754836857318878,0.8359808325767517,0.00014674832113087177,0.8310792541503906,0.004754836857318878
209,0.014934729784727097,83.00637817382812,0.5235013961791992,0.835448145866394,0.00014934729784727097,0.8300637817382812,0.005235013961791993
