step,loss,rolling_std
1,0.00014322015340439975,
2,0.000684023485518992,0.0003824057034265087
3,0.0001743457542033866,0.0003036468444455297
4,0.0002505113370716572,0.00025140502080112597
5,0.0002447649312671274,0.0002198528047217966
6,0.0002717416500672698,0.0001969656172962645
7,0.00019004195928573608,0.0001841095702042129
8,0.00016133004100993276,0.00017552378843711257
9,0.00013786419003736228,0.00016956827010899012
10,0.00015854887897148728,0.00016251437733823658
11,0.00015205107047222555,0.00015652306710867424
12,0.00014030031161382794,0.00015164436878640806
13,0.000148885534144938,0.00014674433666081295
14,0.0001442092179786414,0.00014242814824817066
15,0.00011512268974911422,0.0001396212178337696
16,0.00013661169214174151,0.00013605584064010508
17,0.00014752551214769483,0.00013242940476540342
18,0.00012379635882098228,0.00012972696311295247
19,0.00031335384119302034,0.00012892287045357848
20,0.00015110705862753093,0.00012599953420606657
21,0.0001597277441760525,0.00012311495383010058
22,0.0001373064733343199,0.00012083303596574998
23,0.00010944486712105572,0.0001193900551663696
24,0.00013314174429979175,0.00011736406636962007
25,0.00026991841150447726,0.00011603535383360689
26,0.00013644374848809093,0.00011421102311138834
27,0.0002637755824252963,0.00011289387452852783
28,0.0001325280754826963,0.00011136290334720185
29,0.00013481112546287477,0.00010984259216335864
30,0.0001385551004204899,0.00010831662554111068
31,0.000135562673676759,0.00010689343015903264
32,0.00012528440856840461,0.00010568692391875767
33,0.0001710076758172363,0.00010404449400020685
34,0.00012090314703527838,0.00010300676962988303
35,0.0001211976632475853,0.00010198472251320113
36,0.00012108394003007561,0.00010098602791960163
37,0.00011986299796262756,0.00010002775231943457
38,0.0001058672642102465,9.932450963671071e-05
39,0.00012746872380375862,9.829612923512181e-05
40,0.00013632269110530615,9.720240295379813e-05
41,0.00015277124475687742,9.60278263638175e-05
42,0.0001487189729232341,9.491616130360301e-05
43,0.0001227656757691875,9.407000939062235e-05
44,0.00012790272012352943,9.318701279946413e-05
45,0.00019337749108672142,9.219286833098925e-05
46,0.00010860184556804597,9.160631089082554e-05
47,0.000199384186998941,9.07181943046602e-05
48,0.00012242210505064577,8.999939201272797e-05
49,0.00017379327618982643,8.906076770660612e-05
50,0.00011096032540081069,8.851755555522951e-05
51,0.00010829605162143707,8.80126948063399e-05
52,0.00011208509386051446,8.746396899974694e-05
53,0.00011733174324035645,8.686415565658312e-05
54,0.00014178444689605385,8.60935131874065e-05
55,0.0001396311999997124,8.535339986099606e-05
56,0.0001265681639779359,8.471452149251921e-05
57,0.00014971230120863765,8.397162669468513e-05
58,0.00010972225572913885,8.351657487548117e-05
59,0.0001329519145656377,8.287568943320193e-05
60,0.00018674909370020032,8.223850927250152e-05
61,0.00025318562984466553,8.239543587095597e-05
62,0.00011426292621763423,8.194904312002626e-05
63,0.0001877256145235151,8.135018628962195e-05
64,0.00011735795123968273,8.089800136528452e-05
65,0.00011480618559289724,8.047380891316667e-05
66,0.0002079576370306313,8.00616520302688e-05
67,0.00012346022413112223,7.958984106013176e-05
68,0.00013196692452766,7.907262986188176e-05
69,0.00012298827641643584,7.862006874026163e-05
70,0.00014326248492579907,7.80743055826304e-05
71,0.00018157908925786614,7.755736453442798e-05
72,0.00014877856301609427,7.70209958041157e-05
73,0.00022845639614388347,7.690236623141735e-05
74,0.00010938859486486763,7.660885515363639e-05
75,9.29970556171611e-05,7.648500620584409e-05
76,0.00011484177230158821,7.61449533740084e-05
77,0.00010518259659875184,7.588864602006054e-05
78,9.783972927834839e-05,7.570231384931527e-05
79,0.00012019174755550921,7.533139854372988e-05
80,7.979229849297553e-05,7.534729215264708e-05
81,0.00011198999709449708,7.503359854306434e-05
82,0.00010011752601712942,7.481799933685129e-05
83,0.00010674881195882335,7.454622735926205e-05
84,0.00011167158663738519,7.424023974349728e-05
85,8.613837417215109e-05,7.415879302984309e-05
86,8.650298696011305e-05,7.406706752319741e-05
87,0.00013977885828353465,7.364689289442342e-05
88,0.00010843385825864971,7.336877381870068e-05
89,0.00011805436224676669,7.303625443515621e-05
90,9.079834853764623e-05,7.290165506073435e-05
91,0.00025023118359968066,7.324774580742116e-05
92,0.00011986216850345954,7.291856066273607e-05
93,9.317690273746848e-05,7.276950809998912e-05
94,0.00014734035357832909,7.23779411570535e-05
95,0.00011921153054572642,7.206321271498373e-05
96,9.706443961476907e-05,7.188714464210837e-05
97,0.000124807731481269,7.155591881331966e-05
98,9.80820186669007e-05,7.137395788028609e-05
99,0.00014171564544085413,7.10124278187393e-05
100,9.658042108640075e-05,7.084496237893153e-05
101,9.996055450756103e-05,7.100753251513379e-05
102,0.00010567809658823535,4.6058195486345914e-05
103,9.714069892652333e-05,4.615712319495087e-05
104,0.0002070569316856563,4.531453976976594e-05
105,9.790882177185267e-05,4.4278080616413724e-05
106,9.850475908024237e-05,4.2392908700932334e-05
107,0.00016127967683132738,4.2130068274741456e-05
108,9.296699136029929e-05,4.229027256188163e-05
109,0.00011275855649728328,4.2357155587846515e-05
110,9.80179465841502e-05,4.2469056714587836e-05
111,0.00011254131095483899,4.249958043605948e-05
112,0.00010739652498159558,4.258813227444016e-05
113,0.00010166184802073985,4.269450631589808e-05
114,0.00011690944666042924,4.2719371198818254e-05
115,0.0001230779307661578,4.269074530314521e-05
116,9.055615373654291e-05,4.291397902756422e-05
117,9.85122169367969e-05,4.3036425015788554e-05
118,0.00014239104348234832,4.303467113441106e-05
119,9.055049304151908e-05,3.923338648994567e-05
120,9.672281885286793e-05,3.9333701704403016e-05
121,0.00010451655543874949,3.9311271498331626e-05
122,8.973527292255312e-05,3.9512513509692535e-05
123,0.00010794751869980246,3.9520583731160686e-05
124,0.00022644357522949576,4.068509469306274e-05
125,0.0002489436010364443,4.000859608525364e-05
126,0.0001403476344421506,4.001636105645715e-05
127,0.0001051277868100442,3.776198179281294e-05
128,8.66748669068329e-05,3.799575872548318e-05
129,0.00010690681665437296,3.805130054141387e-05
130,0.00012866081669926643,3.803699566235586e-05
131,0.00011173667007824406,3.806447333489876e-05
132,0.00010682972788345069,3.812185304369943e-05
133,0.0001031449282891117,3.794657701838401e-05
134,0.00011843191168736666,3.795139974345144e-05
135,0.00013438169844448566,3.7953984865853585e-05
136,0.0001266179751837626,3.7949130763220204e-05
137,8.945353329181671e-05,3.8129718012439435e-05
138,0.00010660443513188511,3.8125687512667055e-05
139,0.000101368801551871,3.821084092789771e-05
140,7.737875421298668e-05,3.851303963304387e-05
141,0.00010956105688819662,3.845230200179418e-05
142,9.55673458520323e-05,3.84967607720426e-05
143,0.00021468634076882154,3.952502737979205e-05
144,0.00010122716048499569,3.960188012898414e-05
145,9.5904222689569e-05,3.9116274842038034e-05
146,0.00010951318108709529,3.9112582695387805e-05
147,9.09832160687074e-05,3.8520898278506426e-05
148,0.00017497327644377947,3.886071314968044e-05
149,0.0001016542810248211,3.859933205513455e-05
150,9.923228935804218e-05,3.8655502958117566e-05
151,9.801115083973855e-05,3.870961364921155e-05
152,0.00010340405424358323,3.8744623835086765e-05
153,8.731276466278359e-05,3.890621877793496e-05
154,8.794100722298026e-05,3.9014145511621134e-05
155,8.323642396135256e-05,3.916874118098383e-05
156,8.9841298176907e-05,3.929519182007275e-05
157,0.00010629409371176735,3.921892606597879e-05
158,9.110690734814852e-05,3.931685902510916e-05
159,8.649525261716917e-05,3.944575670981578e-05
160,9.548210073262453e-05,3.8945641997219506e-05
161,0.0001428676478099078,3.661002469497265e-05
162,8.759931370150298e-05,3.673655044888235e-05
163,0.00011147252371301875,3.606036426323726e-05
164,9.858002886176109e-05,3.6108727610320716e-05
165,7.758251740597188e-05,3.6323587781014566e-05
166,8.570717182010412e-05,3.5263072115063945e-05
167,9.559753380017355e-05,3.53094359756604e-05
168,9.39742021728307e-05,3.533162270732977e-05
169,0.00010439174366183579,3.5337149429271444e-05
170,7.675228698644787e-05,3.5418742824344026e-05
171,9.131610568147153e-05,3.482354642604923e-05
172,0.00022419852029997855,3.638639298713702e-05
173,0.00022176113270688802,3.6178900029004536e-05
174,8.549739141017199e-05,3.628675660825857e-05
175,9.273906471207738e-05,3.628823942594477e-05
176,7.558798097306862e-05,3.648551096832533e-05
177,0.00024068992934189737,3.8640396869535705e-05
178,9.469817450735718e-05,3.86553343399785e-05
179,0.00011648134386632591,3.865154381554257e-05
180,0.0001023878576233983,3.851293147504011e-05
181,7.126502168830484e-05,3.87557342192842e-05
182,9.056674025487155e-05,3.8802597046691436e-05
183,9.088646766031161e-05,3.886545494821558e-05
184,9.412848885403946e-05,3.891550992912968e-05
185,9.359265823150054e-05,3.8869104661451655e-05
186,9.980962204281241e-05,3.879717133181255e-05
187,8.89582879608497e-05,3.87890033953034e-05
188,8.960739796748385e-05,3.8859450601895906e-05
189,7.367316720774397e-05,3.905763844727026e-05
190,6.920030864421278e-05,3.9240185355745106e-05
191,8.329349657287821e-05,3.6803283077492606e-05
192,8.143916056724265e-05,3.691002865780239e-05
193,9.775154467206448e-05,3.6891051886709837e-05
194,0.00016881298506632447,3.716826805212784e-05
195,9.957511792890728e-05,3.717554907377846e-05
196,0.00012830959167331457,3.719143090197054e-05
197,9.006555046653375e-05,3.722313832731615e-05
198,0.00010501423093955964,3.720599478108641e-05
199,7.964963879203424e-05,3.720095694530654e-05
200,8.759303455008194e-05,3.724471440731245e-05
201,0.00016887890524230897,3.769232444910532e-05
202,9.287591092288494e-05,3.773118109926651e-05
203,9.011346264742315e-05,3.7762927985949635e-05
204,7.289524364750832e-05,3.6664165246409567e-05
205,8.813367458060384e-05,3.670739741114946e-05
206,0.00010874670988414437,3.669200468404254e-05
207,8.317607716890052e-05,3.640099239077516e-05
208,8.431519381701946e-05,3.64481906225963e-05
209,8.406094275414944e-05,3.652538587908434e-05
210,0.00015576939040329307,3.682159755648385e-05
211,0.00013555034820456058,3.6918486491701356e-05
212,0.00018465518951416016,3.768936154016951e-05
213,6.961490726098418e-05,3.789292017187155e-05
214,0.0001183858112199232,3.7896224919719295e-05
215,0.00017559394473209977,3.844952294249336e-05
216,0.00010120234219357371,3.841046892053027e-05
217,0.0001028613478410989,3.839991789065343e-05
218,8.219995652325451e-05,3.83577158042733e-05
219,8.686691580805928e-05,3.837769641929089e-05
220,9.342521661892533e-05,3.839002184146023e-05
221,9.391691128257662e-05,3.841787604470197e-05
222,9.479028813075274e-05,3.839538491654529e-05
223,7.775420090183616e-05,3.8523877845394775e-05
224,8.774315938353539e-05,3.6703082324019696e-05
225,9.735113417264074e-05,3.382013936348456e-05
226,8.344632806256413e-05,3.3714931449331676e-05
227,8.164654718711972e-05,3.379873274733292e-05
228,8.596561383455992e-05,3.380273290715189e-05
229,7.982190436450765e-05,3.389721279659598e-05
230,7.912106229923666e-05,3.39087262509266e-05
231,8.494059147778898e-05,3.395619279059218e-05
232,0.00010451363050378859,3.3955140073731235e-05
233,8.031314064282924e-05,3.4038504779331725e-05
234,9.388287435285747e-05,3.402118918357621e-05
235,0.00016680947737768292,3.4468594139376996e-05
236,0.00016351295926142484,3.490798903289157e-05
237,7.102161180227995e-05,3.503587486382252e-05
238,7.847804226912558e-05,3.5128886227351493e-05
239,7.23258126527071e-05,3.5269682639551796e-05
240,8.409825386479497e-05,3.522560379350347e-05
241,8.073299250099808e-05,3.52947398846186e-05
242,6.642171501880512e-05,3.547971526166813e-05
243,8.543743751943111e-05,3.368169877569333e-05
244,8.12125435913913e-05,3.374448813018224e-05
245,9.002997830975801e-05,3.375959618666994e-05
246,0.00013096729526296258,3.387879052496898e-05
247,8.173516835086048e-05,3.392106353966354e-05
248,7.26405851310119e-05,3.32232274769452e-05
249,8.070124022196978e-05,3.328272431773743e-05
250,7.237707905005664e-05,3.3400547863341464e-05
251,6.19200145592913e-05,3.361820114691251e-05
252,7.580356032121927e-05,3.3701438490943494e-05
253,7.457872561644763e-05,3.377199551249109e-05
254,9.92664135992527e-05,3.3752204218108513e-05
255,9.183134534396231e-05,3.37212969316803e-05
256,9.727456199470907e-05,3.370778663598239e-05
257,6.268065044423565e-05,3.3902690753911205e-05
258,8.358001650776714e-05,3.392924217713856e-05
259,9.244757529813796e-05,3.3912033759284535e-05
260,8.074853394646198e-05,3.396036407922018e-05
261,6.977479642955586e-05,3.37942020491082e-05
262,7.306941552087665e-05,3.3871957571370993e-05
263,6.826136086601764e-05,3.3976214858586375e-05
264,0.00011790420103352517,3.403586152571682e-05
265,0.00011090476618846878,3.3997566233964786e-05
266,8.816709305392578e-05,3.398926574193208e-05
267,7.72993516875431e-05,3.4053183397477435e-05
268,0.00025346726761199534,3.7425055197837364e-05
269,6.936491263331845e-05,3.754458244510018e-05
270,0.0001920921786222607,3.85996706601743e-05
271,7.729783101240173e-05,3.865884459428493e-05
272,6.103099076426588e-05,3.677768330400585e-05
273,9.165251685772091e-05,3.4620032268953145e-05
274,8.318554318975657e-05,3.4628863484507056e-05
275,7.880917110014707e-05,3.467588549814528e-05
276,8.475140202790499e-05,3.4630047762366774e-05
277,7.851080590626225e-05,3.150740162344324e-05
278,0.00010599939560052007,3.1523837481765993e-05
279,9.169089753413573e-05,3.145750009867952e-05
280,0.0002022637490881607,3.321117567663961e-05
281,9.816044621402398e-05,3.311253851398619e-05
282,0.0001415314618498087,3.3405186157850416e-05
283,0.0001403338392265141,3.367273600210335e-05
284,7.157577783800662e-05,3.377356822353709e-05
285,9.861119906418025e-05,3.377118277691355e-05
286,8.131103095365688e-05,3.381024189097004e-05
287,7.356995774898678e-05,3.388459227791278e-05
288,7.286282198037952e-05,3.396465501944328e-05
289,7.61206028982997e-05,3.394840140113802e-05
290,8.423630060860887e-05,3.3856154526928995e-05
291,6.98364747222513e-05,3.3939371768879e-05
292,6.645195389864966e-05,3.404282978929534e-05
293,7.70021288190037e-05,3.410200388881148e-05
294,0.0002565602771937847,3.697882374622163e-05
295,7.916634058346972e-05,3.7025051926975515e-05
296,7.733149686828256e-05,3.6948352541216806e-05
297,5.595896072918549e-05,3.7170286945600085e-05
298,5.4771102441009134e-05,3.7395862245271293e-05
299,8.055235230131075e-05,3.7391932323759585e-05
300,6.705228588543832e-05,3.7496086891522916e-05
301,6.749512976966798e-05,3.687152996744788e-05
302,7.847710367059335e-05,3.690801591575492e-05
303,8.047451410675421e-05,3.693311201049491e-05
304,0.00018892962543759495,3.8045173341618714e-05
305,6.652263255091384e-05,3.815109657608608e-05
306,6.863046291982755e-05,3.822343791671591e-05
307,0.00011420415830798447,3.824990962457736e-05
308,5.93923068663571e-05,3.8405166502338544e-05
309,8.992313087219372e-05,3.839220720792111e-05
310,0.00012155622971476987,3.799945413197119e-05
311,8.762616198509932e-05,3.778553523818822e-05
312,8.154781244229525e-05,3.669445227893965e-05
313,6.461011071223766e-05,3.673085356484998e-05
314,8.543352305423468e-05,3.665327583959022e-05
315,5.4861102398717776e-05,3.589216091520112e-05
316,5.7617551647126675e-05,3.604342297538793e-05
317,6.388949987012893e-05,3.613046880152733e-05
318,5.169720679987222e-05,3.6335057455841405e-05
319,6.478175055235624e-05,3.642654745643522e-05
320,9.07438006834127e-05,3.642545917163571e-05
321,7.489345443900675e-05,3.645766235998767e-05
322,7.118118810467422e-05,3.6505469691684096e-05
323,7.021181227173656e-05,3.653918046386168e-05
324,8.482013072352856e-05,3.654225859278643e-05
325,6.117174052633345e-05,3.664845358933589e-05
326,6.703932740492746e-05,3.671346801769671e-05
327,5.682893606717698e-05,3.6851061300566474e-05
328,7.015070877969265e-05,3.689943000034758e-05
329,6.18470148765482e-05,3.698897325439369e-05
330,5.678180605173111e-05,3.7116262266526796e-05
331,5.408211291069165e-05,3.7276114116044685e-05
332,5.615241752821021e-05,3.7378946971576214e-05
333,8.205522317439318e-05,3.737575808543382e-05
334,7.401914626825601e-05,3.739677479434772e-05
335,6.361833948176354e-05,3.660911142215401e-05
336,6.144620419945568e-05,3.58621299153974e-05
337,7.682782597839832e-05,3.58427951882636e-05
338,6.301903340499848e-05,3.590785560124777e-05
339,9.834679076448083e-05,3.590483631391781e-05
340,6.288029544521123e-05,3.5978084195498284e-05
341,7.788000220898539e-05,3.598316686248219e-05
342,5.23905546288006e-05,3.608606495101052e-05
343,5.789804345113225e-05,3.619146138006374e-05
344,9.810923074837774e-05,3.621198813270475e-05
345,7.687519246246666e-05,3.6218860520913774e-05
346,5.596956179942936e-05,3.603888017908014e-05
347,7.39219831302762e-05,3.605342303415012e-05
348,4.966447886545211e-05,3.62022287462065e-05
349,5.440045424620621e-05,3.632325340255632e-05
350,7.507986447308213e-05,3.631556811522526e-05
351,0.00012138555757701397,3.6437584872956493e-05
352,8.027978765312582e-05,3.642946693646799e-05
353,4.516882836469449e-05,3.662939733550851e-05
354,5.043800774728879e-05,3.6753268095561944e-05
355,7.116078631952405e-05,3.6765898324380965e-05
356,5.944702570559457e-05,3.681851440279709e-05
357,4.545863703242503e-05,3.695566681644816e-05
358,5.719143518945202e-05,3.7046062994270164e-05
359,6.973838026169688e-05,3.705594055353178e-05
360,6.162513454910368e-05,3.711475918674385e-05
361,6.410395144484937e-05,3.7138543807049687e-05
362,7.267868932103738e-05,3.713954814822845e-05
363,4.8158377467188984e-05,3.7270606033479795e-05
364,6.750049215042964e-05,3.7122337574569434e-05
365,0.00021203608775977045,3.924510152841828e-05
366,5.777640035375953e-05,3.931938422207341e-05
367,5.6375094573013484e-05,3.940198955559439e-05
368,0.00012107699876651168,3.5630061360119266e-05
369,4.9698846851242706e-05,3.57478505621864e-05
370,5.809731737826951e-05,3.3994667323035006e-05
371,5.694181891158223e-05,3.4067377119509236e-05
372,5.7658478908706456e-05,3.4087060966572395e-05
373,6.667565321549773e-05,3.4085057809536234e-05
374,0.00019117738702334464,3.588941167192222e-05
375,0.00013197955559007823,3.626574684444319e-05
376,7.258048572111875e-05,3.627135128475419e-05
377,5.8979283494409174e-05,3.6333391207014956e-05
378,6.043993926141411e-05,3.629050049845664e-05
379,6.64432518533431e-05,3.6293411489785374e-05
380,5.8459758292883635e-05,3.416053018027677e-05
381,4.9955619033426046e-05,3.421206146613649e-05
382,0.00018288777209818363,3.522953263566618e-05
383,8.989647903945297e-05,3.468271487505761e-05
384,0.00011308524699416012,3.486092115522421e-05
385,6.296231731539592e-05,3.482779252577237e-05
386,6.451785156968981e-05,3.484923741516201e-05
387,8.086558955255896e-05,3.484912413569471e-05
388,5.8380825066706166e-05,3.489783931973222e-05
389,8.721814083401114e-05,3.491213320042775e-05
390,6.46191620035097e-05,3.492772761359772e-05
391,0.00019499014888424426,3.685474065788448e-05
392,9.961343312170357e-05,3.6895958326780295e-05
393,5.924820288782939e-05,3.6946701117799073e-05
394,0.0002782787778414786,3.8051389328316546e-05
395,0.0001239815028384328,3.8319888787793414e-05
396,7.420068141072989e-05,3.8322667392730385e-05
397,7.427545642713085e-05,3.8254574065985236e-05
398,7.531182200182229e-05,3.8176599964763344e-05
399,5.773372686235234e-05,3.82384275295643e-05
400,6.83669131831266e-05,3.823440773412698e-05
