step,loss
1,1.3958522686152719e-05
2,0.002051848918199539
3,0.0001286055485252291
4,0.00020524358842521906
5,0.00036573695251718163
6,0.00034396108821965754
7,0.00018807098967954516
8,6.683179526589811e-05
9,5.964066804153845e-05
10,6.392714567482471e-05
11,7.658627873752266e-05
12,0.00047020532656461
13,9.646491525927559e-05
14,4.0665669075679034e-05
15,6.356969242915511e-05
16,2.2593103494727984e-05
17,2.4925258912844583e-05
18,3.008460407727398e-05
19,2.86783033516258e-05
20,2.4184635549318045e-05
21,2.3212225642055273e-05
22,3.22830346703995e-05
23,2.1087407731101848e-05
24,2.0906440113321878e-05
25,0.0001852046698331833
26,1.782417530193925e-05
27,0.00025040461332537234
28,2.1846739400643855e-05
29,0.00022258319950196892
30,1.3655029761139303e-05
31,2.946055246866308e-05
32,1.5040821381262504e-05
33,0.00028636655770242214
34,1.5115338101168163e-05
35,1.723890454741195e-05
36,1.2888802302768454e-05
37,1.7612717783777043e-05
38,2.799875619530212e-05
39,1.3276206118462142e-05
40,1.3100543583277613e-05
41,3.5312248655827716e-05
42,0.00032215809915214777
43,6.008871423546225e-05
44,1.5224401067825966e-05
45,1.2233063898747787e-05
46,1.151012384070782e-05
47,1.1835030818474479e-05
48,1.3435343134915456e-05
49,3.774310971493833e-05
50,1.2957177204953041e-05
51,3.331048719701357e-05
52,1.5993875422282144e-05
53,1.583499033586122e-05
54,1.3167095858079847e-05
55,1.2501980563683901e-05
56,0.0002095201052725315
57,1.4915700376150198e-05
58,1.3879105608793907e-05
59,3.459921936155297e-05
60,1.3519930689653847e-05
61,1.2507774954428896e-05
62,1.428857558494201e-05
63,1.3222569577919785e-05
64,1.447823342459742e-05
65,1.3626793588628061e-05
66,5.419245644588955e-05
67,1.351832088403171e-05
68,5.3836742154089734e-05
69,3.4100328775821254e-05
70,1.3012180716032162e-05
71,1.3496495739673264e-05
72,1.5520481611019932e-05
73,1.0948495400953107e-05
74,1.265495848201681e-05
75,1.2648015399463475e-05
76,1.538764627184719e-05
77,1.2745023013849277e-05
78,1.5930208974168636e-05
79,1.2157075616414659e-05
80,1.428912491974188e-05
81,1.3410970495897345e-05
82,1.391805380990263e-05
83,1.0570876838755794e-05
84,1.219753539771773e-05
85,2.109731940436177e-05
86,1.2200980563648045e-05
87,1.331874773313757e-05
88,1.4163112609821837e-05
89,1.4225779523258097e-05
