step,loss
1,1.6369383956771344e-05
2,0.002226583193987608
3,9.45941501413472e-05
4,0.00022253900533542037
5,0.00041363341733813286
6,0.00039102259324863553
7,0.00019043596694245934
8,4.380123573355377e-05
9,6.488383223768324e-05
10,0.00012391657219268382
11,8.720337791601196e-05
12,7.176479266490787e-05
13,2.92710119538242e-05
14,2.4932227461249568e-05
15,2.4124881747411564e-05
16,2.7907326511922292e-05
17,3.33748830598779e-05
18,0.0002964759187307209
19,0.0005532263894565403
20,2.4409320758422837e-05
21,0.0001152876575361006
22,2.3017788407742046e-05
23,2.2114860257715918e-05
24,7.523573003709316e-05
25,0.00018020048446487635
26,1.6863614291651174e-05
27,3.457819912000559e-05
28,1.7975560695049353e-05
29,5.190615775063634e-05
30,1.4519080650643446e-05
31,1.3036589734838344e-05
32,1.6534926544409245e-05
33,2.6512501790421084e-05
34,1.3281788596941624e-05
35,1.6975140169961378e-05
36,1.4253062545321882e-05
37,1.3301030776347034e-05
38,1.3627799489768222e-05
39,1.4191591617418453e-05
40,1.685092138359323e-05
41,1.434289151802659e-05
42,2.5771416403586045e-05
43,1.5274719771696255e-05
44,4.7505454858765006e-05
45,0.00022869733220431954
46,1.2952699762536213e-05
47,1.5503337635891512e-05
48,1.657258690102026e-05
49,2.7278478228254244e-05
50,8.140470163198188e-05
51,1.3913229850004427e-05
52,1.2545900972327217e-05
53,1.5436804460478015e-05
54,1.4610993275709916e-05
55,1.3517161278286949e-05
56,1.399422762915492e-05
57,8.27337134978734e-05
58,1.4821399417996872e-05
59,1.5178728062892333e-05
60,0.00046696653589606285
61,1.452117612643633e-05
62,1.415884617017582e-05
63,1.8136526705347933e-05
64,1.4156766155792866e-05
65,4.215911030769348e-05
66,1.8586646547191776e-05
67,1.599587449163664e-05
68,0.00041159027023240924
69,5.8807458117371425e-05
70,5.957258690614253e-05
71,0.00039709164411760867
72,1.4717121302965097e-05
73,0.0005211489042267203
74,1.2812301974918228e-05
75,1.5854902812861837e-05
76,5.744303052779287e-05
77,4.0178441850002855e-05
78,1.4204098988557234e-05
79,1.414805774402339e-05
80,8.566254109609872e-05
81,1.4305780496215448e-05
82,2.2653632186120376e-05
83,1.5417890608659945e-05
84,3.4544522350188345e-05
85,1.2609010809683241e-05
86,0.0003238073841203004
87,1.4183077837515157e-05
88,1.4600605936720967e-05
89,1.4366763934958726e-05
90,2.076836972264573e-05
91,0.00026813684962689877
92,5.2158582548145205e-05
93,1.343631993222516e-05
94,0.0005640065064653754
95,1.5184714357019402e-05
96,1.5112445908016525e-05
97,6.459554424509406e-05
98,1.2172158676548861e-05
99,4.3026266212109476e-05
100,1.1912798981938977e-05
101,1.1724889191100374e-05
102,3.77070318791084e-05
103,0.00012315147614572197
104,0.00033768091816455126
105,1.3920911442255601e-05
106,1.3501994544640183e-05
107,1.518069620942697e-05
108,1.4812665540375747e-05
109,1.5930547306197695e-05
110,1.3961796867079102e-05
111,1.4089808246353641e-05
112,2.2942356736166403e-05
113,1.3517957995645702e-05
114,2.3040653104544617e-05
115,8.944288128986955e-05
116,1.2902803064207546e-05
117,1.4151327377476264e-05
118,0.00021362709230743349
119,1.445582074666163e-05
120,1.640126356505789e-05
121,1.4100227417657152e-05
122,1.4243262739910278e-05
123,1.3426262739812955e-05
124,7.654016371816397e-05
