step,dirichlet_raw,orthogonality_raw,trivial_raw,loss,dirichlet_per_dim,orthogonality_per_dim,trivial_per_dim
1,2.668277147677145e-06,1.9831407070159912,0.007239471655339003,0.9951913952827454,1.3341385738385725e-06,0.9915703535079956,0.0036197358276695013
2,0.00025447498774155974,1.0003575086593628,0.8464183211326599,0.9235152006149292,0.00012723749387077987,0.5001787543296814,0.42320916056632996
3,4.425860970513895e-05,1.725987195968628,0.1328406035900116,0.9294360280036926,2.2129304852569476e-05,0.862993597984314,0.0664203017950058
4,2.4141732865246013e-05,1.8425235748291016,0.06608626246452332,0.954317033290863,1.2070866432623006e-05,0.9212617874145508,0.03304313123226166
5,5.547214095713571e-05,1.6545946598052979,0.15726104378700256,0.9059555530548096,2.7736070478567854e-05,0.8272973299026489,0.07863052189350128
6,0.00014715849829372019,1.227131724357605,0.4459739923477173,0.836626410484314,7.357924914686009e-05,0.6135658621788025,0.22298699617385864
7,0.00026895676273852587,0.9760017991065979,0.8564788103103638,0.9163748025894165,0.00013447838136926293,0.48800089955329895,0.4282394051551819
8,0.00022008316591382027,1.0404168367385864,0.6029512286186218,0.8217940330505371,0.00011004158295691013,0.5202084183692932,0.3014756143093109
9,0.00015125023492146283,1.210402011871338,0.36044156551361084,0.7854974269866943,7.562511746073142e-05,0.605201005935669,0.18022078275680542
10,0.0001406060764566064,1.2873528003692627,0.24441248178482056,0.7659529447555542,7.03030382283032e-05,0.6436764001846313,0.12220624089241028
11,0.00016484581283293664,1.2229489088058472,0.21813219785690308,0.7206230163574219,8.242290641646832e-05,0.6114744544029236,0.10906609892845154
12,0.00019663637795019895,1.0362968444824219,0.25394177436828613,0.6452176570892334,9.831818897509947e-05,0.5181484222412109,0.12697088718414307
13,0.000273299403488636,0.7466310262680054,0.35047635436058044,0.5486903190612793,0.000136649701744318,0.3733155131340027,0.17523817718029022
14,0.0004096804768778384,0.4056624472141266,0.5180800557136536,0.4620760977268219,0.0002048402384389192,0.2028312236070633,0.2590400278568268
15,0.0005528461188077927,0.1573190689086914,0.7506373524665833,0.4542546272277832,0.00027642305940389633,0.0786595344543457,0.3753186762332916
16,0.0006847918266430497,0.14279542863368988,0.9401364326477051,0.5418083071708679,0.00034239591332152486,0.07139771431684494,0.47006821632385254
17,0.0007107015699148178,0.15859711170196533,0.9319276809692383,0.5456177592277527,0.0003553507849574089,0.07929855585098267,0.46596384048461914
18,0.0007096354966051877,0.16594742238521576,0.7860507965087891,0.4763539433479309,0.00035481774830259383,0.08297371119260788,0.39302539825439453
19,0.0005496021476574242,0.23859041929244995,0.613370418548584,0.4262552261352539,0.0002748010738287121,0.11929520964622498,0.306685209274292
20,0.0004749738145619631,0.35325077176094055,0.4760926365852356,0.4149091839790344,0.00023748690728098154,0.17662538588047028,0.2380463182926178
21,0.00043941722833551466,0.4531427025794983,0.38904690742492676,0.4213145077228546,0.00021970861416775733,0.22657135128974915,0.19452345371246338
22,0.00037563167279586196,0.5056965351104736,0.3455559015274048,0.42581403255462646,0.00018781583639793098,0.2528482675552368,0.1727779507637024
23,0.00039627408841624856,0.5003519654273987,0.337141215801239,0.41894471645355225,0.00019813704420812428,0.25017598271369934,0.1685706079006195
24,0.00040388418710790575,0.44002002477645874,0.35733044147491455,0.39887717366218567,0.00020194209355395287,0.22001001238822937,0.17866522073745728
25,0.0004594899364747107,0.34053635597229004,0.39715567231178284,0.3690757751464844,0.00022974496823735535,0.17026817798614502,0.19857783615589142
26,0.00047246020403690636,0.23124173283576965,0.43642279505729675,0.3340684771537781,0.00023623010201845318,0.11562086641788483,0.21821139752864838
27,0.000521719513926655,0.14441053569316864,0.43887144327163696,0.2919018566608429,0.0002608597569633275,0.07220526784658432,0.21943572163581848
28,0.0006239046342670918,0.09602795541286469,0.37267839908599854,0.2346651256084442,0.0003119523171335459,0.04801397770643234,0.18633919954299927
29,0.0007004929357208312,0.08192753791809082,0.25125741958618164,0.16694273054599762,0.0003502464678604156,0.04096376895904541,0.12562870979309082
30,0.0008012359030544758,0.08893889933824539,0.13611134886741638,0.11292573809623718,0.0004006179515272379,0.044469449669122696,0.06805567443370819
31,0.0008891093311831355,0.12964089214801788,0.08829823136329651,0.10941411554813385,0.00044455466559156775,0.06482044607400894,0.044149115681648254
32,0.000943489489145577,0.1440308839082718,0.07216843217611313,0.10857141017913818,0.0004717447445727885,0.0720154419541359,0.036084216088056564
33,0.0009427440236322582,0.0798206627368927,0.04637956991791725,0.0635714903473854,0.0004713720118161291,0.03991033136844635,0.023189784958958626
34,0.0009209064883179963,0.033520109951496124,0.04720165953040123,0.04082133620977402,0.00046045324415899813,0.016760054975748062,0.023600829765200615
35,0.0008612069068476558,0.0266885906457901,0.06517130881547928,0.046360552310943604,0.0004306034534238279,0.01334429532289505,0.03258565440773964
36,0.0007282196311280131,0.04173766449093819,0.07578223943710327,0.05912405997514725,0.00036410981556400657,0.020868832245469093,0.037891119718551636
37,0.0007290142239071429,0.0625731348991394,0.0729488879442215,0.06812551617622375,0.00036450711195357144,0.0312865674495697,0.03647444397211075
38,0.0006457102717831731,0.07796436548233032,0.06187007576227188,0.0702400803565979,0.00032285513589158654,0.03898218274116516,0.03093503788113594
39,0.0006910262745805085,0.08168896287679672,0.0483316034078598,0.06535579264163971,0.00034551313729025424,0.04084448143839836,0.0241658017039299
40,0.0006646350957453251,0.07289888709783554,0.034704599529504776,0.0541340634226799,0.00033231754787266254,0.03644944354891777,0.017352299764752388
41,0.0007142164395190775,0.05572579801082611,0.020890653133392334,0.03866533190011978,0.00035710821975953877,0.027862899005413055,0.010445326566696167
42,0.0007271620561368763,0.03644232079386711,0.008279940113425255,0.022724710404872894,0.00036358102806843817,0.018221160396933556,0.004139970056712627
43,0.0008146079489961267,0.021369023248553276,0.002902538515627384,0.012543084099888802,0.0004073039744980633,0.010684511624276638,0.001451269257813692
44,0.0007719702553004026,0.015859520062804222,0.009274130687117577,0.012952810153365135,0.0003859851276502013,0.007929760031402111,0.004637065343558788
45,0.0008360270294360816,0.017916422337293625,0.018265241757035255,0.018508845940232277,0.0004180135147180408,0.008958211168646812,0.009132620878517628
46,0.0008781612850725651,0.019659671932458878,0.01626860536634922,0.018403219059109688,0.00043908064253628254,0.009829835966229439,0.00813430268317461
47,0.0008395739714615047,0.020867357030510902,0.006997689604759216,0.014352310448884964,0.00041978698573075235,0.010433678515255451,0.003498844802379608
48,0.0008597918786108494,0.02305114082992077,0.002566513605415821,0.013238722458481789,0.0004298959393054247,0.011525570414960384,0.0012832568027079105
49,0.0008742999052628875,0.023175083100795746,0.005343923810869455,0.014696653001010418,0.00043714995263144374,0.011587541550397873,0.0026719619054347277
