method,query_index,label,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg
standard_umap,128,gamma,0.0,0.0,0.13333333333333333,0.13333333333333333,0.19505994920368397
standard_umap,129,gamma,0.0,0.1,0.06666666666666667,0.2,0.16828317162758366
standard_umap,130,gamma,0.0,0.0,0.0,0.1,0.07005618110631383
standard_umap,131,gamma,0.0,0.0,0.0,0.13333333333333333,0.1068000853439539
standard_umap,132,gamma,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05772773176055967
standard_umap,133,gamma,0.0,0.3,0.2,0.26666666666666666,0.33815027465094816
standard_umap,134,gamma,0.0,0.0,0.0,0.1,0.081053480646922
standard_umap,135,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,136,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.21390992045479282
standard_umap,137,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05519211864029482
standard_umap,138,gamma,0.2,0.1,0.2,0.2,0.22125119012294114
standard_umap,139,gamma,0.0,0.1,0.06666666666666667,0.2,0.18552738557266482
standard_umap,140,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,141,gamma,0.0,0.0,0.0,0.23333333333333334,0.19940709378162813
standard_umap,142,gamma,0.0,0.0,0.13333333333333333,0.16666666666666666,0.14462101544796924
standard_umap,143,gamma,0.0,0.1,0.2,0.13333333333333333,0.13187113389826055
standard_umap,144,gamma,0.0,0.2,0.26666666666666666,0.2,0.1972022874998818
standard_umap,145,gamma,0.2,0.2,0.13333333333333333,0.13333333333333333,0.1349717270000905
standard_umap,146,gamma,0.0,0.1,0.06666666666666667,0.2,0.20254739682777342
standard_umap,147,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,148,gamma,0.0,0.1,0.13333333333333333,0.1,0.1932240894167342
standard_umap,149,gamma,0.0,0.1,0.13333333333333333,0.16666666666666666,0.13596928738774466
standard_umap,150,gamma,0.0,0.2,0.13333333333333333,0.1,0.09903267160641532
