split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,seed
query,bridge_BC,80,1.0,1.0,1.0,1.0,-1.497413304463225e-15,-4.440892098500697e-16,7.4648620618234e-15,2.79221090693227e-15,-3.150257832373943e-16,2.541022947610828e-15,0.0,0.0,1.0,0.0,1200,0.0,34,-4.5852210917019065e-15,2.9531932455029173e-15,1.0,pca,sparse_bridge,2
query,B_branch_0,90,1.0,1.0,1.0,1.0,1.4309541206276843e-16,3.2443183941823366e-16,5.797831350820261e-15,2.833535875071094e-15,3.2443183941823366e-16,2.833535875071094e-15,0.0,0.0,,,0,,0,-4.363176486776874e-15,4.7073456244106565e-15,1.0,pca,sparse_bridge,2
query,B_branch_1,85,1.0,1.0,1.0,1.0,-1.0331604852688327e-15,-3.1216859162989935e-16,3.2274836398220774e-15,1.6287624843618478e-15,-3.1216859162989935e-16,1.6287624843618478e-15,0.0,0.0,,,0,,0,-2.864375403532908e-15,2.4868995751603513e-15,1.0,pca,sparse_bridge,2
query,B_branch_2,85,1.0,1.0,1.0,1.0,-2.9388256534196374e-16,-1.0710386825795903e-16,3.365934981716504e-15,1.7632953920517198e-15,-1.0710386825795903e-16,1.7632953920517198e-15,0.0,0.0,,,0,,0,-3.1752378504279526e-15,2.664535259100372e-15,1.0,pca,sparse_bridge,2
query,B_branch_3,106,1.0,1.0,1.0,1.0,4.0114662116168775e-16,-1.413963286079289e-16,6.53669990253358e-15,3.0782504428050326e-15,1.5710703178650134e-17,3.01331286966658e-15,0.0,0.0,1.0,0.0,11,0.0,11,-5.3845816694320234e-15,4.6629367034256464e-15,1.0,pca,sparse_bridge,2
query,B_branch_4,97,1.0,1.0,1.0,1.0,-3.3306690738756284e-16,1.178896613777182e-16,4.2199920533947964e-15,2.3680942659272668e-15,1.178896613777182e-16,2.3680942659272668e-15,0.0,0.0,,,0,,0,-3.441691376337991e-15,3.863576125695539e-15,1.0,pca,sparse_bridge,2
query,B_branch_5,97,1.0,1.0,1.0,1.0,1.0644406318569594e-16,-4.429446500308666e-16,4.2154138141179885e-15,2.3291792320744283e-15,-4.429446500308666e-16,2.3291792320744283e-15,0.0,0.0,,,0,,0,-4.085620730620584e-15,3.06421554796543e-15,1.0,pca,sparse_bridge,2
query,B_branch_6,106,1.0,1.0,1.0,1.0,-4.1790470455233005e-16,-2.2099722471312728e-16,5.910366535811098e-15,2.885532483813497e-15,-2.6917671446101125e-16,2.837352994065613e-15,0.0,0.0,1.0,0.0,7,0.0,7,-4.052314039881829e-15,4.5519144009631316e-15,1.0,pca,sparse_bridge,2
query,bridge_near,176,1.0,1.0,1.0,1.0,-1.5076324027586347e-16,-4.491356781438217e-16,8.394169198117592e-15,3.0758224250410605e-15,-3.406366098281805e-16,2.8613475225566547e-15,0.0,0.0,1.0,0.0,2442,0.0,107,-5.273559366969508e-15,4.996003610813192e-15,1.0,pca,sparse_bridge,2
reference,all,4320,0.7134259259259259,0.835895061728395,0.7143055555555555,0.837175925925926,-0.4249222998145423,-0.013412757957670942,0.4827435126780792,0.26062067344854134,-0.013783548395714329,0.260767568016766,0.0,0.0,0.9367041198501873,0.05295315682281059,4910,0.29259259259259257,270,-0.413702900738813,0.3905188327593236,0.8138465481515824,umap,sparse_bridge,2
reference,internal,4000,0.6975,0.8264166666666667,0.6979000000000001,0.8269500000000001,-0.4299306116590959,0.0072392079388917665,0.491704947291474,0.2593393715432538,0.007545954174705088,0.25916407023593946,0.0,0.0,0.7796296296296297,0.37272727272727274,110,0.37272727272727274,110,-0.38912774576206527,0.4042419856306313,0.8138465481515824,umap,sparse_bridge,2
reference,A_spiral,1334,0.7529235382308845,0.9252373813093455,0.753223388305847,0.9253373313343329,-0.483599134590672,-0.07671810844862514,0.49655629346110386,0.15239476519860512,-0.07691087864436721,0.1525875353943472,0.0,0.0,0.9083333333333334,0.3,30,0.3,30,-0.30166120997891854,0.14393129712593575,0.8138465481515824,umap,sparse_bridge,2
reference,B_tree,1332,0.5791291291291292,0.7642642642642643,0.58003003003003,0.7652652652652652,-0.32670096360476125,0.22264161564386128,0.42789831385757726,0.3299777570295663,0.22402054348259057,0.3289935587058488,0.0,0.0,0.7733333333333333,0.3695652173913043,46,0.3695652173913043,46,-0.14003547826126359,0.5952641529658063,0.8138465481515824,umap,sparse_bridge,2
reference,C_ellipse,1334,0.7602698650674661,0.7896551724137931,0.7602698650674661,0.7901549225387305,-0.47933696969331724,-0.12388294123807367,0.5505645724366498,0.2957514970275067,-0.12414725270495086,0.2960158084943838,0.0,0.0,0.6666666666666666,0.4411764705882353,34,0.4411764705882353,34,-0.7245559420783947,0.29516578654992526,0.8138465481515824,umap,sparse_bridge,2
reference,bridge_AB,160,0.9024999999999999,0.9558333333333333,0.9087500000000001,0.9633333333333333,-0.31926987777534765,-0.23065600866579902,0.32898994485697053,0.23104744979982933,-0.22808543102364612,0.22847687215767637,0.0,0.0,0.9558333333333333,0.04416666666666667,2400,0.10714285714285714,84,-0.38795448246210823,-0.09519314990219693,0.8138465481515824,umap,sparse_bridge,2
reference,bridge_BC,160,0.9225,0.9529166666666669,0.93,0.9666666666666668,-0.4053669257398965,-0.3124686546636103,0.41246121516431716,0.3222264447294421,-0.3327192300282677,0.3331457083965204,0.0,0.0,0.9529166666666669,0.04708333333333333,2400,0.3815789473684211,76,-0.5001330961058968,-0.0820532622383245,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_0,180,0.601111111111111,0.7551851851851851,0.601111111111111,0.7551851851851851,-0.2977669186359321,0.2665974225836095,0.4132922934974434,0.402481934642191,0.2665974225836095,0.402481934642191,0.0,0.0,,,0,,0,-0.1397301702975935,0.7544794826216983,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_1,170,0.5647058823529412,0.7654901960784313,0.5647058823529412,0.7654901960784313,-0.06696694222882628,0.4178959629069355,0.3034336741657591,0.42172853862382453,0.4178959629069355,0.42172853862382453,0.0,0.0,,,0,,0,0.09068459593930109,0.7243682377310596,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_2,170,0.5541176470588235,0.7537254901960784,0.5541176470588235,0.7537254901960784,-0.3297505941454695,0.3166258108036811,0.39100801589460144,0.3415475102326275,0.3166258108036811,0.3415475102326275,0.0,0.0,,,0,,0,-0.03056401611630668,0.6956914486693403,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_3,212,0.5877358490566037,0.7628930817610062,0.589622641509434,0.7676100628930815,-0.3040138993953446,0.2334197531568134,0.41013132813509573,0.35052072278274343,0.2387324461039809,0.34520802983557597,0.0,0.0,0.7272727272727273,0.4482758620689655,29,0.4482758620689655,29,-0.1792393084744175,0.5867517317173583,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_4,194,0.5979381443298969,0.7945017182130584,0.5979381443298969,0.7945017182130584,-0.4420169959892633,0.0904224268839917,0.499184328467132,0.27003245362197537,0.0904224268839917,0.27003245362197537,0.0,0.0,,,0,,0,-0.31048069525627386,0.4475744249099215,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_5,194,0.565979381443299,0.7536082474226804,0.565979381443299,0.7536082474226804,-0.47538643776083184,0.07882469173454142,0.5290344865563451,0.2957934945906009,0.07882469173454142,0.2957934945906009,0.0,0.0,,,0,,0,-0.3681630312633096,0.486482755156625,0.8138465481515824,umap,sparse_bridge,2
reference,B_branch_6,212,0.5783018867924528,0.7628930817610061,0.5820754716981131,0.7644654088050314,-0.33820020832128517,0.1952050271723059,0.42967246339291015,0.25116070112740385,0.19855616385338082,0.25028965743687465,0.0,0.0,0.8296296296296296,0.23529411764705882,17,0.23529411764705882,17,-0.09263640929910186,0.4754029896627028,0.8138465481515824,umap,sparse_bridge,2
reference,bridge_near,356,0.8786516853932584,0.9367041198501873,0.8893258426966293,0.9522471910112361,-0.43065403603009605,-0.29192017005960413,0.4382110501901157,0.29785893928391977,-0.2964196495324901,0.29964148011181435,0.0,0.0,0.9367041198501873,0.05295315682281059,4910,0.29259259259259257,270,-0.49367836029219025,-0.08905347879605027,0.8138465481515824,umap,sparse_bridge,2
query,all,2160,0.6617592592592593,0.8323456790123457,0.6624074074074073,0.8333333333333334,-0.4276457234074509,-0.03908387410855396,0.5050918055619655,0.2624743474985346,-0.03839145860543775,0.2619028579986398,0.000462962962962963,0.0,0.9431818181818182,0.04954954954954955,2442,0.2523364485981308,107,-0.4251131306269947,0.3706705359147699,0.8138465481515824,umap,sparse_bridge,2
query,internal,2000,0.6417,0.8225333333333334,0.6417,0.8229000000000001,-0.43277641230952213,-0.019633248292277403,0.514529813544644,0.2607361121834692,-0.018823424646200012,0.2602157359908583,0.0005,0.0,0.825,0.30952380952380953,42,0.30952380952380953,42,-0.40982208193797265,0.39192588815793106,0.8138465481515824,umap,sparse_bridge,2
query,A_spiral,667,0.6944527736131934,0.9231384307846077,0.6944527736131934,0.9234382808595704,-0.56705012703009,-0.0937054661975214,0.5731143243403245,0.16542021826497888,-0.09377457575642963,0.1654893278238871,0.0014992503748125937,0.0,0.95,0.13333333333333333,15,0.13333333333333333,15,-0.3220251321958375,0.13849535312528127,0.8138465481515824,umap,sparse_bridge,2
query,B_tree,666,0.5243243243243243,0.7541541541541541,0.5243243243243243,0.7548548548548549,-0.3485901724460107,0.17050177563255997,0.4710498261130992,0.308122371373116,0.17266854478845833,0.30682481378918885,0.0,0.0,0.8066666666666666,0.5555555555555556,18,0.5555555555555556,18,-0.2016410871255498,0.5294018104952734,0.8138465481515824,umap,sparse_bridge,2
query,C_ellipse,667,0.7061469265367316,0.7902048975512243,0.7061469265367316,0.7903048475762119,-0.3825627212007964,-0.13541099430598647,0.4993601027930543,0.3087367907791639,-0.13507714856368022,0.3084029450368576,0.0,0.0,0.6666666666666666,0.1111111111111111,9,0.1111111111111111,9,-0.7322677025403539,0.30730661806364,0.8138465481515824,umap,sparse_bridge,2
query,bridge_AB,80,0.9075,0.9566666666666668,0.915,0.9625,-0.31337030952081546,-0.23600722515862543,0.33446183369904503,0.23600722515862543,-0.23427536213578812,0.23427536213578812,0.0,0.0,0.9566666666666668,0.043333333333333335,1200,0.12903225806451613,31,-0.38010828022916854,-0.11032137182133817,0.8138465481515824,umap,sparse_bridge,2
query,bridge_BC,80,0.9174999999999999,0.9533333333333335,0.9275,0.9650000000000001,-0.41365391474230656,-0.3284261684653966,0.4397715778579288,0.3323973527150778,-0.331708404056031,0.331708404056031,0.0,0.0,0.9533333333333335,0.04666666666666667,1200,0.29411764705882354,34,-0.554107066128258,-0.08054223125159572,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_0,90,0.5311111111111111,0.7592592592592591,0.5311111111111111,0.7592592592592591,-0.32139804476875167,0.22580608434525606,0.49901443778492177,0.374568019010269,0.22580608434525606,0.374568019010269,0.0,0.0,,,0,,0,-0.20514210491480556,0.6998983515327162,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_1,85,0.5247058823529412,0.7458823529411763,0.5247058823529412,0.7458823529411763,-0.17635888948439976,0.34607422458150616,0.3279995039291588,0.3704432553007814,0.34607422458150616,0.3704432553007814,0.0,0.0,,,0,,0,-0.00953506899764984,0.7083741593336798,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_2,85,0.5152941176470589,0.7333333333333333,0.5152941176470589,0.7333333333333333,-0.339044011855266,0.2677563143858649,0.44387059002980733,0.30941868929787125,0.2677563143858649,0.30941868929787125,0.0,0.0,,,0,,0,-0.10238056866035693,0.5252350540523719,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_3,106,0.5207547169811321,0.7559748427672955,0.5207547169811321,0.7584905660377358,-0.3491522665767244,0.17477734491989358,0.4749163448850351,0.3097918700212015,0.1758149815994616,0.3087542333416335,0.0,0.0,0.7733333333333333,0.6363636363636364,11,0.6363636363636364,11,-0.21002212161230505,0.5228469613522306,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_4,97,0.5319587628865979,0.7615120274914089,0.5319587628865979,0.7615120274914089,-0.47828954253564593,0.013821419944255694,0.5349630980165191,0.28416500559811025,0.013821419944255694,0.28416500559811025,0.0,0.0,,,0,,0,-0.3485428324296882,0.4157789805586588,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_5,97,0.5298969072164949,0.772508591065292,0.5298969072164949,0.772508591065292,-0.3484322955641652,0.07127628503650908,0.538972086380276,0.3111027853264057,0.07127628503650908,0.3111027853264057,0.0,0.0,,,0,,0,-0.4020449787766725,0.4780775747715555,0.8138465481515824,umap,sparse_bridge,2
query,B_branch_6,106,0.5169811320754717,0.7477987421383646,0.5169811320754717,0.749685534591195,-0.3983379778600888,0.1346713511636081,0.45930265433835993,0.21821885274302025,0.14724756597298644,0.2111039106405557,0.0,0.0,0.8399999999999999,0.42857142857142855,7,0.42857142857142855,7,-0.17262849153780704,0.4608227866398373,0.8138465481515824,umap,sparse_bridge,2
query,bridge_near,176,0.8772727272727274,0.9431818181818182,0.8852272727272728,0.9553030303030304,-0.4186136641024113,-0.29664443182731826,0.4400723855996167,0.2996883417223499,-0.28814660519816476,0.29267460695091435,0.0,0.0,0.9431818181818182,0.04954954954954955,2442,0.2523364485981308,107,-0.5133801448376268,-0.10159914855395819,0.8138465481515824,umap,sparse_bridge,2
reference,all,4320,0.7173148148148148,0.811141975308642,0.7180092592592593,0.8127314814814814,-0.4630554402471363,-0.02744277960294829,0.5574597845068301,0.32138933585266155,-0.02264742255660193,0.3225271176267493,0.004182098765432099,0.0,0.8722846441947566,0.12077393075356416,4910,0.21851851851851853,270,-0.5380656679835986,0.4659626758551589,0.6099635011138088,uniform,sparse_bridge,2
reference,internal,4000,0.70485,0.80525,0.7049000000000001,0.8055500000000001,-0.47429198646323917,-0.01302129182612372,0.5627506169254883,0.3104090584993038,-0.011938108801748299,0.31044049575118643,0.004516666666666666,0.0,0.7611111111111112,0.36363636363636365,110,0.36363636363636365,110,-0.5136776857197328,0.46395529836851185,0.6099635011138088,uniform,sparse_bridge,2
reference,A_spiral,1334,0.7590704647676161,0.8948525737131436,0.7595202398800598,0.8951024487756123,-0.5190283476658729,-0.10052117845227934,0.5655359638620263,0.24931110544323093,-0.1006699963699313,0.24940259383366445,0.013543228385807099,0.0,0.8833333333333333,0.4,30,0.4,30,-0.46371294721916545,0.2747591418141949,0.6099635011138088,uniform,sparse_bridge,2
reference,B_tree,1332,0.5989489489489489,0.7577077077077077,0.5993993993993993,0.758858858858859,-0.4038757113849742,0.1646160544227701,0.5285624505074545,0.347849515387104,0.16598914029475606,0.3465442022908682,0.0,0.0,0.7666666666666666,0.2826086956521739,46,0.2826086956521739,46,-0.33153107657059855,0.6031757039912807,0.6099635011138088,uniform,sparse_bridge,2
reference,C_ellipse,1334,0.7563718140929535,0.7631184407796102,0.7556221889055472,0.7626186906546726,-0.49986632871206615,-0.10289242859091755,0.5941021797856675,0.33412268728659855,-0.10086671283517235,0.3354288196245883,0.0,0.0,0.625,0.4411764705882353,34,0.4411764705882353,34,-0.7508942099170255,0.3756170772721871,0.6099635011138088,uniform,sparse_bridge,2
reference,bridge_AB,160,0.88125,0.9079166666666666,0.89125,0.9329166666666666,-0.05598864391619971,0.10145175038844115,0.33043502074011816,0.35847166389403434,0.17741404629167154,0.41042446809461436,0.0,0.0,0.9079166666666666,0.09208333333333334,2400,0.047619047619047616,84,-0.4508836577640825,0.6861468923226566,0.6099635011138088,uniform,sparse_bridge,2
reference,bridge_BC,160,0.8649999999999999,0.8616666666666667,0.8724999999999999,0.8720833333333335,-0.589208581175503,-0.516874504014952,0.6522137378070869,0.5588139416452337,-0.49044173527621576,0.5367953140479552,0.0,0.0,0.8616666666666667,0.13833333333333334,2400,0.19736842105263158,76,-1.8786981207169469,0.03897708744378551,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_0,180,0.6188888888888887,0.7488888888888889,0.6188888888888887,0.7488888888888889,-0.7788351353717756,-0.1653405782118975,0.8414346562605832,0.3862428982037602,-0.1653405782118975,0.3862428982037602,0.0,0.0,,,0,,0,-0.6685979447186943,0.43061162990908136,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_1,170,0.5588235294117647,0.7545098039215685,0.5588235294117647,0.7545098039215685,-0.16624241390222763,0.3663323242652155,0.3605878327410471,0.4163792206971647,0.3663323242652155,0.4163792206971647,0.0,0.0,,,0,,0,-0.027613962423882525,0.6480362393864909,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_2,170,0.563529411764706,0.7498039215686274,0.563529411764706,0.7498039215686274,-0.3344166825405179,0.27836478291717637,0.4523326179264476,0.31965729017370725,0.27836478291717637,0.31965729017370725,0.0,0.0,,,0,,0,-0.06325462272594519,0.6435028022109971,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_3,212,0.5981132075471699,0.7484276729559748,0.5981132075471699,0.7531446540880501,-0.3889151688350629,0.17963639819343336,0.5096015608674455,0.2966652184876171,0.18829628165524298,0.2884311526545772,0.0,0.0,0.7393939393939394,0.13793103448275862,29,0.13793103448275862,29,-0.22869608098208313,0.5822061372710388,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_4,194,0.6484536082474226,0.7917525773195876,0.6484536082474226,0.7917525773195876,-0.3283709815543853,0.22839063815649854,0.42011552553900733,0.27513058607835583,0.22839063815649854,0.27513058607835583,0.0,0.0,,,0,,0,-0.050913965253488236,0.5512718563851812,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_5,194,0.5917525773195876,0.7518900343642612,0.5917525773195876,0.7518900343642612,-0.5365271273220332,0.007062068592254147,0.6615332049720588,0.3848723136594026,0.007062068592254147,0.3848723136594026,0.0,0.0,,,0,,0,-0.6127124585982334,0.5281811825717683,0.6099635011138088,uniform,sparse_bridge,2
reference,B_branch_6,212,0.6047169811320754,0.7575471698113208,0.6075471698113206,0.760062893081761,-0.2944331504129282,0.2625973529339564,0.4552598335495524,0.3667548919924412,0.2625645939131152,0.3667876510132824,0.0,0.0,0.7999999999999999,0.5294117647058824,17,0.5294117647058824,17,-0.19808272549429215,0.5996179953920295,0.6099635011138088,uniform,sparse_bridge,2
reference,bridge_near,356,0.8404494382022472,0.8722846441947566,0.848876404494382,0.8915730337078651,-0.4297454821133022,-0.23133751232932825,0.581409092655101,0.45710867495671725,-0.1731466627781587,0.4709154650242983,0.0,0.0,0.8722846441947566,0.12077393075356416,4910,0.21851851851851853,270,-0.8508268088988957,0.4546191112958962,0.6099635011138088,uniform,sparse_bridge,2
query,all,2160,0.6752777777777778,0.8033024691358025,0.6762962962962963,0.8046604938271604,-0.5057278063518427,-0.061966969717044865,0.6017019718581579,0.32984118052409966,-0.05570124144685388,0.3295450094384152,0.0033333333333333335,6.17283950617284e-05,0.8821969696969698,0.11302211302211303,2442,0.1588785046728972,107,-0.5823215795350071,0.4324967412952361,0.6099635011138088,uniform,sparse_bridge,2
query,internal,2000,0.6582,0.7964333333333334,0.6586,0.7966333333333334,-0.5218913256464142,-0.05028081923104115,0.6083589646729615,0.3192951911244244,-0.047794402324732733,0.31784018199380554,0.0035999999999999995,6.666666666666667e-05,0.8125,0.23809523809523808,42,0.23809523809523808,42,-0.5704860696789855,0.43060555031593545,0.6099635011138088,uniform,sparse_bridge,2
query,A_spiral,667,0.72023988005997,0.8997501249375314,0.7205397301349324,0.9003498250874562,-0.6110938767795866,-0.11675327710145805,0.647264297029224,0.26218734066266397,-0.11658171812648903,0.2618791892751326,0.010794602698650674,0.0,0.9,0.4,15,0.4,15,-0.48893723682258505,0.2880477624250235,0.6099635011138088,uniform,sparse_bridge,2
query,B_tree,666,0.551051051051051,0.7435435435435436,0.5516516516516516,0.7442442442442442,-0.4516278682128156,0.10637340449065749,0.5608638165051315,0.3453246795718503,0.11076565270309378,0.3409750301855112,0.0,0.0002002002002002002,0.8133333333333332,0.16666666666666666,18,0.16666666666666666,18,-0.4147860439433039,0.5584682518823636,0.6099635011138088,uniform,sparse_bridge,2
query,C_ellipse,667,0.7031484257871063,0.7459270364817591,0.7034482758620688,0.7452273863068466,-0.5028468894319474,-0.1402277211786921,0.6168775733658365,0.35041257785906965,-0.13732942032887216,0.35070101145059523,0.0,0.0,0.6333333333333333,0.1111111111111111,9,0.1111111111111111,9,-0.7413863536303057,0.371849845128015,0.6099635011138088,uniform,sparse_bridge,2
