query_index,label,recall_at_5_standard_umap,recall_at_15_standard_umap,recall_at_5_umaping,recall_at_15_umaping,delta_recall_at_5,delta_recall_at_15
715,acinar,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
716,acinar,0.0,0.4666666666666667,0.2,0.4666666666666667,0.2,0.0
717,acinar,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
718,acinar,0.0,0.0,0.0,0.0,0.0,0.0
719,acinar,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
720,acinar,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
721,acinar,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
722,acinar,0.0,0.0,0.0,0.0,0.0,0.0
723,acinar,0.0,0.1333333333333333,0.4,0.2666666666666666,0.4,0.1333333333333333
724,acinar,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
725,acinar,0.0,0.0,0.0,0.0,0.0,0.0
726,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
727,acinar,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
728,acinar,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
729,acinar,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
730,acinar,0.0,0.2666666666666666,0.6,0.2,0.6,-0.0666666666666666
731,acinar,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
732,acinar,0.0,0.2666666666666666,0.0,0.2,0.0,-0.0666666666666666
733,acinar,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.2
734,acinar,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
735,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
736,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
737,acinar,0.2,0.2666666666666666,0.2,0.2666666666666666,0.0,0.0
738,acinar,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
739,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
740,acinar,0.0,0.0,0.0,0.2,0.0,0.2
741,acinar,0.0,0.1333333333333333,0.0,0.2,0.0,0.06666666666666671
742,acinar,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
743,acinar,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
744,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
745,acinar,0.0,0.0,0.0,0.2,0.0,0.2
746,acinar,0.4,0.5333333333333333,0.4,0.4,0.0,-0.1333333333333333
747,acinar,0.2,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0
748,acinar,0.4,0.3333333333333333,0.4,0.5333333333333333,0.0,0.2
749,acinar,0.0,0.2,0.0,0.2,0.0,0.0
750,acinar,0.0,0.0666666666666666,0.6,0.2666666666666666,0.6,0.2
751,acinar,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
752,acinar,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
753,acinar,0.0,0.2,0.0,0.0,0.0,-0.2
754,acinar,0.0,0.0,0.0,0.2666666666666666,0.0,0.2666666666666666
755,acinar,0.0,0.1333333333333333,0.2,0.4,0.2,0.2666666666666667
756,acinar,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
757,acinar,0.0,0.2666666666666666,0.2,0.2666666666666666,0.2,0.0
758,acinar,0.0,0.0666666666666666,0.2,0.2,0.2,0.13333333333333341
759,acinar,0.0,0.2666666666666666,0.2,0.3333333333333333,0.2,0.06666666666666671
760,acinar,0.0,0.0666666666666666,0.4,0.2,0.4,0.13333333333333341
761,acinar,0.0,0.0,0.0,0.0,0.0,0.0
762,acinar,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
763,acinar,0.2,0.3333333333333333,0.4,0.4666666666666667,0.2,0.13333333333333336
764,acinar,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
765,acinar,0.0,0.0666666666666666,0.2,0.4,0.2,0.3333333333333334
766,acinar,0.0,0.1333333333333333,0.2,0.2,0.2,0.06666666666666671
767,acinar,0.4,0.4666666666666667,0.6,0.5333333333333333,0.19999999999999996,0.06666666666666665
768,acinar,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
769,acinar,0.0,0.2,0.0,0.0666666666666666,0.0,-0.13333333333333341
770,acinar,0.0,0.0,0.2,0.2,0.2,0.2
771,acinar,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
772,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
773,acinar,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
774,acinar,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
775,acinar,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
776,acinar,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
777,acinar,0.2,0.2666666666666666,0.6,0.2666666666666666,0.39999999999999997,0.0
778,acinar,0.0,0.2,0.0,0.0,0.0,-0.2
779,acinar,0.2,0.2,0.0,0.2,-0.2,0.0
780,acinar,0.0,0.2666666666666666,0.0,0.0666666666666666,0.0,-0.2
781,acinar,0.0,0.4,0.2,0.3333333333333333,0.2,-0.06666666666666671
782,acinar,0.2,0.1333333333333333,0.0,0.0,-0.2,-0.1333333333333333
783,acinar,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
784,acinar,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
785,alpha,0.0,0.0,0.0,0.0,0.0,0.0
786,alpha,0.0,0.0,0.0,0.0,0.0,0.0
787,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
788,alpha,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
789,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
790,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
791,alpha,0.0,0.0,0.0,0.0,0.0,0.0
792,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
793,alpha,0.0,0.0,0.0,0.0,0.0,0.0
794,alpha,0.0,0.0,0.0,0.0,0.0,0.0
795,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
796,alpha,0.0,0.0,0.0,0.0,0.0,0.0
797,alpha,0.0,0.0,0.0,0.0,0.0,0.0
798,alpha,0.2,0.1333333333333333,0.0,0.0,-0.2,-0.1333333333333333
799,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
800,alpha,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.2
801,alpha,0.2,0.0666666666666666,0.2,0.1333333333333333,0.0,0.06666666666666671
802,alpha,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
803,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
804,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
805,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
806,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
807,alpha,0.0,0.0,0.0,0.0,0.0,0.0
808,alpha,0.0,0.0,0.0,0.0,0.0,0.0
809,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
810,alpha,0.0,0.0,0.0,0.0,0.0,0.0
811,alpha,0.0,0.0,0.0,0.0,0.0,0.0
812,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
813,alpha,0.0,0.0,0.0,0.0,0.0,0.0
814,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
815,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
816,alpha,0.0,0.0,0.0,0.0,0.0,0.0
817,alpha,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
818,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
819,alpha,0.0,0.0,0.0,0.0,0.0,0.0
820,alpha,0.0,0.2,0.2,0.2,0.2,0.0
821,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
822,alpha,0.0,0.0,0.0,0.0,0.0,0.0
823,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
824,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
825,alpha,0.0,0.0,0.0,0.0,0.0,0.0
826,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
827,alpha,0.0,0.0,0.0,0.0,0.0,0.0
828,alpha,0.0,0.0,0.0,0.0,0.0,0.0
829,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
830,alpha,0.0,0.0,0.0,0.0,0.0,0.0
831,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
832,alpha,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
833,alpha,0.0,0.0,0.0,0.0,0.0,0.0
834,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
835,alpha,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
836,alpha,0.0,0.0,0.2,0.2,0.2,0.2
837,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
838,alpha,0.0,0.2,0.0,0.0,0.0,-0.2
839,alpha,0.0,0.0,0.0,0.0,0.0,0.0
840,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
841,alpha,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
842,alpha,0.2,0.2666666666666666,0.0,0.1333333333333333,-0.2,-0.1333333333333333
843,alpha,0.0,0.0,0.0,0.0,0.0,0.0
844,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
845,alpha,0.0,0.0,0.0,0.0,0.0,0.0
846,alpha,0.0,0.0,0.0,0.0,0.0,0.0
847,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
848,alpha,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
849,alpha,0.0,0.0,0.0,0.0,0.0,0.0
850,alpha,0.0,0.0,0.0,0.0,0.0,0.0
851,alpha,0.0,0.2,0.2,0.2666666666666666,0.2,0.0666666666666666
852,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
853,alpha,0.0,0.0666666666666666,0.4,0.1333333333333333,0.4,0.06666666666666671
854,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
855,alpha,0.0,0.0,0.0,0.0,0.0,0.0
856,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
857,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
858,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
859,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
860,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
861,alpha,0.0,0.0666666666666666,0.2,0.2,0.2,0.13333333333333341
862,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
863,alpha,0.6,0.3333333333333333,0.8,0.3333333333333333,0.20000000000000007,0.0
864,alpha,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
865,alpha,0.0,0.0,0.0,0.0,0.0,0.0
866,alpha,0.2,0.2,0.0,0.1333333333333333,-0.2,-0.06666666666666671
867,alpha,0.0,0.0,0.0,0.0,0.0,0.0
868,alpha,0.0,0.0,0.0,0.0,0.0,0.0
869,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
870,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
871,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
872,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
873,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
874,alpha,0.0,0.0,0.0,0.0,0.0,0.0
875,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
876,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
877,alpha,0.2,0.2666666666666666,0.0,0.0,-0.2,-0.2666666666666666
878,alpha,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
879,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
880,alpha,0.0,0.0,0.2,0.2666666666666666,0.2,0.2666666666666666
881,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
882,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
883,alpha,0.0,0.0,0.0,0.0,0.0,0.0
884,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
885,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
886,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
887,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
888,alpha,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
889,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
890,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
891,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
892,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
893,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
894,alpha,0.0,0.0666666666666666,0.2,0.2666666666666666,0.2,0.2
895,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
896,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
897,alpha,0.0,0.0,0.0,0.0,0.0,0.0
898,alpha,0.0,0.0,0.0,0.0,0.0,0.0
899,alpha,0.0,0.0,0.0,0.0,0.0,0.0
900,alpha,0.0,0.0,0.0,0.0,0.0,0.0
901,alpha,0.0,0.0,0.0,0.0,0.0,0.0
902,alpha,0.0,0.0666666666666666,0.4,0.1333333333333333,0.4,0.06666666666666671
903,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
904,alpha,0.6,0.4,0.4,0.2666666666666666,-0.19999999999999996,-0.13333333333333341
905,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
906,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
907,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
908,alpha,0.0,0.0,0.0,0.0,0.0,0.0
909,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
910,alpha,0.0,0.0,0.0,0.0,0.0,0.0
911,alpha,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
912,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
913,alpha,0.2,0.2,0.0,0.0666666666666666,-0.2,-0.13333333333333341
914,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
915,alpha,0.0,0.0,0.0,0.0,0.0,0.0
916,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
917,alpha,0.0,0.0,0.0,0.0,0.0,0.0
918,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
919,alpha,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
920,alpha,0.0,0.0,0.0,0.0,0.0,0.0
921,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
922,alpha,0.0,0.0,0.0,0.0,0.0,0.0
923,alpha,0.0,0.1333333333333333,0.0,0.2,0.0,0.06666666666666671
924,alpha,0.2,0.2,0.0,0.0666666666666666,-0.2,-0.13333333333333341
925,alpha,0.0,0.0,0.0,0.0,0.0,0.0
926,alpha,0.0,0.0,0.0,0.0,0.0,0.0
927,alpha,0.0,0.0,0.0,0.0,0.0,0.0
928,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
929,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
930,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
931,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
932,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
933,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
934,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
935,alpha,0.0,0.0,0.0,0.0,0.0,0.0
936,alpha,0.0,0.0,0.0,0.0,0.0,0.0
937,alpha,0.0,0.0,0.0,0.0,0.0,0.0
938,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
939,alpha,0.0,0.0,0.0,0.0,0.0,0.0
940,alpha,0.0,0.0,0.0,0.0,0.0,0.0
941,alpha,0.0,0.0,0.0,0.0,0.0,0.0
942,alpha,0.0,0.0,0.0,0.0,0.0,0.0
943,alpha,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
944,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
945,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
946,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
947,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
948,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
949,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
950,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
951,alpha,0.0,0.0,0.0,0.0,0.0,0.0
952,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
953,alpha,0.0,0.0,0.2,0.2,0.2,0.2
954,alpha,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
955,alpha,0.0,0.1333333333333333,0.0,0.2,0.0,0.06666666666666671
956,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
957,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
958,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
959,alpha,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
960,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
961,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
962,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
963,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
964,alpha,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
965,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
966,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
967,alpha,0.0,0.0,0.2,0.2,0.2,0.2
968,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
969,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
970,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
971,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
972,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
973,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
974,alpha,0.0,0.0,0.0,0.0,0.0,0.0
975,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
976,alpha,0.0,0.0,0.0,0.2,0.0,0.2
977,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
978,alpha,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
979,alpha,0.2,0.2666666666666666,0.0,0.0666666666666666,-0.2,-0.2
980,alpha,0.0,0.0,0.0,0.0,0.0,0.0
981,alpha,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
982,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
983,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
984,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
985,alpha,0.0,0.0,0.0,0.0,0.0,0.0
986,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
987,alpha,0.0,0.0,0.0,0.0,0.0,0.0
988,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
989,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
990,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
991,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
992,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
993,alpha,0.0,0.0,0.0,0.0,0.0,0.0
994,alpha,0.0,0.0,0.0,0.0,0.0,0.0
995,alpha,0.2,0.4,0.0,0.2666666666666666,-0.2,-0.13333333333333341
996,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
997,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
998,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
999,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1000,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1001,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1002,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
1003,alpha,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
1004,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
1005,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1006,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1007,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
1008,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1009,alpha,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
1010,alpha,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
1011,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1012,alpha,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
1013,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
1014,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
1015,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1016,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1017,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1018,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1019,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1020,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1021,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
1022,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
1023,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1024,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
1025,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
1026,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1027,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
1028,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1029,alpha,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
1030,alpha,0.0,0.1333333333333333,0.4,0.2,0.4,0.06666666666666671
1031,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1032,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
1033,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1034,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1035,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
1036,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1037,alpha,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
1038,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1039,alpha,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
1040,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
1041,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1042,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
1043,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
1044,alpha,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
1045,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
1046,alpha,0.2,0.1333333333333333,0.0,0.1333333333333333,-0.2,0.0
1047,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1048,alpha,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
1049,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1050,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
1051,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1052,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1053,alpha,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
1054,alpha,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
1055,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
1056,alpha,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
1057,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
1058,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1059,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1060,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1061,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1062,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1063,alpha,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
1064,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1065,alpha,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
1066,alpha,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
1067,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1068,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1069,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1070,alpha,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
1071,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
1072,alpha,0.0,0.0,0.0,0.0,0.0,0.0
1073,alpha,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
1074,alpha,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
