method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope,timepoint,timepoint_ordinal,horizon,temporal_neighbor_mae,excess_temporal_neighbor_mae,temporal_bracketing_rate,timepoint_label_accuracy
uniform_mc,5513,0.0,0.0,0.08485129162387434,0.28242917974828174,0.3085265908342595,0.16095569729804993,0.36940065,0.0,0.8705506870063832,1.4735418688505888,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5514,0.0,0.0,0.35633829505548714,0.9788452047724278,0.46595215498222375,0.3364408612251282,0.46000078,0.0,0.8734718165097912,1.442001179791987,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5515,0.13333333333333333,0.10865295960082011,0.0654046499394045,0.19964398327001237,0.27985654998318044,0.321123868227005,0.7985019,0.0,0.48052580331061345,1.5148508865386248,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5516,0.0,0.0,0.40614771872144556,1.1536110188008033,0.6773175252528029,0.0833129808306694,0.12837693,0.0,0.3794763604890187,1.4436977058649063,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5517,0.0,0.0,0.07860683324278257,0.2944798312238489,0.23776125284878677,0.1706487089395523,0.044643536,0.0,0.08795845504706264,1.5142797315493226,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5518,0.13333333333333333,0.13424962064154208,0.12078593544913903,0.40191347728264487,0.33168592366681243,0.058102454990148544,0.100294724,0.0,0.4658119658119658,1.2745137186720967,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5519,0.06666666666666667,0.06077222973772036,0.22556148382928073,0.6482561160933178,0.24000380987696035,0.2868236303329468,0.30953503,0.0,0.7815644271340474,1.4745702324435115,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5520,0.0,0.0,0.307666651448998,1.0335134687283292,0.6246291423687327,0.5023514032363892,0.03195461,0.0,0.18397706372389916,1.5084945168346167,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5521,0.06666666666666667,0.046105120275897894,0.09192417914762258,0.3154368422544238,0.44665850894918024,0.37531161308288574,0.2754851,0.0,0.677485664827437,1.4984428733587265,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5522,0.2,0.16653919298230882,0.07161635751445211,0.2572324837044851,0.2149548398473351,0.4529210925102234,0.23623443,0.0,0.48723358217029106,1.4874695343896747,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5523,0.0,0.0,0.24765331009557168,0.7224430466829541,0.47762547235089875,0.2995317578315735,0.06127806,0.0,0.4655955858487504,1.2223720448091626,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5524,0.0,0.0,0.3234809400979963,0.9159595967388046,0.1716705077632726,0.1054612323641777,0.0399359,0.0,0.24180460889321648,1.285737106576562,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5525,0.06666666666666667,0.04265230456965119,0.19797370879525014,0.5502605253356323,0.31740813220729386,0.34127962589263916,0.147464,0.0,0.3773666558476685,1.5385692911222577,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5526,0.0,0.0,0.49459378683779726,1.3883130642135346,0.8903246159529754,0.1734190583229065,0.33300266,0.0,0.37574380612355296,1.7638196051120758,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5527,0.13333333333333333,0.09863164787670416,0.16489016645131696,0.4980102876311037,0.4175366968342671,0.4375482201576233,0.42623767,0.0,0.6595261278805583,1.6783655621111393,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5528,0.06666666666666667,0.07347739090382172,0.6974534591538585,1.8748606791716669,0.4496352830920286,0.4185025691986084,0.24759296,0.0,0.17072379097695553,1.0613104337826371,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5529,0.26666666666666666,0.2170725257274275,0.10281118654155531,0.33727029305369266,0.38037126043184283,0.28034985065460205,0.21061726,0.0,0.9874499621335064,0.8512177681550384,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5530,0.0,0.0,0.15430975718244522,0.47478646978990535,0.12908409064543896,0.229300856590271,0.13261582,0.0,0.2897868657362328,1.544203594326973,per_query,4-5,3,0,1.0,,0.0,
