split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,seed
query,B_branch_5,97,1.0,1.0,1.0,1.0,1.35058058665694e-16,5.734244694197898e-16,6.613266635344474e-15,2.91061562022863e-15,5.734244694197898e-16,2.91061562022863e-15,0.0,0.0,,,0,,0,-3.930189507173062e-15,5.107025913275707e-15,1.0,pca,sparse_bridge,0
query,B_branch_6,106,1.0,1.0,1.0,1.0,-1.189823920730396e-15,4.105730430689139e-16,6.485378272149978e-15,3.4814918243905834e-15,4.105730430689139e-16,3.4814918243905834e-15,0.0,0.0,,,0,,0,-5.051514762044475e-15,6.661338147750917e-15,1.0,pca,sparse_bridge,0
query,bridge_near,89,1.0,1.0,1.0,1.0,-6.910826467892193e-16,-5.862975523302402e-17,9.527958946165121e-15,3.556456003602609e-15,1.6965205769552093e-16,3.1734914321869638e-15,0.0,0.0,1.0,0.0,1226,0.0,57,-5.817568649035837e-15,4.929390229335684e-15,1.0,pca,sparse_bridge,0
reference,all,2826,0.6822363765038925,0.8432649209719273,0.6830148619957538,0.8440198159943384,-0.42875899182085386,0.03515981543260107,0.4842306510826471,0.2627134233293399,0.03526017300606519,0.26261306575587573,0.0,0.0,0.9478584729981379,0.04270028466856446,2459,0.2097902097902098,143,-0.3251948505559589,0.48387528989604967,0.6833925698580402,umap,sparse_bridge,0
reference,internal,2666,0.6674418604651163,0.8359839959989999,0.667741935483871,0.836409102275569,-0.4350574487577785,0.05243131874459871,0.49383569972399444,0.2633187835589441,0.05265640190354562,0.26309370039999713,0.0,0.0,0.8070175438596492,0.3389830508474576,59,0.3389830508474576,59,-0.31399897220897033,0.4959018700595611,0.6833925698580402,umap,sparse_bridge,0
reference,A_spiral,1334,0.7472263868065967,0.9111444277861069,0.7476761619190405,0.9113443278360821,-0.5288556918566526,-0.11841770871266187,0.538632435447163,0.17362956573426033,-0.1182303229252667,0.17344217994686517,0.0,0.0,0.8916666666666667,0.36666666666666664,30,0.36666666666666664,30,-0.35463861204703556,0.1032041369831059,0.6833925698580402,umap,sparse_bridge,0
reference,B_tree,1332,0.5875375375375375,0.7607107107107107,0.5876876876876876,0.7613613613613613,-0.3411183674560531,0.22353687627311644,0.44897170163487543,0.3531426698788601,0.2237997134062751,0.35287983274570145,0.0,0.0,0.7454545454545454,0.3103448275862069,29,0.3103448275862069,29,-0.17202215252812114,0.6303421792146184,0.6833925698580402,umap,sparse_bridge,0
reference,bridge_AB,160,0.92875,0.9645833333333333,0.9375,0.9708333333333334,-0.3238109531093462,-0.25262660850355967,0.32418652809619686,0.25262660850355967,-0.25460449099820287,0.25460449099820287,0.0,0.0,0.9645833333333333,0.035416666666666666,2400,0.11904761904761904,84,-0.376954728525509,-0.14379615758731024,0.6833925698580402,umap,sparse_bridge,0
reference,B_branch_0,180,0.6155555555555554,0.7488888888888888,0.6155555555555554,0.7488888888888888,-0.3961616967027199,0.1850926131116982,0.4689670339752539,0.3432334274126157,0.1850926131116982,0.3432334274126157,0.0,0.0,,,0,,0,-0.2083061489746,0.6517535157282046,0.6833925698580402,umap,sparse_bridge,0
reference,B_branch_1,170,0.5576470588235295,0.7717647058823529,0.5576470588235295,0.7717647058823529,-0.07702815569888397,0.4583851558501518,0.33014647303804634,0.46223241835902296,0.4583851558501518,0.46223241835902296,0.0,0.0,,,0,,0,0.16241062946405674,0.7808534294322318,0.6833925698580402,umap,sparse_bridge,0
