step,loss
1,3.574512811610475e-05
2,0.002259820234030485
3,0.0001407161762472242
4,0.00022096134489402175
5,0.00042539607966318727
6,0.0007369675440713763
7,0.00021292909514158964
8,8.47019036882557e-05
9,5.770578718511388e-05
10,7.840885518817231e-05
11,9.571094415150583e-05
12,7.301037112483755e-05
13,5.7091710914392024e-05
14,4.529270518105477e-05
15,3.720805034390651e-05
16,3.285547427367419e-05
17,3.4652235626708716e-05
18,3.18629972753115e-05
19,8.309472468681633e-05
20,4.7441521019209176e-05
21,8.60943109728396e-05
22,4.008700852864422e-05
23,5.267685992293991e-05
24,3.275743074482307e-05
25,2.9047361749690026e-05
26,2.6981409973814152e-05
27,3.821087011601776e-05
28,2.3794100343366154e-05
29,2.821780799422413e-05
30,2.4871256755432114e-05
31,2.9413155061774887e-05
32,4.266126052243635e-05
33,2.0791550923604518e-05
34,3.4454758861102164e-05
35,2.3808424884919077e-05
36,2.3353597498498857e-05
37,4.228674151818268e-05
38,2.2927339159650728e-05
39,2.505695738364011e-05
40,2.6346411686972715e-05
41,6.346942973323166e-05
42,3.118673339486122e-05
43,9.057094575837255e-05
44,3.7960118788760155e-05
45,2.9448492568917572e-05
46,2.3652693926123902e-05
47,3.8256370316958055e-05
48,2.6324234568164684e-05
49,0.00012360014079604298
50,5.2132061682641506e-05
51,2.422122997813858e-05
52,2.5574547180440277e-05
53,2.3106156731955707e-05
54,0.00018157032900489867
55,7.716964319115505e-05
56,2.559889981057495e-05
57,4.411323607200757e-05
58,2.7073907403973863e-05
59,2.6723033442976885e-05
60,3.0433826395892538e-05
61,3.150322299916297e-05
62,2.3988604880287312e-05
63,2.505152951925993e-05
64,2.5022938643814996e-05
65,2.237248918390833e-05
66,4.9996637244476005e-05
67,4.202689160592854e-05
68,4.9112764827441424e-05
69,2.3417633201461285e-05
70,2.3792741558281705e-05
71,2.426599348837044e-05
72,2.6808560505742207e-05
73,9.260640945285559e-05
74,4.0503149648429826e-05
75,2.7248408514424227e-05
76,3.6244520742911845e-05
77,2.0587098333635367e-05
78,2.4496388505212963e-05
79,3.897503120242618e-05
80,2.473892891430296e-05
81,2.8040190954925492e-05
82,2.4153174308594316e-05
83,2.596497506601736e-05
84,2.4448303520330228e-05
85,2.0031056919833645e-05
86,2.3164888261817396e-05
87,5.3297626436688006e-05
88,3.716330320457928e-05
89,2.3554841391160153e-05
90,2.4725351977394894e-05
91,2.913274511229247e-05
92,3.21914121741429e-05
93,2.6481251552468166e-05
94,7.040781929390505e-05
95,2.5364157409057952e-05
96,2.7009860787075013e-05
97,2.243945527879987e-05
98,2.706708801269997e-05
99,2.464927274559159e-05
100,2.206577846664004e-05
101,1.7800666682887822e-05
102,4.066139808855951e-05
103,2.1540008674492128e-05
104,2.5874654966173694e-05
105,2.5789811843424104e-05
106,2.558885171310976e-05
107,3.11083385895472e-05
108,2.4125434720190242e-05
109,4.485033787204884e-05
110,4.4498639908852056e-05
111,2.5671357434475794e-05
112,3.2410232961410657e-05
113,2.0346988094388507e-05
114,4.529745638137683e-05
115,2.6823528969543986e-05
116,2.3060540115693584e-05
117,2.4330493033630773e-05
118,7.315156108234078e-05
119,2.3469749066862278e-05
120,3.340852344990708e-05
121,2.6989771868102252e-05
122,2.4115031919791363e-05
123,2.2707812604494393e-05
124,5.537029937840998e-05
125,4.895687379757874e-05
126,4.063032611156814e-05
127,5.3101935918675736e-05
128,2.7103364118374884e-05
129,2.038757156697102e-05
130,6.070778181310743e-05
131,2.4443757865810767e-05
132,2.2787346097175032e-05
133,9.20127858989872e-05
134,4.2675877921283245e-05
135,2.9972185075166635e-05
136,2.5014018319780007e-05
137,2.286574999743607e-05
138,2.2947353500057943e-05
139,2.6124451323994435e-05
140,3.0102208256721497e-05
141,2.3522625269833952e-05
142,2.4754330297582783e-05
143,4.944642205373384e-05
144,3.1083429348655045e-05
145,2.2293461370281875e-05
146,5.903310375288129e-05
147,2.4304237740579993e-05
148,8.13590013422072e-05
149,2.4821685656206682e-05
150,2.5685942091513425e-05
151,2.5042965717148036e-05
152,2.630191193020437e-05
153,2.3416294425260276e-05
154,2.4237087927758694e-05
155,2.4222154024755582e-05
156,2.211007449659519e-05
157,3.6733086744789034e-05
158,2.5507504687993787e-05
159,2.6434820028953254e-05
160,4.049966810271144e-05
161,6.394405500032008e-05
162,4.5839416998205706e-05
163,4.755343616125174e-05
164,7.283355807885528e-05
165,2.0293093257350847e-05
166,2.447420047246851e-05
167,2.1218045731075108e-05
168,2.697696072573308e-05
169,0.00013105077960062772
170,2.260532528453041e-05
171,5.680321919498965e-05
172,2.5454262868152e-05
173,7.145303243305534e-05
174,2.019799649133347e-05
175,6.622205546591431e-05
176,5.369479185901582e-05
177,0.0001313191605731845
178,3.714153353939764e-05
179,6.109747482696548e-05
180,6.54969917377457e-05
181,6.101302642491646e-05
182,5.706183583242819e-05
183,2.4134316845447756e-05
184,2.2808293579146266e-05
185,2.5438470402150415e-05
186,2.8432927138055675e-05
187,2.533765473344829e-05
188,2.804423638735898e-05
189,2.117334042850416e-05
190,2.0693296391982585e-05
191,2.465210491209291e-05
192,2.8647404178627767e-05
193,4.4895175960846245e-05
194,8.643671753816307e-05
195,6.530473183374852e-05
196,3.0359722586581483e-05
197,2.455018511682283e-05
198,2.430900713079609e-05
199,2.1737901988672093e-05
200,2.3346467060036957e-05
201,6.617759208893403e-05
202,2.7012769351131283e-05
203,2.6339092073612846e-05
204,2.5930325136869214e-05
205,2.152869274141267e-05
206,4.621763218892738e-05
207,4.0919214370660484e-05
208,2.524479896237608e-05
209,3.178801853209734e-05
210,8.930214971769601e-05
211,6.851868238300085e-05
212,2.4502900487277657e-05
213,2.5632669348851778e-05
214,3.589229527278803e-05
215,3.938519148505293e-05
216,6.376383680617437e-05
217,2.389313704043161e-05
218,7.637247472302988e-05
219,2.1654341253452003e-05
