step,loss
1,0.0001126101560657844
2,0.0020571318455040455
3,7.754412945359945e-05
4,0.00021790982282254845
5,0.00039492425275966525
6,0.00033201061887666583
7,0.0002569763455539942
8,4.981108213542029e-05
9,4.4887106923852116e-05
10,9.153275459539145e-05
11,8.886475552571937e-05
12,6.776569352950901e-05
13,4.021702989120968e-05
14,2.2140133296488784e-05
15,1.6210720787057653e-05
16,2.178970680688508e-05
17,2.3073858756106347e-05
18,0.0005175460246391594
19,0.0003785529697779566
20,7.454641308868304e-05
21,8.110175258480012e-05
22,2.2027961676940322e-05
23,2.0825422325287946e-05
24,0.0002098573895636946
25,4.197959788143635e-05
26,1.6767371562309563e-05
27,0.0002617060672491789
28,5.855902418261394e-05
29,6.671484152320772e-05
30,1.2585674994625151e-05
31,1.1955307854805142e-05
32,1.4019480659044348e-05
33,1.2789105312549509e-05
34,1.281342156289611e-05
35,1.1603620805544779e-05
36,1.1511256161611527e-05
37,1.1871931747009512e-05
38,1.2467480701161548e-05
39,1.3619584933621809e-05
40,1.1741189155145548e-05
41,1.2322703696554527e-05
42,1.4700725841976237e-05
43,1.4191075024427846e-05
44,7.672420179005712e-05
45,9.311768371844664e-05
46,1.4380671927938238e-05
47,1.3254075383883901e-05
48,1.2316033462411724e-05
49,1.682707625150215e-05
50,8.482846897095442e-05
51,9.456891712034121e-05
52,1.1862775863846764e-05
53,1.4284813005360775e-05
54,1.3447644960251637e-05
55,1.490835529693868e-05
56,1.920806971611455e-05
57,8.134060772135854e-05
58,1.1726109732990153e-05
59,1.333996988250874e-05
60,0.00030782329849898815
61,0.0005004033446311951
62,1.226977474289015e-05
63,1.3519847925635986e-05
64,1.1245599125686567e-05
65,1.1336385796312243e-05
66,1.4429575458052568e-05
67,3.3015719964168966e-05
68,0.00011512385390233248
69,2.117204167007003e-05
70,1.1845058907056227e-05
71,7.223719876492396e-05
72,1.4726998415426351e-05
73,0.0006301823304966092
74,1.4225214727048296e-05
75,1.1369819731044117e-05
76,6.364852742990479e-05
77,1.4509462744172197e-05
78,1.9673385395435616e-05
79,1.3772354577668011e-05
80,1.2172969945822842e-05
81,1.2766223335347604e-05
82,2.6981653718394227e-05
83,1.3742853298026603e-05
84,1.3867105735698715e-05
85,1.1534026270965114e-05
86,3.3234351576538756e-05
87,5.555058305617422e-05
88,1.2061216693837196e-05
89,1.1142522453155834e-05
90,2.1863494112039916e-05
91,9.29989037103951e-05
92,4.8916248488239944e-05
93,1.3129646504239645e-05
94,0.0002816898049786687
95,1.2605761185113806e-05
96,1.2399765182635747e-05
97,1.1481071851449087e-05
98,1.2269165381439961e-05
99,0.00020721321925520897
100,1.0303256203769706e-05
101,1.224438165081665e-05
102,1.4125047528068535e-05
103,0.0003076825523748994
104,1.1739730325643905e-05
105,1.0459491022629663e-05
106,1.749448711052537e-05
107,1.3810954442305956e-05
108,1.1996611647191457e-05
109,1.4430909686780069e-05
110,3.2382664358010516e-05
111,1.2218849406053778e-05
112,1.3517827937903348e-05
113,1.0008747267420404e-05
114,1.711162258288823e-05
115,1.10724813566776e-05
116,1.269624408450909e-05
117,1.2175860319985077e-05
118,1.3644079444929957e-05
119,1.1098250070062932e-05
120,1.2754342606058344e-05
121,1.0952073353109881e-05
122,1.3333186871022917e-05
123,1.2014510502922349e-05
124,0.0002197965804953128
125,0.0001142036053352058
126,9.900652366923168e-05
127,1.2832140782848e-05
128,0.00010760293662315235
129,1.3354931979847606e-05
130,1.3430166291072965e-05
131,1.1020207239198498e-05
132,8.223439363064244e-05
133,1.3488576769304927e-05
134,1.5332563634729013e-05
135,1.4433264368562959e-05
136,1.7006728739943355e-05
137,5.3570274758385494e-05
138,1.3344075341592543e-05
139,9.718518413137645e-06
140,1.2326885553193279e-05
141,1.1628335414570756e-05
142,1.633039028092753e-05
143,3.106246003881097e-05
144,2.192537795053795e-05
145,1.0680258128559217e-05
