step,loss,rolling_std
1,0.002658333396539092,
2,0.0026792248245328665,1.4772470403068359e-05
3,0.0029063208494335413,0.00013754201363121965
4,0.0023252652026712894,0.00023933141829400383
5,0.0024674858432263136,0.00022151900499442736
6,0.00245612277649343,0.00020752575574807153
7,0.002334759570658207,0.000211259389223046
8,0.0024609453976154327,0.00019792889583719183
9,0.0020461292006075382,0.0002468781251414168
10,0.002242140006273985,0.0002447689178419538
11,0.0024479562416672707,0.00023222666411696588
12,0.0022103884257376194,0.00023256401236799586
13,0.002676991978660226,0.0002324582496673616
14,0.0021299084182828665,0.00023962171734400638
15,0.0021369843743741512,0.00024311025995135698
16,0.0028184792026877403,0.000255915111129127
17,0.002536764368414879,0.00024895932576119844
18,0.0025131034199148417,0.00024208755144811088
19,0.0021014015655964613,0.00024827269740334824
20,0.002306452253833413,0.0002431965767030633
21,0.002814436098560691,0.0002519775223938382
22,0.0027384976856410503,0.0002539312907479377
23,0.0022853370755910873,0.0002506000904726537
24,0.002494538901373744,0.0002452794098776771
25,0.002694483380764723,0.00024506313580442625
26,0.0023152248468250036,0.0002417685920298235
27,0.0022834744304418564,0.00023932786007028093
28,0.002820266643539071,0.00024519468361346543
29,0.002092324895784259,0.00025030829110168174
30,0.0024453657679259777,0.0002459552632290152
31,0.0019930037669837475,0.00025525431756767366
32,0.002443294506520033,0.0002511097874478792
33,0.0024884489830583334,0.0002473393702498394
34,0.0020014969632029533,0.0002546703149233386
35,0.0023581883870065212,0.0002511326747188936
36,0.0021403960417956114,0.0002518884070794608
37,0.00219601858407259,0.00025091127012615347
38,0.002226077951490879,0.0002492319685313227
39,0.002297303406521678,0.00024650437651484007
40,0.002295508747920394,0.00024387922954661472
41,0.0024486668407917023,0.0002409467437277324
42,0.0024544133339077234,0.00023814806451242173
43,0.002417315263301134,0.00023531145064839063
44,0.0022099297493696213,0.0002343174740309625
45,0.0029439860954880714,0.0002456382301049768
46,0.002157616661861539,0.0002456796752767743
47,0.0024040164425969124,0.0002429946841309577
48,0.0021768128499388695,0.00024259164611357826
49,0.0026091216132044792,0.00024194321039772287
50,0.0026696189306676388,0.00024243287160321977
51,0.0027682259678840637,0.0002452569612225318
52,0.002207139739766717,0.0002445368895256791
53,0.002404953818768263,0.00024217535469482924
54,0.002082658000290394,0.00024399049033296482
55,0.002539402339607477,0.00024240604603394732
56,0.0026288072112947702,0.00024201782537304186
57,0.0017122433055192232,0.0002570726252548442
58,0.0022441125474870205,0.0002556126248482206
59,0.002792367711663246,0.0002586048729734905
60,0.0027347137220203876,0.0002599651835070086
61,0.0023980303667485714,0.0002577929174053785
62,0.0023733379784971476,0.0002557088439643404
63,0.002841510344296694,0.00025946913088494635
64,0.0026877541095018387,0.00025966208555499947
65,0.002402655780315399,0.00025763300794124885
66,0.002600576262921095,0.0002566264325668571
67,0.002562771551311016,0.00025526279944701046
68,0.0028506878297775984,0.00025860111516321416
69,0.002311268588528037,0.00025708654218665984
70,0.002028994495049119,0.00025962844705792006
71,0.0020273998379707336,0.000261987534975136
72,0.0026155610103160143,0.00026119191258652276
73,0.002126903971657157,0.0002616188338066951
74,0.0019051560666412115,0.00026650107359548413
75,0.0023209890350699425,0.00026488639696204796
76,0.0026170052587985992,0.0002642131067445755
77,0.002402422484010458,0.00026247050554793826
78,0.0019881983753293753,0.00026509503350657097
79,0.0022046994417905807,0.000264347154933435
