query_index,recall_at_k,candidate_recall_at_m,fuzzy_weighted_recall,ndcg_at_k,latency_seconds,embedding_recall_ours_full,true_label
0,1.0,1.0,1.0,1.0,0.1581273265182972,0.8,10
1,1.0,1.0,1.0,1.0,0.0006498666480183601,1.0,10
2,1.0,1.0,1.0,1.0,0.0005640164017677307,1.0,10
3,1.0,1.0,1.0,1.0,0.0005464637652039528,1.0,10
4,1.0,1.0,1.0,1.0,0.0005620969459414482,0.9333333333333333,10
5,1.0,1.0,1.0,1.0,0.0005516167730093002,0.8666666666666667,10
6,1.0,1.0,1.0,1.0,0.0005361633375287056,0.8666666666666667,10
7,1.0,1.0,1.0,1.0,0.000548199750483036,0.8,10
8,1.0,1.0,1.0,1.0,0.0005281418561935425,0.8666666666666667,10
9,1.0,1.0,1.0,1.0,0.0005038119852542877,0.8,10
10,1.0,1.0,1.0,1.0,0.0005112830549478531,0.4666666666666667,10
11,1.0,1.0,1.0,1.0,0.0005086492747068405,1.0,10
12,1.0,1.0,1.0,1.0,0.0004935171455144882,0.9333333333333333,10
13,1.0,1.0,1.0,1.0,0.0005161287263035774,0.8666666666666667,10
14,1.0,1.0,1.0,1.0,0.0005006277933716774,0.8666666666666667,10
15,1.0,1.0,1.0,1.0,0.00048819370567798615,0.9333333333333333,10
16,1.0,1.0,1.0,1.0,0.0004886677488684654,0.8666666666666667,10
17,1.0,1.0,1.0,1.0,0.0005270009860396385,0.8666666666666667,10
18,1.0,1.0,1.0,1.0,0.0005009332671761513,0.8666666666666667,11
19,1.0,1.0,1.0,1.0,0.000534597784280777,0.8666666666666667,11
20,1.0,1.0,1.0,1.0,0.0005174018442630768,0.6666666666666666,11
21,1.0,1.0,1.0,1.0,0.0005226526409387589,0.6666666666666666,11
22,1.0,1.0,1.0,1.0,0.000520016998052597,0.9333333333333333,11
23,1.0,1.0,1.0,1.0,0.0005080439150333405,0.9333333333333333,11
24,1.0,1.0,1.0,1.0,0.0005197701975703239,0.9333333333333333,11
25,1.0,1.0,1.0,1.0,0.000507701188325882,0.8666666666666667,11
26,1.0,1.0,1.0,1.0,0.0005066441372036934,0.8666666666666667,11
27,1.0,1.0,1.0,1.0,0.0005118325352668762,0.8,11
28,1.0,1.0,1.0,1.0,0.0005037058144807816,0.8666666666666667,11
29,1.0,1.0,1.0,1.0,0.0005201306194067001,0.8666666666666667,11
30,1.0,1.0,1.0,1.0,0.0005096327513456345,0.6666666666666666,11
31,1.0,1.0,1.0,1.0,0.0005041360855102539,0.8,11
32,1.0,1.0,1.0,1.0,0.0005530901253223419,0.9333333333333333,11
33,1.0,1.0,1.0,1.0,0.0005062893033027649,0.8666666666666667,11
34,1.0,1.0,1.0,1.0,0.0005052126944065094,0.9333333333333333,11
35,1.0,1.0,1.0,1.0,0.0005322983488440514,0.9333333333333333,11
36,1.0,1.0,1.0,1.0,0.0005231639370322227,0.9333333333333333,12
37,1.0,1.0,1.0,1.0,0.0004995083436369896,0.8,12
38,1.0,1.0,1.0,1.0,0.0005134791135787964,0.8,12
39,1.0,1.0,1.0,1.0,0.0005344180390238762,0.8,12
40,1.0,1.0,1.0,1.0,0.0004918118938803673,0.9333333333333333,12
41,1.0,1.0,1.0,1.0,0.0005257930606603622,0.8,12
42,1.0,1.0,1.0,1.0,0.000498427078127861,0.6666666666666666,12
43,1.0,1.0,1.0,1.0,0.0004948731511831284,0.7333333333333333,12
44,1.0,1.0,1.0,1.0,0.0005037402734160423,0.7333333333333333,12
45,1.0,1.0,1.0,1.0,0.000501914881169796,0.9333333333333333,12
46,1.0,1.0,1.0,1.0,0.0005060024559497833,0.9333333333333333,12
47,1.0,1.0,1.0,1.0,0.0005033900961279869,0.9333333333333333,12
48,1.0,1.0,1.0,1.0,0.0004936587065458298,0.9333333333333333,12
49,1.0,1.0,1.0,1.0,0.0004819752648472786,0.9333333333333333,12
50,1.0,1.0,1.0,1.0,0.0005208905786275864,0.8666666666666667,12
51,1.0,1.0,1.0,1.0,0.0004940833896398544,0.4,12
52,1.0,1.0,1.0,1.0,0.000490131787955761,0.9333333333333333,12
53,1.0,1.0,1.0,1.0,0.0005122115835547447,0.6666666666666666,12
54,1.0,1.0,1.0,1.0,0.0004938822239637375,0.8666666666666667,13
55,1.0,1.0,1.0,1.0,0.0004857908934354782,0.7333333333333333,13
56,1.0,1.0,1.0,1.0,0.0005173850804567337,0.8666666666666667,13
57,1.0,1.0,1.0,1.0,0.0004934975877404213,0.9333333333333333,13
58,1.0,1.0,1.0,1.0,0.0004972293972969055,0.8,13
59,1.0,1.0,1.0,1.0,0.0004942556843161583,0.8666666666666667,13
60,1.0,1.0,1.0,1.0,0.0004948470741510391,0.8,13
61,1.0,1.0,1.0,1.0,0.0005157841369509697,0.8666666666666667,13
62,1.0,1.0,1.0,1.0,0.0004927273839712143,0.7333333333333333,13
63,1.0,1.0,1.0,1.0,0.0004853038117289543,1.0,13
64,1.0,1.0,1.0,1.0,0.0005056606605648994,0.8,13
65,1.0,1.0,1.0,1.0,0.0004876423627138138,0.8,13
66,1.0,1.0,1.0,1.0,0.0004946524277329445,0.8666666666666667,13
67,1.0,1.0,1.0,1.0,0.0005211811512708664,0.8666666666666667,13
68,1.0,1.0,1.0,1.0,0.0004988601431250572,0.8,13
69,1.0,1.0,1.0,1.0,0.000492854043841362,0.6666666666666666,13
70,1.0,1.0,1.0,1.0,0.0005207126960158348,0.8,13
71,1.0,1.0,1.0,1.0,0.0004987819120287895,0.7333333333333333,13
72,1.0,1.0,1.0,1.0,0.0005017900839447975,0.9333333333333333,14
73,1.0,1.0,1.0,1.0,0.0005429554730653763,0.9333333333333333,14
74,1.0,1.0,1.0,1.0,0.0005117906257510185,0.8666666666666667,14
75,1.0,1.0,1.0,1.0,0.0005046455189585686,0.9333333333333333,14
76,1.0,1.0,1.0,1.0,0.0005131717771291733,0.9333333333333333,14
77,1.0,1.0,1.0,1.0,0.0005089128389954567,0.8666666666666667,14
78,1.0,1.0,1.0,1.0,0.0005372045561671257,0.8,14
79,1.0,1.0,1.0,1.0,0.000516790896654129,0.8,14
80,1.0,1.0,1.0,1.0,0.0005346182733774185,0.8,14
81,1.0,1.0,1.0,1.0,0.0005134446546435356,0.8,14
82,1.0,1.0,1.0,1.0,0.0005143247544765472,0.9333333333333333,14
83,1.0,1.0,1.0,1.0,0.0005057994276285172,0.9333333333333333,14
84,1.0,1.0,1.0,1.0,0.000504612922668457,0.8666666666666667,14
85,1.0,1.0,1.0,1.0,0.0005213962867856026,0.9333333333333333,14
86,1.0,1.0,1.0,1.0,0.0005018878728151321,0.8,14
87,1.0,1.0,1.0,1.0,0.0005239378660917282,0.8666666666666667,14
88,1.0,1.0,1.0,1.0,0.0005406104028224945,0.8666666666666667,14
89,1.0,1.0,1.0,1.0,0.000505971722304821,0.8666666666666667,14
90,1.0,1.0,1.0,1.0,0.0004950538277626038,0.8666666666666667,15
91,1.0,1.0,1.0,1.0,0.0005254819989204407,0.9333333333333333,15
92,1.0,1.0,1.0,1.0,0.0005016820505261421,0.9333333333333333,15
93,1.0,1.0,1.0,1.0,0.0004931148141622543,1.0,15
94,1.0,1.0,1.0,1.0,0.0005021356046199799,1.0,15
95,1.0,1.0,1.0,1.0,0.0005033761262893677,0.8666666666666667,15
96,1.0,1.0,1.0,1.0,0.00048359576612710953,0.9333333333333333,15
97,1.0,1.0,1.0,1.0,0.0005303267389535904,1.0,15
98,1.0,1.0,1.0,1.0,0.0004985248669981956,0.9333333333333333,15
99,1.0,1.0,1.0,1.0,0.0004846518859267235,0.9333333333333333,15
100,1.0,1.0,1.0,1.0,0.0004967227578163147,0.8666666666666667,15
101,1.0,1.0,1.0,1.0,0.0005129482597112656,1.0,15
102,1.0,1.0,1.0,1.0,0.0004933727905154228,1.0,15
103,1.0,1.0,1.0,1.0,0.0005102427676320076,0.8666666666666667,15
104,1.0,1.0,1.0,1.0,0.0004983553662896156,0.9333333333333333,15
105,1.0,1.0,1.0,1.0,0.000496196560561657,0.8666666666666667,15
106,1.0,1.0,1.0,1.0,0.0005098376423120499,0.8666666666666667,15
107,1.0,1.0,1.0,1.0,0.0005021374672651291,0.8666666666666667,15
108,1.0,1.0,1.0,1.0,0.0005348147824406624,0.6666666666666666,16
109,1.0,1.0,1.0,1.0,0.0005101272836327553,0.8666666666666667,16
110,1.0,1.0,1.0,1.0,0.000499233603477478,0.9333333333333333,16
111,1.0,1.0,1.0,1.0,0.0005033658817410469,0.8,16
112,1.0,1.0,1.0,1.0,0.0005040466785430908,0.8666666666666667,16
113,1.0,1.0,1.0,1.0,0.0004960568621754646,0.6666666666666666,16
114,1.0,1.0,1.0,1.0,0.0005388269200921059,0.4666666666666667,16
115,1.0,1.0,1.0,1.0,0.0005058478564023972,0.8666666666666667,16
116,1.0,1.0,1.0,1.0,0.0005225157365202904,0.7333333333333333,16
117,1.0,1.0,1.0,1.0,0.0005217613652348518,0.9333333333333333,16
118,1.0,1.0,1.0,1.0,0.0005040168762207031,1.0,16
119,1.0,1.0,1.0,1.0,0.0005019167438149452,1.0,16
120,1.0,1.0,1.0,1.0,0.0005213357508182526,0.8666666666666667,16
121,1.0,1.0,1.0,1.0,0.0005169762298464775,0.5333333333333333,16
122,1.0,1.0,1.0,1.0,0.0005036424845457077,0.7333333333333333,16
123,1.0,1.0,1.0,1.0,0.0005181729793548584,0.7333333333333333,16
124,1.0,1.0,1.0,1.0,0.0004988089203834534,0.8666666666666667,16
125,1.0,1.0,1.0,1.0,0.0005302857607603073,1.0,16
126,1.0,1.0,1.0,1.0,0.0005061235278844833,1.0,17
127,1.0,1.0,1.0,1.0,0.0005049044266343117,0.8,17
128,1.0,1.0,1.0,1.0,0.0005149254575371742,0.8,17
129,1.0,1.0,1.0,1.0,0.0005005309358239174,0.7333333333333333,17
130,1.0,1.0,1.0,1.0,0.0004921862855553627,0.9333333333333333,17
131,1.0,1.0,1.0,1.0,0.0004904717206954956,0.7333333333333333,17
132,1.0,1.0,1.0,1.0,0.0005148379132151604,0.8,17
133,1.0,1.0,1.0,1.0,0.00048171449452638626,0.7333333333333333,17
134,1.0,1.0,1.0,1.0,0.0005083018913865089,0.9333333333333333,17
135,1.0,1.0,1.0,1.0,0.0004931222647428513,0.8,17
136,1.0,1.0,1.0,1.0,0.0004992373287677765,0.7333333333333333,17
137,1.0,1.0,1.0,1.0,0.000485357828438282,0.8666666666666667,17
138,1.0,1.0,1.0,1.0,0.0004932545125484467,0.8666666666666667,17
139,1.0,1.0,1.0,1.0,0.00048449262976646423,1.0,17
140,1.0,1.0,1.0,1.0,0.0005075475201010704,0.8666666666666667,17
141,1.0,1.0,1.0,1.0,0.0004907567054033279,0.9333333333333333,17
142,1.0,1.0,1.0,1.0,0.0004869047552347183,0.8,17
143,1.0,1.0,1.0,1.0,0.0005211466923356056,0.9333333333333333,17
144,1.0,1.0,1.0,1.0,0.0005022548139095306,0.9333333333333333,18
145,1.0,1.0,1.0,1.0,0.0004954822361469269,0.6666666666666666,18
146,1.0,1.0,1.0,1.0,0.00048801861703395844,0.8666666666666667,18
147,1.0,1.0,1.0,1.0,0.000485382042825222,0.7333333333333333,18
148,1.0,1.0,1.0,1.0,0.00047708116471767426,0.8,18
149,1.0,1.0,1.0,1.0,0.0005110856145620346,0.8,18
150,1.0,1.0,1.0,1.0,0.00048117898404598236,0.8666666666666667,18
151,1.0,1.0,1.0,1.0,0.00048226118087768555,0.8666666666666667,18
152,1.0,1.0,1.0,1.0,0.0005106842145323753,0.9333333333333333,18
153,1.0,1.0,1.0,1.0,0.00048690754920244217,0.9333333333333333,18
154,1.0,1.0,1.0,1.0,0.00048402510583400726,0.7333333333333333,18
155,1.0,1.0,1.0,1.0,0.0004883119836449623,0.7333333333333333,18
156,1.0,1.0,1.0,1.0,0.0005074869841337204,0.7333333333333333,18
157,1.0,1.0,1.0,1.0,0.0004921965301036835,0.8,18
158,1.0,1.0,1.0,1.0,0.0005003344267606735,0.8,18
159,1.0,1.0,1.0,1.0,0.0004989588633179665,0.9333333333333333,18
160,1.0,1.0,1.0,1.0,0.0005267169326543808,0.9333333333333333,18
161,1.0,1.0,1.0,1.0,0.0005027875304222107,0.9333333333333333,18
162,1.0,1.0,1.0,1.0,0.0004994524642825127,0.6,19
163,1.0,1.0,1.0,1.0,0.0005096010863780975,0.6,19
164,1.0,1.0,1.0,1.0,0.0005024652928113937,0.6,19
165,1.0,1.0,1.0,1.0,0.0004873797297477722,0.7333333333333333,19
166,1.0,1.0,1.0,1.0,0.0005206959322094917,0.7333333333333333,19
167,1.0,1.0,1.0,1.0,0.0004989625886082649,0.4666666666666667,19
168,1.0,1.0,1.0,1.0,0.0005258079618215561,0.5333333333333333,19
169,1.0,1.0,1.0,1.0,0.0005015349015593529,0.6666666666666666,19
170,1.0,1.0,1.0,1.0,0.0005074003711342812,0.6666666666666666,19
171,1.0,1.0,1.0,1.0,0.0005133775994181633,0.5333333333333333,19
172,1.0,1.0,1.0,1.0,0.0005025016143918037,0.5333333333333333,19
173,1.0,1.0,1.0,1.0,0.0005058581009507179,0.4666666666666667,19
174,0.9333333333333333,0.9333333333333333,0.9616341618918318,0.9830372569837224,0.00053373072296381,0.6,19
175,0.9333333333333333,0.9333333333333333,0.9637825850779496,0.9834411016977461,0.0005261311307549477,0.4,19
176,1.0,1.0,1.0,1.0,0.0005322126671671867,0.6666666666666666,19
177,1.0,1.0,1.0,1.0,0.0005272645503282547,0.4666666666666667,19
178,1.0,1.0,1.0,1.0,0.0005097538232803345,0.4666666666666667,19
179,1.0,1.0,1.0,1.0,0.0005070054903626442,0.6,19
180,1.0,1.0,1.0,1.0,0.0004984810948371887,0.8666666666666667,1
181,1.0,1.0,1.0,1.0,0.0005114981904625893,0.8,1
182,1.0,1.0,1.0,1.0,0.0004995139315724373,0.5333333333333333,1
183,1.0,1.0,1.0,1.0,0.0005294680595397949,0.6,1
184,1.0,1.0,1.0,1.0,0.0005186507478356361,0.8,1
185,1.0,1.0,1.0,1.0,0.0005071191117167473,0.8,1
186,1.0,1.0,1.0,1.0,0.0005017761141061783,0.9333333333333333,1
187,0.9333333333333333,0.9333333333333333,0.997136520462809,0.9988284484316393,0.0005277581512928009,0.8666666666666667,1
188,1.0,1.0,1.0,1.0,0.000509265810251236,0.8666666666666667,1
189,0.9333333333333333,0.9333333333333333,0.997017426990394,0.9987596510632931,0.0005288459360599518,0.9333333333333333,1
190,1.0,1.0,1.0,1.0,0.0005128569900989532,0.9333333333333333,1
191,1.0,1.0,1.0,1.0,0.0004920996725559235,0.8,1
192,1.0,1.0,1.0,1.0,0.0005082739517092705,0.8,1
193,1.0,1.0,1.0,1.0,0.0004975078627467155,0.7333333333333333,1
194,1.0,1.0,1.0,1.0,0.0004879990592598915,0.8,1
195,1.0,1.0,1.0,1.0,0.0005315737798810005,0.9333333333333333,1
196,1.0,1.0,1.0,1.0,0.0005266377702355385,0.8666666666666667,1
197,1.0,1.0,1.0,1.0,0.0005563618615269661,0.8,1
198,1.0,1.0,1.0,1.0,0.0005019214004278183,0.9333333333333333,20
199,1.0,1.0,1.0,1.0,0.0004927422851324081,0.8666666666666667,20
200,1.0,1.0,1.0,1.0,0.0004994673654437065,1.0,20
201,1.0,1.0,1.0,1.0,0.0005153985694050789,0.9333333333333333,20
202,1.0,1.0,1.0,1.0,0.0004996424540877342,1.0,20
203,1.0,1.0,1.0,1.0,0.000513213686645031,0.9333333333333333,20
204,1.0,1.0,1.0,1.0,0.0005002329126000404,0.9333333333333333,20
205,1.0,1.0,1.0,1.0,0.0005294056609272957,0.8666666666666667,20
206,1.0,1.0,1.0,1.0,0.000508294440805912,0.9333333333333333,20
207,1.0,1.0,1.0,1.0,0.000527622178196907,0.9333333333333333,20
208,1.0,1.0,1.0,1.0,0.0005091996863484383,0.8666666666666667,20
209,1.0,1.0,1.0,1.0,0.0004959776997566223,0.8666666666666667,20
210,1.0,1.0,1.0,1.0,0.0005278037860989571,0.8,20
211,1.0,1.0,1.0,1.0,0.0005089202895760536,0.8666666666666667,20
212,1.0,1.0,1.0,1.0,0.0005119312554597855,0.8,20
213,1.0,1.0,1.0,1.0,0.0005307681858539581,1.0,20
214,1.0,1.0,1.0,1.0,0.0005233520641922951,0.9333333333333333,20
215,1.0,1.0,1.0,1.0,0.0005079833790659904,0.8666666666666667,20
216,1.0,1.0,1.0,1.0,0.0005263732746243477,0.8666666666666667,2
217,1.0,1.0,1.0,1.0,0.0005444241687655449,0.2,2
218,1.0,1.0,1.0,1.0,0.0005197646096348763,0.8,2
219,1.0,1.0,1.0,1.0,0.0004996564239263535,0.4,2
220,1.0,1.0,1.0,1.0,0.0004920894280076027,0.6666666666666666,2
221,1.0,1.0,1.0,1.0,0.0005095330998301506,0.8666666666666667,2
222,1.0,1.0,1.0,1.0,0.0004958650097250938,0.9333333333333333,2
223,1.0,1.0,1.0,1.0,0.00048575829714536667,0.8,2
224,1.0,1.0,1.0,1.0,0.000508463941514492,0.8666666666666667,2
225,1.0,1.0,1.0,1.0,0.0005016764625906944,0.8666666666666667,2
226,1.0,1.0,1.0,1.0,0.000491713173687458,1.0,2
227,1.0,1.0,1.0,1.0,0.0004920661449432373,0.2,2
228,1.0,1.0,1.0,1.0,0.0005132164806127548,0.4666666666666667,2
229,0.8,0.8,0.895344074924311,0.9533294908806907,0.000508258119225502,0.2,2
230,0.9333333333333333,0.9333333333333333,0.9785130647745779,0.9910190416395528,0.0004935655742883682,0.6,2
231,1.0,1.0,1.0,1.0,0.0005014492198824883,0.9333333333333333,2
232,1.0,1.0,1.0,1.0,0.0005049221217632294,0.8666666666666667,2
233,1.0,1.0,1.0,1.0,0.0004899268969893456,0.6,2
234,1.0,1.0,1.0,1.0,0.000525359995663166,0.6666666666666666,3
235,1.0,1.0,1.0,1.0,0.0004955288022756577,0.5333333333333333,3
236,0.9333333333333333,0.9333333333333333,0.971195078125225,0.9874004415778007,0.0004948582500219345,0.26666666666666666,3
237,1.0,1.0,1.0,1.0,0.00048369355499744415,0.6,3
238,1.0,1.0,1.0,1.0,0.0004977425560355186,0.6,3
239,1.0,1.0,1.0,1.0,0.000484466552734375,0.6,3
240,1.0,1.0,1.0,1.0,0.000499531626701355,0.5333333333333333,3
241,1.0,1.0,1.0,1.0,0.0004828255623579025,0.7333333333333333,3
242,1.0,1.0,1.0,1.0,0.0004848465323448181,0.7333333333333333,3
243,1.0,1.0,1.0,1.0,0.0004882514476776123,0.6666666666666666,3
244,1.0,1.0,1.0,1.0,0.00048635341227054596,0.4,3
245,1.0,1.0,1.0,1.0,0.0004918472841382027,0.6,3
246,1.0,1.0,1.0,1.0,0.0004942882806062698,0.3333333333333333,3
247,1.0,1.0,1.0,1.0,0.0004834849387407303,0.6666666666666666,3
248,1.0,1.0,1.0,1.0,0.0005024988204240799,0.6666666666666666,3
249,1.0,1.0,1.0,1.0,0.00048619508743286133,0.4666666666666667,3
250,1.0,1.0,1.0,1.0,0.0004877578467130661,0.5333333333333333,3
251,1.0,1.0,1.0,1.0,0.0005246791988611221,0.6,3
252,1.0,1.0,1.0,1.0,0.0005090245977044106,0.7333333333333333,4
253,1.0,1.0,1.0,1.0,0.0005052955821156502,0.6,4
254,1.0,1.0,1.0,1.0,0.0005206270143389702,0.6,4
255,1.0,1.0,1.0,1.0,0.0005009407177567482,0.6666666666666666,4
256,1.0,1.0,1.0,1.0,0.0004992308095097542,0.6,4
257,1.0,1.0,1.0,1.0,0.000509100966155529,0.8666666666666667,4
258,1.0,1.0,1.0,1.0,0.0005304226651787758,1.0,4
259,1.0,1.0,1.0,1.0,0.0005171112716197968,1.0,4
260,1.0,1.0,1.0,1.0,0.0005291523411870003,0.5333333333333333,4
261,1.0,1.0,1.0,1.0,0.0005091484636068344,0.8666666666666667,4
262,1.0,1.0,1.0,1.0,0.0005035810172557831,0.6666666666666666,4
263,1.0,1.0,1.0,1.0,0.0005177976563572884,0.8,4
264,1.0,1.0,1.0,1.0,0.0005038827657699585,0.8,4
265,1.0,1.0,1.0,1.0,0.000554744154214859,0.8666666666666667,4
266,1.0,1.0,1.0,1.0,0.0005102409049868584,0.6666666666666666,4
267,1.0,1.0,1.0,1.0,0.0005000019446015358,0.8,4
268,1.0,1.0,1.0,1.0,0.0005197972059249878,0.8,4
269,1.0,1.0,1.0,1.0,0.0005109701305627823,0.6,4
270,1.0,1.0,1.0,1.0,0.0005015386268496513,0.9333333333333333,5
