step,loss
1,2.8357024348224513e-05
2,0.0020087524317204952
3,0.00014598859706893563
4,0.00020251453679520637
5,0.00041616239468567073
6,0.0003673179307952523
7,0.00019232196791563183
8,8.429606532445177e-05
9,4.9973357818089426e-05
10,7.565086707472801e-05
11,9.957041766028851e-05
12,7.510815339628607e-05
13,5.2326078730402514e-05
14,3.5078119253739715e-05
15,2.538712215027772e-05
16,2.395387491560541e-05
17,2.582921842986252e-05
18,2.787239100143779e-05
19,3.3798147342167795e-05
20,3.923802432836965e-05
21,3.604998710216023e-05
22,2.816734922816977e-05
23,2.76647369901184e-05
24,3.336127701913938e-05
25,2.4601871700724587e-05
26,2.6004063329310156e-05
27,2.5810641091084108e-05
28,2.2269865439739078e-05
29,3.401903813937679e-05
30,1.9321381842019036e-05
31,2.5522631403873675e-05
32,2.3518190573668107e-05
33,2.6503919798415154e-05
34,2.535768726374954e-05
35,2.193563705077395e-05
36,1.8243033991893753e-05
37,2.881756518036127e-05
38,1.9845738279400393e-05
39,2.463452983647585e-05
40,2.5193476176355034e-05
41,4.467572216526605e-05
42,2.604804467409849e-05
43,2.256457446492277e-05
44,2.166585181839764e-05
45,2.3690416128374636e-05
46,1.934420652105473e-05
47,3.196136822225526e-05
48,2.0117047824896872e-05
49,3.102692062384449e-05
50,2.0218765712343156e-05
51,2.1514799300348386e-05
52,2.3692853574175388e-05
53,1.9788427380262874e-05
54,2.4969258447526954e-05
55,2.359576683375053e-05
56,2.03117924684193e-05
57,2.713626054173801e-05
58,1.980371234822087e-05
59,2.1508185454877093e-05
60,2.695954026421532e-05
61,3.089527308475226e-05
62,2.0843057427555323e-05
63,2.3391692593577318e-05
64,1.8659209672478028e-05
65,2.2091435312177055e-05
66,3.26047302223742e-05
67,2.2653886844636872e-05
68,2.3943108317325823e-05
69,2.1440326236188412e-05
70,2.039892387983855e-05
71,3.4225893614348024e-05
72,3.362616553204134e-05
73,2.821372436301317e-05
74,2.4302016754518263e-05
75,2.28917233471293e-05
76,2.2123702365206555e-05
77,1.906626312120352e-05
78,2.001386383199133e-05
79,2.0149951524217613e-05
80,2.232504812127445e-05
81,2.064387808786705e-05
82,1.916819019243121e-05
83,2.287668212375138e-05
84,2.2000072931405157e-05
85,1.931758197315503e-05
86,2.5014503989950754e-05
87,2.4195942387450486e-05
88,2.8684051358141005e-05
89,1.9772654923144728e-05
90,2.213698098785244e-05
91,2.3554370272904634e-05
92,1.946287738974206e-05
93,2.185305675084237e-05
94,2.7111942472402006e-05
95,2.3118605895433575e-05
96,2.2707630705554038e-05
97,1.9602364773163572e-05
98,2.0532217604340985e-05
99,1.8000082491198555e-05
100,1.693235753918998e-05
101,1.800565587473102e-05
102,2.1161657059565187e-05
103,2.2216574507183395e-05
104,1.8230557543574832e-05
105,2.7717163902707398e-05
106,1.9645072825369425e-05
107,2.401894198555965e-05
108,1.900662755360827e-05
109,2.4484223104082048e-05
110,1.8669990822672844e-05
111,2.104027589666657e-05
112,2.1295843907864764e-05
113,1.876741043815855e-05
114,2.630219387356192e-05
115,2.069584843411576e-05
116,2.1155394279048778e-05
117,2.2474776415037923e-05
118,2.8619389922823757e-05
119,1.9019300452782772e-05
120,2.7794110792456195e-05
121,2.1070087314001285e-05
122,2.0503895939327776e-05
123,1.9899747712770477e-05
124,2.7697129553416744e-05
125,2.545230381656438e-05
126,4.06771941925399e-05
127,1.884788434836082e-05
128,1.9763352611334994e-05
129,1.7766667951946147e-05
130,3.140310582239181e-05
131,2.1538833607337438e-05
132,2.0929406673531048e-05
133,2.850982127711177e-05
134,2.327880065422505e-05
135,3.107116208411753e-05
136,2.3211588995764032e-05
