step,loss,rolling_std
1,0.002194826491177082,
2,0.0018976645078510046,0.00021012525352071313
3,0.004406605381518602,0.0013708303694996075
4,0.0025089378468692303,0.0011309479255063742
5,0.011911462061107159,0.004211698007570171
6,0.005300140008330345,0.0037783885746509173
7,0.0025370847433805466,0.0035450231033462517
8,0.0013341669691726565,0.003455728378926002
9,0.009532162919640541,0.003719661954855958
10,0.00675748847424984,0.003571191338214253
11,0.00222941511310637,0.0034780314640592645
12,0.0022964710369706154,0.003382238496195202
13,0.005196372978389263,0.0032456043055707124
14,0.004060619976371527,0.003120189441597002
15,0.0024995743297040462,0.0030481573762936643
16,0.03727902099490166,0.008752316709712644
17,0.0022197493817657232,0.008534004909632279
18,0.002213607542216778,0.008330429215189075
19,0.0037371907383203506,0.008111050171321367
20,0.0022450927644968033,0.00793453099994663
21,0.004327818751335144,0.0077387462676547685
22,0.006260348483920097,0.007553733942647978
23,0.0032822515349835157,0.007395711657488893
24,0.0025006462819874287,0.007258810452894678
25,0.0035266331396996975,0.007115468424493398
26,0.0023297711741179228,0.0069958402452649174
27,0.0012281757080927491,0.006901937490732091
28,0.0015065389452502131,0.006805573675807709
29,0.0017788055120036006,0.006708095415725161
30,0.002529159188270569,0.006604410046814464
31,0.0017221170710399747,0.006515702820287704
32,0.0024759401567280293,0.006420989423931832
33,0.002036531688645482,0.006335077933183648
34,0.0018423889996483922,0.006254740375489702
35,0.06264080107212067,0.01161356562714483
36,0.03470655903220177,0.012401827318924731
37,0.0017018045764416456,0.012257763752242282
38,0.022238772362470627,0.01235018474980367
39,0.00535597326233983,0.012189914528664754
40,0.03858523815870285,0.013022640966401865
41,0.004851256497204304,0.012867486364168323
42,0.0037296884693205357,0.012725103205546158
43,0.0019426631042733788,0.01260334909506981
44,0.004838596098124981,0.01246273482456493
45,0.02079617977142334,0.01247855839434812
46,0.003353143110871315,0.012356551990781537
47,0.007847375236451626,0.012221521213420251
48,0.008665649220347404,0.012091595489709055
49,0.003144907532259822,0.011982880850843546
50,0.006461796350777149,0.011861136282005698
51,0.004768929444253445,0.011748669557818163
52,0.01021003257483244,0.01163873896771588
53,0.0017306364607065916,0.01155450976583555
54,0.0028481027111411095,0.011462447965157304
