method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
reduced_repulsion_umap,0,0.06666666666666667,0.049317124049935504,0.3957350221843527,1.5829117273537898,0.6448040875398657,0.4127906262874603,0.20545943,0.0,0.1521572734963542,,unavailable
reduced_repulsion_umap,1,0.0,0.0,0.022933626278135083,0.14405580899990694,0.17684610356669056,0.22916744649410248,0.052172296,0.0,0.9725254804012408,,unavailable
reduced_repulsion_umap,2,0.06666666666666667,0.17060921827860476,0.007254056417565952,0.07905004786472067,0.18511776593604695,0.05197210609912872,0.49363604,0.0,0.985376465374854,,unavailable
reduced_repulsion_umap,3,0.13333333333333333,0.22196771051724837,0.023259865105424632,0.10955324103928353,0.1865795120859199,0.09430310130119324,0.30669177,0.0,0.7104298432904967,,unavailable
reduced_repulsion_umap,4,0.06666666666666667,0.06600065503116892,0.04510754339790841,0.21109072394080158,0.32638111813949483,0.09415098279714584,0.049133208,0.0,0.5678201667808082,,unavailable
reduced_repulsion_umap,5,0.0,0.0,0.07045773491435271,0.2576051896183685,0.2792470008224644,0.09448189288377762,0.12513116,0.0,0.5466704266204729,,unavailable
reduced_repulsion_umap,6,0.06666666666666667,0.043668798524938345,0.022475738175675882,0.1238772707548458,0.408507163316267,0.16559568047523499,0.4625319,0.0,0.7476533859726866,,unavailable
reduced_repulsion_umap,7,0.0,0.0,0.24551775511235913,0.6953263895081997,0.18074319723950963,0.13140784204006195,0.5175948,0.0,0.4727470491076824,,unavailable
reduced_repulsion_umap,8,0.06666666666666667,0.046105120275897894,0.3836211896348334,1.6077891250070842,0.8462596744996989,0.35416334867477417,0.0072328523,0.0,0.23454054707327882,,unavailable
reduced_repulsion_umap,9,0.13333333333333333,0.11828782275775633,0.03463333360147616,0.15410524381552776,0.5831859963223402,0.3910684287548065,0.3457861,0.0,0.9923860935422794,,unavailable
reduced_repulsion_umap,10,0.0,0.0,0.014049259537846122,0.09561838120925191,0.32513065835120764,0.2523323893547058,0.25167847,0.0,0.9601579180598638,,unavailable
reduced_repulsion_umap,11,0.26666666666666666,0.22282167742533512,0.030152099510046933,0.11200434721299113,0.09544606510300323,0.23445583879947662,0.056954157,0.0,0.686097570801273,,unavailable
reduced_repulsion_umap,12,0.0,0.0,0.04414117778916322,0.21313078877072014,0.10916340011363308,0.03623136132955551,0.028718976,0.0,0.9733311847883012,,unavailable
reduced_repulsion_umap,13,0.13333333333333333,0.1645121714717407,0.29334870544338926,1.1966949540512852,0.5953715099346478,0.11247308552265167,0.6735145,0.0,0.9337308141642832,,unavailable
reduced_repulsion_umap,14,0.13333333333333333,0.09647352059242074,0.041540182084180186,0.1597534982258891,0.2204498577619435,0.12779314815998077,0.8534034,0.0,0.8942915844176772,,unavailable
reduced_repulsion_umap,15,0.0,0.0,0.11762748605486993,0.4379691781298302,0.4071114063202379,0.1920613795518875,0.5205526,0.0,0.3352133102364742,,unavailable
reduced_repulsion_umap,16,0.0,0.0,0.06941876666722362,0.2702557542440311,0.011901062572389268,0.1695295125246048,0.09367961,0.0,0.5602465455424405,,unavailable
reduced_repulsion_umap,17,0.2,0.18170562256866693,0.011334435660024544,0.07846741221688182,0.38092048788482435,0.264948308467865,0.057806075,0.0,0.9963743302582283,,unavailable
reduced_repulsion_umap,18,0.0,0.0,0.23005626174311233,0.6536319749852603,0.4917142914442081,0.016093147918581963,0.23217821,0.0,0.4254119163678846,,unavailable
reduced_repulsion_umap,19,0.0,0.0,0.007087588148388266,0.06439147506236084,0.26944430456629226,0.3361479640007019,0.5303457,0.0,0.9315956975385731,,unavailable
reduced_repulsion_umap,20,0.06666666666666667,0.04481043185393461,0.06501064214712156,0.22986949213013647,0.5350661789258607,0.11185947805643082,0.3487872,0.0,0.38661725013092696,,unavailable
reduced_repulsion_umap,21,0.06666666666666667,0.0475902379018706,0.007927731056584475,0.07355511748956756,0.43294954371434313,0.05525176599621773,0.34523883,0.0,0.9635821617048704,,unavailable
reduced_repulsion_umap,22,0.13333333333333333,0.11828782275775633,0.007985468733260757,0.07667753528916464,0.2760740342822279,0.2551485300064087,0.14850715,0.0,0.9736131813237723,,unavailable
reduced_repulsion_umap,23,0.06666666666666667,0.08530460913930238,0.07282153477200706,0.2683556125613444,0.042155757239990904,0.12763375043869019,0.2144964,0.0,0.33791241993312654,,unavailable
reduced_repulsion_umap,24,0.06666666666666667,0.053821216022769555,0.0699025865775802,0.2552532452040946,0.4950842998910449,0.222003772854805,0.3205958,0.0,0.4563912500503565,,unavailable
reduced_repulsion_umap,25,0.06666666666666667,0.06077222973772036,0.42381752929916905,1.6995291047646766,0.8591747366526675,0.2257058173418045,0.41401577,0.0,0.9266406155581517,,unavailable
reduced_repulsion_umap,26,0.0,0.0,0.011983723619171844,0.10122937133737578,0.288432295130323,0.18378563225269318,0.2789099,0.0,0.9575393788019175,,unavailable
reduced_repulsion_umap,27,0.0,0.0,0.04258749132437284,0.18752695845956635,0.24458176612092952,0.10556604713201523,0.1513502,0.0,0.2645933207106313,,unavailable
reduced_repulsion_umap,28,0.0,0.0,0.05341422297871606,0.2426078344002146,0.16488409998196385,0.17002418637275696,0.1960044,0.0,0.6402932763968899,,unavailable
reduced_repulsion_umap,29,0.0,0.0,0.048973944407380614,0.21660957439820383,0.19015803901605483,0.08451921492815018,0.13232403,0.0,0.5384925270918101,,unavailable
reduced_repulsion_umap,30,0.13333333333333333,0.11359089293303952,0.14005302336496633,0.4432121553865155,0.25598913791278527,0.16798052191734314,0.23599619,0.0,0.5521089312331305,,unavailable
reduced_repulsion_umap,31,0.0,0.0,0.029816497815109123,0.16677028891381546,0.5296298132587713,0.08858021348714828,0.008396197,0.0,0.6156790073721952,,unavailable
reduced_repulsion_umap,32,0.06666666666666667,0.05686973942620158,0.04406981954371926,0.19650984385375664,0.4459283460140292,0.1316351294517517,0.18085359,0.0,0.5729363896386416,,unavailable
reduced_repulsion_umap,33,0.06666666666666667,0.046105120275897894,0.009933778954920355,0.07846524033722856,0.41238519082061526,0.20597347617149353,0.6917521,0.0,0.9588687910405672,,unavailable
reduced_repulsion_umap,34,0.0,0.0,0.03738186999959431,0.20236191947308718,0.5292724475574889,0.21050961315631866,0.1308195,0.0,0.6175724126817871,,unavailable
reduced_repulsion_umap,35,0.0,0.0,0.034175207830266896,0.17610768935475504,0.3101846772371123,0.15777835249900818,0.48778212,0.0,0.5071909116545139,,unavailable
reduced_repulsion_umap,36,0.06666666666666667,0.04265230456965119,0.14103413453760177,0.41848888738,0.7150477363491364,0.10280855745077133,0.54774886,0.0,0.40426217620754945,,unavailable
reduced_repulsion_umap,37,0.06666666666666667,0.10764243204553911,0.00677685078891836,0.07388355313281963,0.45749834219232344,0.125141441822052,0.17524861,0.0,0.9760302944849535,,unavailable
reduced_repulsion_umap,38,0.06666666666666667,0.04481043185393461,0.01428857966558331,0.11066171359305842,0.2288204742297265,0.11079752445220947,0.070973516,0.0,0.9650727148209322,,unavailable
