method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
exact_repulsion_diagnostic,463,0.13333333333333333,0.18111982294936083,0.12698234215661755,0.40270910042902336,0.4855679339098667,0.2875836491584778,0.099402644,0.0,0.6659952463441163,0.7171589247882366,per_query
exact_repulsion_diagnostic,175,0.26666666666666666,0.2677706429805781,0.1605620214224418,0.4702007368327616,0.5072283992643672,0.3623030483722687,0.030914143,0.0,0.6988679853361801,0.7736598309129477,per_query
exact_repulsion_diagnostic,6186,0.06666666666666667,0.17060921827860476,0.20833874638343608,0.6019609471253907,0.19135013837734807,0.08029131591320038,0.25341883,0.0,0.24497441888571084,0.7588155623525381,per_query
exact_repulsion_diagnostic,5237,0.0,0.0,0.02906604513301107,0.14719901585038084,0.5108495612214811,0.6893439292907715,0.0074250586,0.0,0.2550860089433187,0.7934645060449839,per_query
exact_repulsion_diagnostic,4502,0.2,0.15203126616452928,0.031208082457322515,0.12311310093018103,0.36807337824842823,0.7640070915222168,0.098474264,0.0,0.9409418684284736,0.7839832883328199,per_query
exact_repulsion_diagnostic,5300,0.0,0.0,0.10771154062249,0.32550503454883295,0.2755739426344449,0.40578964352607727,0.44622195,0.0,0.3280828264109898,0.75058957003057,per_query
exact_repulsion_diagnostic,552,0.06666666666666667,0.04481043185393461,0.5230909120458034,1.6216672152514728,0.6963569166493446,0.35267481207847595,0.12538284,0.0,0.5337791564275067,0.7692290665581822,per_query
exact_repulsion_diagnostic,3148,0.06666666666666667,0.04481043185393461,0.0005449297577331955,0.016225359986436528,1.3634757574421341,0.9270380139350891,0.36306816,0.0,0.5585142811102607,0.7686014603823423,per_query
exact_repulsion_diagnostic,497,0.2,0.14823496616130616,0.2859888997933064,1.5096165956821992,0.8332481672831854,0.3405548632144928,0.08002345,0.0,0.829432381259316,0.7400912474840879,per_query
exact_repulsion_diagnostic,1661,0.06666666666666667,0.08530460913930238,0.07645745763049529,0.2631074733288268,0.3491915486970954,0.4703584909439087,0.08625266,0.0,0.8689521814446279,0.7702766545116901,per_query
