method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
no_repulsion,4038,0.3333333333333333,0.2698878477860671,0.006626624020425026,0.050727126992129515,0.2657499880704012,0.30314385890960693,0.5852254,0.0,0.8950570035853845,0.08320454321801662,per_query
no_repulsion,4039,0.06666666666666667,0.08530460913930238,0.06956927290449771,0.27450035621756086,0.26746255300708294,0.3480496406555176,0.14431761,0.0,0.9725254804012408,0.09506440628319979,per_query
no_repulsion,4040,0.06666666666666667,0.07347739090382172,0.3001343612655145,0.8093789016791174,0.3651968654674492,0.3463718891143799,0.3690292,0.0,0.6586633364218668,0.09772032871842384,per_query
no_repulsion,4041,0.2,0.25371927092256186,0.04339061094488325,0.16413144476285182,0.16311888441444775,0.3171505928039551,0.33822465,0.0,0.47222334125609317,0.10463490895926952,per_query
no_repulsion,4042,0.2,0.17218751850730601,0.2935750790562637,0.9266341586943924,0.5643657589319885,0.37946754693984985,0.30581784,0.0,0.6249043226040366,0.08091474883258343,per_query
no_repulsion,4043,0.0,0.0,0.0779907088616253,0.27665363053393627,0.28897073091207304,0.3631622791290283,0.37855303,0.0,0.1526004109092374,0.09263354260474443,per_query
no_repulsion,4044,0.06666666666666667,0.07347739090382172,0.2545550178516306,0.8220381060601042,0.22855981541503909,0.05294157937169075,0.2620018,0.0,0.24098618216976192,0.09285913314670324,per_query
no_repulsion,4045,0.0,0.0,0.3914682313665513,1.0415681644675143,0.27880408951751584,0.23438435792922974,0.22125462,0.0,0.2727712202392942,0.08670785836875439,per_query
no_repulsion,4046,0.0,0.0,0.11580711829542627,0.3542135528156042,0.27300015911894765,0.32572901248931885,0.6288077,0.0,0.4128832131490956,0.09814222902059555,per_query
no_repulsion,4047,0.4,0.4209971439036252,0.000212234726973414,0.00948903071335596,0.8042721928002953,0.5532717108726501,0.18760923,0.0,0.563509648310035,0.09215342905372381,per_query
no_repulsion,4048,0.06666666666666667,0.04481043185393461,0.07859916588154588,0.30845403517462006,0.03462772766638087,0.048710182309150696,0.702341,0.0,0.02268057849574991,0.07341683749109507,per_query
no_repulsion,4049,0.06666666666666667,0.04481043185393461,0.10043288193812218,0.3136513979666452,0.36777057304196065,0.06678028404712677,0.29391962,0.0,0.026910526527816944,0.04305045120418072,per_query
no_repulsion,4050,0.0,0.0,0.12145003698052631,0.3490026834180514,0.4150776793699548,0.22076216340065002,0.08423565,0.0,0.013132981509084317,0.06016524042934179,per_query
no_repulsion,4051,0.0,0.0,0.1362347507251259,0.40334932002737417,0.2150523404331739,0.35041844844818115,0.005460159,0.0,0.13713088667767795,0.09752851072698832,per_query
no_repulsion,4052,0.2,0.2901917294583244,0.0049756737547706755,0.055058488285440715,0.4404840720059759,0.506718635559082,0.21853876,0.0,0.981106232123434,0.07792978733778,per_query
no_repulsion,4053,0.0,0.0,0.2305777966650059,0.6574312247661789,0.3426909401978262,0.15790890157222748,0.13918972,0.0,0.02477540990210692,0.09573523886501789,per_query
no_repulsion,4054,0.2,0.2418920526870812,0.07510782194628395,0.24778601894965477,0.4616972402837909,0.32451966404914856,0.35306624,0.0,0.7665068686298997,0.09935416467487812,per_query
no_repulsion,4055,0.26666666666666666,0.22514233175681894,0.03206673750298898,0.0898810114104777,0.4032035978956533,0.36512911319732666,0.41329104,0.0,0.995931192845345,0.08833963889628649,per_query
no_repulsion,4056,0.06666666666666667,0.10764243204553911,0.32238296377759473,0.869273532654446,0.23228303905183342,0.2878020703792572,0.07135257,0.0,0.42774845909035975,0.08987201377749443,per_query
no_repulsion,4057,0.13333333333333333,0.1569595560954746,0.009427188062948708,0.08634720333107769,0.18584095508894916,0.2301226556301117,0.21234354,0.0,0.011118720541433348,0.09774809051305056,per_query
no_repulsion,4058,0.2,0.26085176075012656,0.18786404100520984,0.5927493534335742,0.4372860364122663,0.37359803915023804,0.5664409,0.0,0.6350561978809974,0.07973642088472843,per_query
no_repulsion,4059,0.26666666666666666,0.3327929019409653,0.11257926777189042,0.3429048278519151,0.190838418012994,0.40154412388801575,0.0770564,0.0,0.23603110018934054,0.09623298700898886,per_query
no_repulsion,4060,0.0,0.0,0.0891639584300176,0.3190480031221168,0.012658315316926513,0.14122864603996277,0.18155836,0.0,0.2646738911493373,0.08295729476958513,per_query
no_repulsion,4061,0.06666666666666667,0.0475902379018706,0.28507943639472993,0.7635948608573446,0.5388313440121726,0.45816394686698914,0.08394343,0.0,0.30814164283124523,0.09535958897322416,per_query
no_repulsion,4062,0.0,0.0,0.20493951884510675,0.6298847165383236,0.17991861539427542,0.020402180030941963,0.30644992,0.0,0.3594247270676389,0.09329681470990181,per_query
no_repulsion,4063,0.4,0.47918514824463676,0.007568169913696195,0.03521493747348385,0.15501038698075467,0.16353783011436462,0.29215273,0.0,0.09499254723441969,0.10342657193541527,per_query
no_repulsion,4064,0.06666666666666667,0.0475902379018706,0.141262407013911,0.44433871577177747,0.14250790302800626,0.310255765914917,0.22503826,0.0,0.5476372718849454,0.08059209957718849,per_query
no_repulsion,4065,0.13333333333333333,0.16841466178325945,0.058377097980398765,0.21939741802412105,0.16135858190878236,0.1864398568868637,0.40086752,0.0,0.3756999556862587,0.07912907749414444,per_query
no_repulsion,4066,0.0,0.0,0.25164291045970555,0.6822221257017403,0.11211943311246557,0.08637025952339172,0.07701379,0.0,0.3361801555009467,0.08959541749209166,per_query
no_repulsion,4067,0.13333333333333333,0.24408660918242647,0.1739151077511702,0.5028474107301133,0.18236112111358363,0.28603044152259827,0.37880355,0.0,0.32127462434032955,0.10184683371335268,per_query
no_repulsion,4068,0.13333333333333333,0.15900092428418272,0.40667387272863015,1.3817654095054264,0.8777714730808791,0.3589434027671814,0.15764253,0.0,0.5869153607541393,0.08075839933007956,per_query
no_repulsion,4069,0.06666666666666667,0.05135849223864361,0.03255202511218529,0.17088495236163795,0.15995210145703612,0.37963464856147766,0.02355212,0.0,0.5152479555251178,0.09047239366918802,per_query
no_repulsion,4070,0.0,0.0,0.24877516381171422,0.6932496990124687,0.18845708120425977,0.2643130421638489,0.1664994,0.0,0.15936832776054466,0.08729727286845446,per_query
no_repulsion,4071,0.06666666666666667,0.043668798524938345,0.13234401603715643,0.4036830184284792,0.31832287942867393,0.39527055621147156,0.035771385,0.0,0.04004350803690126,0.061331551522016525,per_query
no_repulsion,4072,0.06666666666666667,0.07347739090382172,0.07067290497155986,0.284560275262205,0.025591708537618052,0.28908252716064453,0.29804355,0.0,0.4015227812915441,0.04210301302373409,per_query
no_repulsion,4073,0.13333333333333333,0.15374755232143703,0.25843446576365514,0.6865310651704425,0.22339352619564734,0.2174484133720398,0.2673776,0.0,0.6538693953188575,0.06713062897324562,per_query
no_repulsion,4074,0.13333333333333333,0.1645121714717407,0.016155922164907986,0.08267277846394704,0.21651719848942502,0.05991854518651962,0.54574937,0.0,0.9937960762196351,0.08184747025370598,per_query
no_repulsion,4075,0.0,0.0,0.15595302744192976,0.47998040664455005,0.2976979922696889,0.1792413741350174,0.32645115,0.0,0.3006485920315836,0.09122599009424448,per_query
no_repulsion,4076,0.06666666666666667,0.049317124049935504,0.0043186811389351164,0.06302335318684395,0.1333045916063001,0.23621121048927307,0.7045207,0.0,0.8750352495669339,0.09573685470968485,per_query
no_repulsion,4077,0.0,0.0,0.1793512059878863,0.5417999931327424,0.3144135316901584,0.2756941020488739,0.33265486,0.0,0.44599766345727754,0.07667298521846533,per_query
no_repulsion,4078,0.06666666666666667,0.17060921827860476,0.02940783622562474,0.13766478587153805,0.43790929853903615,0.4804142117500305,0.26037297,0.0,0.386697820569633,0.0914564086124301,per_query
no_repulsion,4079,0.06666666666666667,0.17060921827860476,0.13730179679903046,0.41281132589363767,0.18484891642922494,0.12482278794050217,0.05087405,0.0,0.2927526890383918,0.09333682153373957,per_query
