step,loss
1,0.0005870151217095554
2,0.0021165218204259872
3,0.0008940782863646746
4,0.0008188281790353358
5,0.0008809124119579792
6,0.0008560708956792951
7,0.0005464404821395874
8,0.0005925038130953908
9,0.0005629687220789492
10,0.0004370737005956471
11,0.0006897039129398763
12,0.0007520307553932071
13,0.0005450196331366897
14,0.000545164686627686
15,0.0005999710410833359
16,0.00048184895422309637
17,0.0006800006958656013
18,0.0005454810452647507
19,0.0005515790544450283
20,0.0004370452370494604
21,0.00042300004861317575
22,0.0005098801339045167
23,0.0005283277714625001
24,0.0004475951427593827
25,0.0004896421451121569
26,0.0005550149362534285
27,0.0005378740606829524
28,0.0005376317421905696
29,0.0004767523205373436
30,0.0004641242849174887
31,0.0004820846952497959
32,0.00045540014980360866
33,0.0005242158658802509
34,0.0004658275283873081
35,0.0005332008004188538
36,0.0007078062044456601
37,0.0004893804434686899
38,0.0005598203279078007
39,0.0005941965500824153
40,0.0005295822047628462
41,0.00043103829375468194
42,0.0008535915403626859
43,0.0005842004902660847
44,0.0005648689111694694
45,0.0005174725083634257
46,0.0003871731460094452
47,0.0005422084359452128
48,0.00042410395690239966
49,0.00041839946061372757
50,0.0004724038881249726
51,0.000520046625752002
52,0.0005011785542592406
53,0.00048215745482593775
54,0.000653967319522053
55,0.0005203810869716108
56,0.000770562794059515
57,0.00047381658805534244
58,0.0006086525972932577
59,0.0006056742859072983
60,0.0004634646757040173
61,0.0005216918652877212
62,0.0004370822280179709
63,0.00047152151819318533
64,0.0006393163930624723
65,0.0005095610395073891
66,0.0006798997055739164
67,0.000505471951328218
68,0.0005953378276899457
69,0.0005078082322143018
70,0.0004238375404383987
71,0.0005792503943666816
72,0.000591700547374785
73,0.0004002320929430425
74,0.00042389356531202793
75,0.00044224190060049295
76,0.00046507566003128886
77,0.000578354753088206
78,0.0006248562131077051
79,0.0005279489560052752
80,0.0004754658439196646
81,0.0005319674964994192
82,0.0005432170582935214
83,0.00045348156709223986
84,0.0004328946233727038
85,0.0006755050271749496
86,0.0004268100601620972
87,0.0005466377479024231
88,0.0005251042312011123
89,0.0004876968450844288
90,0.0006229131831787527
91,0.0005243034684099257
92,0.00054307805839926
93,0.0005526271997950971
94,0.00048281834460794926
95,0.00038638501428067684
96,0.0006101198960095644
97,0.0005053130444139242
98,0.0005548261106014252
99,0.0005635596462525427
100,0.0005159861757420003
101,0.0004907632246613503
102,0.0004893273580819368
103,0.0006209444836713374
104,0.0005807726993225515
105,0.0004349708906374872
106,0.0005780392093583941
107,0.0005059552495367825
108,0.00048543864977546036
109,0.0006635705940425396
110,0.0005043069832026958
111,0.0005068511818535626
112,0.00048390962183475494
113,0.0005224930355325341
114,0.00040261572576127946
115,0.0004939493373967707
116,0.0005124417948536575
