step,dirichlet_raw,orthogonality_raw,trivial_raw,loss,dirichlet_per_dim,orthogonality_per_dim,trivial_per_dim
37,0.001887648832052946,95.10337829589844,0.9567561149597168,0.9606201648712158,1.887648832052946e-05,0.9510337829589843,0.009567561149597168
38,0.0019027750240638852,95.00102996826172,0.9932893514633179,0.9599621295928955,1.9027750240638853e-05,0.9500102996826172,0.009932893514633178
39,0.002031036652624607,94.90106201171875,1.0371606349945068,0.9594025611877441,2.031036652624607e-05,0.9490106201171875,0.010371606349945068
40,0.0020075489301234484,94.82872772216797,1.05393385887146,0.9588466882705688,2.0075489301234485e-05,0.9482872772216797,0.0105393385887146
41,0.0021158538293093443,94.78289794921875,1.0292664766311646,0.9581427574157715,2.1158538293093442e-05,0.9478289794921875,0.010292664766311646
42,0.0020626280456781387,94.739501953125,0.989608883857727,0.9573116898536682,2.0626280456781387e-05,0.94739501953125,0.009896088838577271
43,0.0020860224030911922,94.67964172363281,0.9574055671691895,0.9563912749290466,2.086022403091192e-05,0.9467964172363281,0.009574055671691895
44,0.0019986946135759354,94.60250091552734,0.9322556853294373,0.9553675651550293,1.9986946135759353e-05,0.9460250091552734,0.009322556853294372
45,0.0021092684473842382,94.51467895507812,0.9091248512268066,0.9542590975761414,2.1092684473842382e-05,0.9451467895507812,0.009091248512268066
46,0.0022766755428165197,94.42042541503906,0.8960413932800293,0.9531874060630798,2.2766755428165198e-05,0.9442042541503907,0.008960413932800292
