split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,seed
reference,all,4000,0.7064000000000001,0.80525,0.7074000000000001,0.8077833333333333,-0.515053662872519,-0.03229441750839793,0.5894186524820108,0.31184888812624045,-0.02540049287736955,0.3169014475966943,0.0,0.0,,,0,,0,-0.5367560095588357,0.454206297462934,0.5817358065083147,uniform,disconnected,1
reference,internal,4000,0.7064000000000001,0.80525,0.7074000000000001,0.8077833333333333,-0.515053662872519,-0.03229441750839793,0.5894186524820108,0.31184888812624045,-0.02540049287736955,0.3169014475966943,0.0,0.0,,,0,,0,-0.5367560095588357,0.454206297462934,0.5817358065083147,uniform,disconnected,1
reference,A_spiral,1334,0.7574212893553223,0.9061969015492255,0.7574212893553223,0.9061969015492255,-0.5149830915575192,-0.08309034171719157,0.5447633563597287,0.23317038470694706,-0.08309034171719157,0.23317038470694706,0.0,0.0,,,0,,0,-0.411535745975256,0.2741585595189774,0.5817358065083147,uniform,disconnected,1
reference,B_tree,1332,0.6117117117117117,0.7533533533533534,0.6133633633633634,0.7574574574574575,-0.4374152443004964,0.1524680497403339,0.574276951514454,0.37214389359328237,0.16415851019258054,0.38355104877253643,0.0,0.0,,,0,,0,-0.3765058908050709,0.6347142398167429,0.5817358065083147,uniform,disconnected,1
reference,C_ellipse,1334,0.7499250374812593,0.7561219390304849,0.7512743628185906,0.7596201899050475,-0.5926462533313974,-0.16598395535006216,0.6491929483709986,0.33032278338803783,-0.15698545070109593,0.3340828337501434,0.0,0.0,,,0,,0,-0.8264998511645737,0.2804279065394032,0.5817358065083147,uniform,disconnected,1
reference,B_branch_0,180,0.6377777777777777,0.7559259259259259,0.6377777777777777,0.7559259259259259,-0.696534990886806,-0.10591589789516492,0.7111339527289199,0.33520544176602635,-0.0967433260999258,0.34437801356126546,0.0,0.0,,,0,,0,-0.7292237570686281,0.3830703398589089,0.5817358065083147,uniform,disconnected,1
reference,B_branch_1,170,0.5835294117647059,0.7572549019607844,0.5835294117647059,0.7588235294117647,-0.2765698585034932,0.2662328171140513,0.4324583806200263,0.3087113512773261,0.2710765675154219,0.31355510167869666,0.0,0.0,,,0,,0,-0.05675087737397815,0.611983853479689,0.5817358065083147,uniform,disconnected,1
reference,B_branch_2,170,0.5623529411764705,0.7109803921568628,0.5752941176470588,0.7415686274509804,-0.2084642974043485,0.4436006914189664,0.3999247685882012,0.45251288089219444,0.5206430021896514,0.5273354115239023,0.0,0.0,,,0,,0,0.06060018177944615,0.8804332501868509,0.5817358065083147,uniform,disconnected,1
reference,B_branch_3,212,0.6254716981132074,0.7632075471698111,0.6254716981132074,0.7632075471698111,-0.38525331064204615,0.1275933247388685,0.5526287838708746,0.3707079519961668,0.1275933247388685,0.3707079519961668,0.0,0.0,,,0,,0,-0.5003823167848975,0.5575613036661785,0.5817358065083147,uniform,disconnected,1
reference,B_branch_4,194,0.6659793814432989,0.7855670103092782,0.6659793814432989,0.7855670103092782,-0.373137193629289,0.25546931652111937,0.5737855172540255,0.5020789334280521,0.25546931652111937,0.5020789334280521,0.0,0.0,,,0,,0,-0.4140192968340188,0.7487262721741831,0.5817358065083147,uniform,disconnected,1
reference,B_branch_5,194,0.6041237113402063,0.7446735395189003,0.6041237113402063,0.7446735395189003,-0.6275305543422616,-0.053046029123473934,0.7320122400308622,0.36658936579704043,-0.053046029123473934,0.36658936579704043,0.0,0.0,,,0,,0,-0.7111237545923926,0.5502754075318221,0.5817358065083147,uniform,disconnected,1
reference,B_branch_6,212,0.5952830188679246,0.7506289308176101,0.5952830188679246,0.7506289308176101,-0.46698941312126585,0.1658523812493308,0.5893659691828063,0.2775416575787436,0.1658523812493308,0.2775416575787436,0.0,0.0,,,0,,0,-0.20225363522347609,0.6108647585019005,0.5817358065083147,uniform,disconnected,1
query,all,2000,0.6652,0.7928,0.6658999999999999,0.7950666666666667,-0.5654904609643376,-0.0658232744560125,0.6330629670813799,0.3138618681358286,-0.06051268994670409,0.3175456744231434,0.0,0.0,,,0,,0,-0.5650101069963587,0.40186558394315774,0.5817358065083147,uniform,disconnected,1
query,internal,2000,0.6652,0.7928,0.6658999999999999,0.7950666666666667,-0.5654904609643376,-0.0658232744560125,0.6330629670813799,0.3138618681358286,-0.06051268994670409,0.3175456744231434,0.0,0.0,,,0,,0,-0.5650101069963587,0.40186558394315774,0.5817358065083147,uniform,disconnected,1
query,A_spiral,667,0.7226386806596702,0.9038480759620192,0.7226386806596702,0.9038480759620192,-0.6095275755799962,-0.10136443437506289,0.637181118593299,0.23900135713703763,-0.10136443437506289,0.23900135713703763,0.0,0.0,,,0,,0,-0.4434088605972078,0.253674632243957,0.5817358065083147,uniform,disconnected,1
query,B_tree,666,0.5693693693693693,0.7386386386386387,0.56996996996997,0.741941941941942,-0.49725353792200966,0.09653982659114761,0.6017416056065277,0.35203599661640267,0.10558019269068268,0.36095609058111067,0.0,0.0,,,0,,0,-0.4498576371267803,0.5813841045293335,0.5817358065083147,uniform,disconnected,1
query,C_ellipse,667,0.7034482758620689,0.735832083958021,0.7049475262368815,0.7393303348325837,-0.5895879651585602,-0.19240179264402155,0.6602192184813823,0.35060548323047824,-0.18550481333918428,0.3527446586339774,0.0,0.0,,,0,,0,-0.8279137409105572,0.2823478145772283,0.5817358065083147,uniform,disconnected,1
query,B_branch_0,90,0.5822222222222221,0.7437037037037038,0.5822222222222221,0.7437037037037038,-0.7555940440141617,-0.14853319047627472,0.7697962733893219,0.3364749493520686,-0.14262388080045188,0.3423842590278915,0.0,0.0,,,0,,0,-0.7159388051707049,0.40364114659272865,0.5817358065083147,uniform,disconnected,1
query,B_branch_1,85,0.5670588235294116,0.7450980392156863,0.5670588235294116,0.747450980392157,-0.3470916757646286,0.1906268508999168,0.4719660608800449,0.2823452571706855,0.1960860769075686,0.2878044831783373,0.0,0.0,,,0,,0,-0.20266355642083314,0.5345563154282985,0.5817358065083147,uniform,disconnected,1
query,B_branch_2,85,0.5294117647058824,0.684705882352941,0.5341176470588236,0.708235294117647,-0.2474282378955864,0.408051147404002,0.41442538177576815,0.41630421662223,0.4671689325900717,0.47447963425777223,0.0,0.0,,,0,,0,0.07588996303635236,0.9070739568741916,0.5817358065083147,uniform,disconnected,1
query,B_branch_3,106,0.5849056603773585,0.7477987421383647,0.5849056603773585,0.7477987421383647,-0.5125244774105574,0.07506758550475588,0.6190859022291183,0.34540718837838896,0.07506758550475588,0.34540718837838896,0.0,0.0,,,0,,0,-0.5042208512203376,0.496167918429388,0.5817358065083147,uniform,disconnected,1
query,B_branch_4,97,0.5855670103092783,0.7491408934707904,0.5855670103092783,0.7491408934707904,-0.4651968630516212,0.1759939166884032,0.6302577414570506,0.4691497923634866,0.1759939166884032,0.4691497923634866,0.0,0.0,,,0,,0,-0.30967501427225835,0.7344541469151845,0.5817358065083147,uniform,disconnected,1
query,B_branch_5,97,0.5773195876288659,0.7498281786941581,0.5773195876288659,0.7498281786941581,-0.6143595087274164,-0.08521592951903645,0.734478953859184,0.3735435487505795,-0.08521592951903645,0.3735435487505795,0.0,0.0,,,0,,0,-0.7358808103758484,0.4226300272453906,0.5817358065083147,uniform,disconnected,1
query,B_branch_6,106,0.5547169811320756,0.7433962264150944,0.5547169811320756,0.7433962264150944,-0.5055531789205646,0.0944646507339925,0.5484189341622928,0.24937365071949555,0.0944646507339925,0.24937365071949555,0.0,0.0,,,0,,0,-0.3026337981261561,0.44529015735246613,0.5817358065083147,uniform,disconnected,1
reference,all,4000,0.7064000000000001,0.80525,0.7074000000000001,0.8077833333333333,-0.515053662872519,-0.03229441750839793,0.5894186524820108,0.31184888812624045,-0.02540049287736955,0.3169014475966943,0.0,0.0,,,0,,0,-0.5367560095588357,0.454206297462934,0.5817358065083147,fitgrid,disconnected,1
reference,internal,4000,0.7064000000000001,0.80525,0.7074000000000001,0.8077833333333333,-0.515053662872519,-0.03229441750839793,0.5894186524820108,0.31184888812624045,-0.02540049287736955,0.3169014475966943,0.0,0.0,,,0,,0,-0.5367560095588357,0.454206297462934,0.5817358065083147,fitgrid,disconnected,1
reference,A_spiral,1334,0.7574212893553223,0.9061969015492255,0.7574212893553223,0.9061969015492255,-0.5149830915575192,-0.08309034171719157,0.5447633563597287,0.23317038470694706,-0.08309034171719157,0.23317038470694706,0.0,0.0,,,0,,0,-0.411535745975256,0.2741585595189774,0.5817358065083147,fitgrid,disconnected,1
reference,B_tree,1332,0.6117117117117117,0.7533533533533534,0.6133633633633634,0.7574574574574575,-0.4374152443004964,0.1524680497403339,0.574276951514454,0.37214389359328237,0.16415851019258054,0.38355104877253643,0.0,0.0,,,0,,0,-0.3765058908050709,0.6347142398167429,0.5817358065083147,fitgrid,disconnected,1
reference,C_ellipse,1334,0.7499250374812593,0.7561219390304849,0.7512743628185906,0.7596201899050475,-0.5926462533313974,-0.16598395535006216,0.6491929483709986,0.33032278338803783,-0.15698545070109593,0.3340828337501434,0.0,0.0,,,0,,0,-0.8264998511645737,0.2804279065394032,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_0,180,0.6377777777777777,0.7559259259259259,0.6377777777777777,0.7559259259259259,-0.696534990886806,-0.10591589789516492,0.7111339527289199,0.33520544176602635,-0.0967433260999258,0.34437801356126546,0.0,0.0,,,0,,0,-0.7292237570686281,0.3830703398589089,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_1,170,0.5835294117647059,0.7572549019607844,0.5835294117647059,0.7588235294117647,-0.2765698585034932,0.2662328171140513,0.4324583806200263,0.3087113512773261,0.2710765675154219,0.31355510167869666,0.0,0.0,,,0,,0,-0.05675087737397815,0.611983853479689,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_2,170,0.5623529411764705,0.7109803921568628,0.5752941176470588,0.7415686274509804,-0.2084642974043485,0.4436006914189664,0.3999247685882012,0.45251288089219444,0.5206430021896514,0.5273354115239023,0.0,0.0,,,0,,0,0.06060018177944615,0.8804332501868509,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_3,212,0.6254716981132074,0.7632075471698111,0.6254716981132074,0.7632075471698111,-0.38525331064204615,0.1275933247388685,0.5526287838708746,0.3707079519961668,0.1275933247388685,0.3707079519961668,0.0,0.0,,,0,,0,-0.5003823167848975,0.5575613036661785,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_4,194,0.6659793814432989,0.7855670103092782,0.6659793814432989,0.7855670103092782,-0.373137193629289,0.25546931652111937,0.5737855172540255,0.5020789334280521,0.25546931652111937,0.5020789334280521,0.0,0.0,,,0,,0,-0.4140192968340188,0.7487262721741831,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_5,194,0.6041237113402063,0.7446735395189003,0.6041237113402063,0.7446735395189003,-0.6275305543422616,-0.053046029123473934,0.7320122400308622,0.36658936579704043,-0.053046029123473934,0.36658936579704043,0.0,0.0,,,0,,0,-0.7111237545923926,0.5502754075318221,0.5817358065083147,fitgrid,disconnected,1
reference,B_branch_6,212,0.5952830188679246,0.7506289308176101,0.5952830188679246,0.7506289308176101,-0.46698941312126585,0.1658523812493308,0.5893659691828063,0.2775416575787436,0.1658523812493308,0.2775416575787436,0.0,0.0,,,0,,0,-0.20225363522347609,0.6108647585019005,0.5817358065083147,fitgrid,disconnected,1
query,all,2000,0.6656,0.793,0.6662,0.7952,-0.5661601423117356,-0.06541266957605961,0.6334033828792621,0.31365908908185325,-0.06010562457716275,0.31736782176883216,0.0,0.0,,,0,,0,-0.567480744422894,0.4029165315788007,0.5817358065083147,fitgrid,disconnected,1
query,internal,2000,0.6656,0.793,0.6662,0.7952,-0.5661601423117356,-0.06541266957605961,0.6334033828792621,0.31365908908185325,-0.06010562457716275,0.31736782176883216,0.0,0.0,,,0,,0,-0.567480744422894,0.4029165315788007,0.5817358065083147,fitgrid,disconnected,1
query,A_spiral,667,0.7226386806596701,0.9048475762118942,0.7226386806596701,0.9048475762118942,-0.6101025981653072,-0.10115095264532806,0.6375456666129643,0.2391137823153556,-0.10115095264532806,0.2391137823153556,0.0,0.0,,,0,,0,-0.4372632935751824,0.253703484401543,0.5817358065083147,fitgrid,disconnected,1
query,B_tree,666,0.56996996996997,0.7383383383383384,0.5705705705705706,0.7417417417417418,-0.49968462421918025,0.09601730998394711,0.6033532573415391,0.35262237769453714,0.10501939631238394,0.36151512596759783,0.0,0.0,,,0,,0,-0.4575941905677383,0.5807456750717193,0.5817358065083147,fitgrid,disconnected,1
