query_index,recall_at_k,candidate_recall_at_m,fuzzy_weighted_recall,ndcg_at_k,latency_seconds,embedding_recall_ours_full,true_label
1569,0.8,0.8,0.8915399140111229,0.9495362436651812,0.0006845295429229736,0.13333333333333333,2-3
1570,0.9333333333333333,0.9333333333333333,0.9759141679469204,0.9892989347530577,0.000685032457113266,0.13333333333333333,2-3
1571,0.9333333333333333,0.9333333333333333,0.9662431360585694,0.9845216117366347,0.0006784284487366676,0.2,2-3
1572,0.9333333333333333,0.9333333333333333,0.7440419687044494,0.6894664118752756,0.0006773732602596283,0.06666666666666667,2-3
1573,0.8,0.8,0.8248763031697334,0.8949532118364224,0.0006822803989052773,0.06666666666666667,2-3
1574,0.9333333333333333,0.9333333333333333,0.9810144129784439,0.9919523682008302,0.0006672702729701996,0.13333333333333333,2-3
1575,0.8,0.8,0.9340416926470293,0.970707753769993,0.0007045147940516472,0.06666666666666667,2-3
1576,1.0,1.0,1.0,1.0,0.0006834305822849274,0.13333333333333333,2-3
1577,0.8666666666666667,0.8666666666666667,0.7289108511142012,0.706867137274122,0.0006768573075532913,0.06666666666666667,2-3
1578,0.9333333333333333,0.9333333333333333,0.9487485845439793,0.9752113958762361,0.0006700912490487099,0.0,2-3
1579,0.8666666666666667,0.8666666666666667,0.9636699568680821,0.9827832455079925,0.0006776135414838791,0.2,2-3
1580,0.8,0.8,0.8923199970527923,0.9482574254720507,0.0006681997328996658,0.2,2-3
1581,0.8,0.8,0.90367908608282,0.956135924459356,0.0006805239245295525,0.0,2-3
1582,0.8,0.8,0.8644474954335791,0.9340295106569533,0.001069030724465847,0.06666666666666667,2-3
1583,0.8666666666666667,0.8666666666666667,0.9243765705908118,0.9621319613252682,0.0007451800629496574,0.2,2-3
1584,0.9333333333333333,0.9333333333333333,0.9719496743543357,0.9872938569476464,0.0007342034950852394,0.2,2-3
1585,0.8666666666666667,0.8666666666666667,0.8888104141815217,0.9355886977680081,0.0007007475942373276,0.13333333333333333,2-3
1586,1.0,1.0,1.0,1.0,0.0006813276559114456,0.06666666666666667,2-3
1587,0.9333333333333333,0.9333333333333333,0.956330259632981,0.9795833555926752,0.0006892969831824303,0.3333333333333333,2-3
1588,0.8666666666666667,0.8666666666666667,0.8873123384398997,0.9387585381687734,0.0006987825036048889,0.06666666666666667,2-3
1589,0.8666666666666667,0.8666666666666667,0.9525589718618364,0.9792696780488426,0.000723610632121563,0.3333333333333333,2-3
1590,0.8,0.8,0.898724336465702,0.9510595755618044,0.0006836699321866035,0.0,2-3
1591,1.0,1.0,1.0,1.0,0.0006841281428933144,0.06666666666666667,2-3
1592,0.9333333333333333,0.9333333333333333,0.980449335225099,0.9914045591082723,0.0006893286481499672,0.13333333333333333,2-3
1593,0.8666666666666667,0.8666666666666667,0.9264611388950403,0.9657733470433696,0.0006788903847336769,0.06666666666666667,2-3
1594,0.8,0.8,0.8681392681822112,0.9340565522042525,0.0007137376815080643,0.06666666666666667,2-3
1595,0.8,0.8,0.7995079564372518,0.8665408447790817,0.0006787469610571861,0.13333333333333333,2-3
1596,0.8,0.8,0.9008780600284703,0.9542306534482078,0.0006866147741675377,0.13333333333333333,2-3
1597,0.8666666666666667,0.8666666666666667,0.9298629749079728,0.9679702730899143,0.0006761727854609489,0.06666666666666667,2-3
1598,0.8666666666666667,0.8666666666666667,0.906566071359479,0.9499645274581772,0.0006995564326643944,0.4666666666666667,2-3
1599,0.8666666666666667,0.8666666666666667,0.9650840406368691,0.9849622968752676,0.0008087409660220146,0.13333333333333333,2-3
1600,0.8,0.8,0.9479253797594567,0.9759121649923224,0.0006866380572319031,0.13333333333333333,2-3
1601,1.0,1.0,1.0,1.0,0.0006815539672970772,0.13333333333333333,2-3
1602,1.0,1.0,1.0,1.0,0.0006910338997840881,0.06666666666666667,2-3
1603,0.9333333333333333,0.9333333333333333,0.9479142169606508,0.974521892169238,0.0006689513102173805,0.0,2-3
1604,0.8666666666666667,0.8666666666666667,0.9325760182463697,0.9676941343622113,0.0006880108267068863,0.06666666666666667,2-3
