step,loss
1,1.277516275877133e-05
2,0.0019089689012616873
3,8.494366920785978e-05
4,0.00019504482042975724
5,0.00036354767507873476
6,0.00031574309105053544
7,0.0002023935376200825
8,0.00010978834325214848
9,2.596177910163533e-05
10,5.34543942194432e-05
11,7.148918666644022e-05
12,6.702059909002855e-05
13,6.365482113324106e-05
14,3.05419962387532e-05
15,2.2088357582106255e-05
16,1.6329182471963577e-05
17,3.387040487723425e-05
18,2.0638652131310664e-05
19,1.866275488282554e-05
20,1.8366155927651562e-05
21,4.680558413383551e-05
22,1.7791833670344204e-05
23,1.891891224659048e-05
24,2.876400321838446e-05
25,1.5359852113761008e-05
26,2.2745620299247093e-05
27,1.2679672181548085e-05
28,1.6257943570963107e-05
29,1.2698454156634398e-05
30,1.3846592992194928e-05
31,1.084213909052778e-05
32,1.1697276931954548e-05
33,6.0395701439119875e-05
34,6.52085363981314e-05
35,1.1197715139132924e-05
36,1.0589577868813649e-05
37,1.0251535059069283e-05
38,1.2078820873284712e-05
39,0.00013196689542382956
40,3.715857747010887e-05
41,1.2817545211873949e-05
42,1.1324085789965466e-05
43,2.1130737877683714e-05
44,1.127423547586659e-05
45,1.024138146021869e-05
46,1.5130299289012328e-05
47,1.1995303793810308e-05
48,0.0003170835552737117
49,1.1661793905659579e-05
50,0.00015635017189197242
51,1.2712972420558799e-05
52,0.00028621588717214763
53,1.1563733096409123e-05
54,9.796678568818606e-06
55,1.7130118067143485e-05
56,1.2689992217929102e-05
57,1.1763539077946916e-05
58,1.0847519661183469e-05
59,1.973501821339596e-05
60,1.1918724339921027e-05
61,1.0380003004684113e-05
62,1.0086849215440452e-05
63,1.8533832189859822e-05
64,1.0377042599429842e-05
65,1.134329977503512e-05
66,1.0979490980389528e-05
67,2.731734639382921e-05
68,1.1548166185093578e-05
69,1.245755993295461e-05
70,9.24552932701772e-06
71,1.0452691640239209e-05
72,5.499983672052622e-05
73,0.0002489514881744981
74,1.1648578038148116e-05
75,1.1769205229938962e-05
76,1.2545173376565799e-05
77,1.2057851563440636e-05
78,5.5663320381427184e-05
79,0.0001494224270572886
80,1.4007812751515303e-05
81,1.3689254046767019e-05
82,1.961031557584647e-05
83,9.790060175873805e-06
84,1.4123613254923839e-05
85,0.0002541673893574625
86,1.3005868822801858e-05
87,9.808349204831757e-06
88,1.3278314327180851e-05
89,1.728314600768499e-05
90,7.173933408921584e-05
91,1.0972096788464114e-05
92,0.0002628783695399761
93,1.097376662073657e-05
94,2.6183884983765893e-05
95,2.8733784347423352e-05
96,9.753347512742039e-06
97,1.1329635526635684e-05
98,1.106371473724721e-05
99,5.3112293244339526e-05
100,1.0405951798020396e-05
101,1.1157990229548886e-05
102,1.1399115464882925e-05
103,7.07022991264239e-05
104,1.748153408698272e-05
105,0.00017701149045024067
106,1.0500042662897613e-05
107,3.395817839191295e-05
108,1.2277820133022033e-05
109,1.044636701408308e-05
110,1.0226291124126874e-05
111,1.3191202015150338e-05
112,1.2168301509518642e-05
113,9.457115083932877e-06
114,9.599536497262307e-06
115,1.114020142267691e-05
116,0.00010858540917979553
117,1.0749271496024448e-05
118,2.12038830795791e-05
119,2.2281914425548166e-05
120,0.00028480516630224884
121,3.6339864891488105e-05
122,9.940416020981502e-06
123,1.1187839845661074e-05
124,3.088195080636069e-05
125,1.0927678886218928e-05
126,1.3304256754054222e-05
127,1.0735851901699789e-05
128,3.149991971440613e-05
129,1.1241081665502861e-05
130,1.1407559213694185e-05
131,1.4376914805325214e-05
132,1.1709257705661003e-05
133,1.6006648365873843e-05
134,1.1081614502472803e-05
135,1.164493733085692e-05
136,1.0430117981741205e-05
137,5.22449154232163e-05
138,1.914323183882516e-05
139,1.1537623322510626e-05
140,1.640787741052918e-05
141,2.168037462979555e-05
142,0.0002471863117534667
143,1.0978776117553934e-05
144,0.00012200766650494188
145,9.830781891650986e-06
146,1.1197005733265541e-05
147,1.1082333912781905e-05
148,1.2729697118629701e-05
149,1.4920481589797419e-05
150,1.2020788744848687e-05
151,1.1574291420402005e-05
152,1.0186331564909779e-05
153,1.430168322258396e-05
154,3.1127521651796997e-05
155,1.1624425496847834e-05
156,0.00028953776927664876
157,1.3179276720620692e-05
158,1.033474563882919e-05
159,3.7307938328012824e-05
160,1.263935337192379e-05
161,1.1141534741909709e-05
162,1.0470233974047005e-05
163,1.1138284207845572e-05
164,1.09179691207828e-05
165,5.9163437981624156e-05
166,1.0759928954939824e-05
167,1.4988287148298696e-05
168,2.020622559939511e-05
169,1.6327365301549435e-05
170,1.5745798009447753e-05
171,1.3735530956182629e-05
172,9.907977073453367e-06
173,1.0547561032581143e-05
174,9.818526450544596e-06
175,1.2713153410004452e-05
176,1.3678991308552213e-05
177,1.0513412235013675e-05
178,1.4224258848116733e-05
179,1.0761536032077856e-05
180,9.459045031690039e-06
181,1.1553054719115607e-05
182,1.161821091955062e-05
183,3.5012282751267776e-05
184,2.1159234165679663e-05
185,1.2136204531998374e-05
186,1.0857407687581144e-05
187,5.143975795363076e-05
188,2.4079759896267205e-05
189,1.0893707440118305e-05
190,1.0630388715071604e-05
191,8.79995604918804e-06
192,1.1633243047981523e-05
193,1.0320452929590829e-05
194,1.1281695151410531e-05
195,0.00013061868958175182
196,6.457388371927664e-05
197,9.805907211557496e-06
198,2.2920616174815223e-05
199,1.1556310710147955e-05
200,9.848594345385209e-06
201,9.945782949216664e-06
202,1.1717486813722644e-05
203,1.2688458809861913e-05
204,1.465327568439534e-05
205,1.0656694030330982e-05
206,1.0675136763893533e-05
207,1.3357367606658954e-05
208,1.1790440112235956e-05
209,9.962514013750479e-06
210,1.2106735994166229e-05
211,2.3738573872833513e-05
212,1.0134179319720715e-05
213,1.1150557838845998e-05
214,1.1629810614977032e-05
215,1.2872673323727213e-05
216,1.1171693586220499e-05
217,2.9873383027734235e-05
218,1.0815980203915387e-05
219,1.219042042066576e-05
220,1.134415106207598e-05
221,2.3899105144664645e-05
222,9.905337719828822e-06
223,7.654686487512663e-05
224,1.7433339962735772e-05
225,2.4581047910032794e-05
226,2.6125062504434027e-05
227,1.0953092896670569e-05
228,1.2067459465470165e-05
229,1.084401174011873e-05
230,1.1888029803230893e-05
231,1.4906736396369524e-05
232,1.135974071075907e-05
233,1.123101083067013e-05
234,1.0617821317282505e-05
235,9.583873179508373e-06
236,1.2716347555397078e-05
237,1.2739385965687688e-05
238,1.5054611139930785e-05
239,0.00021177413873374462
240,1.0824725904967636e-05
241,1.1013194125553127e-05
242,1.1530502888490446e-05
243,1.0834298336703796e-05
244,1.0884074981731828e-05
245,1.2456121112336405e-05
246,1.2604386938619427e-05
247,1.1191759767825715e-05
248,3.0207304007490166e-05
249,1.220586636918597e-05
250,1.2358967069303617e-05
251,1.2228591003804468e-05
252,9.392373613081872e-06
253,1.3560713341576047e-05
254,1.367934873997001e-05
255,2.2428019292419776e-05
256,2.404540282441303e-05
257,1.071184487955179e-05
258,1.074280862667365e-05
259,3.8334903365466744e-05
260,1.0235085937893018e-05
261,1.0200905308010988e-05
262,1.1471144716779236e-05
263,1.5642748621758074e-05
264,8.704418178240303e-06
265,3.4611945011420175e-05
266,1.1362712029949762e-05
267,1.0837391528184526e-05
268,1.4655221093562432e-05
269,0.0002573391830082983
270,1.0894301340158563e-05
271,2.0420422515599057e-05
272,1.2755512216244824e-05
273,1.1848360372823663e-05
274,1.0513248525967356e-05
275,4.226990131428465e-05
276,9.768387826625258e-06
277,9.42679907893762e-05
278,4.045479727210477e-05
279,9.398317160957959e-06
280,1.1380764590285253e-05
281,1.6088024494820274e-05
282,1.3993951142765582e-05
283,1.3815951206197497e-05
284,1.2024946045130491e-05
285,9.501678505330347e-06
286,2.1027175534982234e-05
287,1.2231745131430216e-05
288,9.461594345339108e-06
289,8.55956841405714e-06
290,3.4432618122082204e-05
291,1.0408095477032475e-05
292,3.7145597161725163e-05
293,4.538777284324169e-05
294,9.696564120531548e-06
295,1.5672278095735237e-05
296,1.2335025530774146e-05
297,3.493989788694307e-05
